GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
{8E6FB9F4-7AE8-482C-874D-A03FB8E9B9AE},SOM,Somalia,North-West,Awdal,Baki,NA,NA,NA,43.732561890244206,10.267239685606864,43.732561890244206,10.267239685606864,0,Not applicable,L,3600.3831062590625,0.0,3600.3831062590625,25102,28777,32566,36663,42222,6.972035824843637,7.992760534281147,9.04514854082774,10.183082999212901,11.72708535561103,29021.253827721423,14593.441532545194,14427.81229517623,5499.453810733218,4493.5313101111515,3846.0050574994207,3044.8804128832603,2448.5542458293894,1984.7451429111304,1623.3355895522086,1352.2779583657289,1129.4089720576744,924.6098729390008,758.9644751040612,617.4118458173747,475.8592165306879,822.2159173871182,337.3186494798207,484.8972679072976,246.9661057509942,237.9311621563034,138.5418101636348,99.3893519926686,0.0,0.0,2728.928385652415,2237.9622412138456,1915.6715819811652,1521.0914290888184,1225.909329978513,996.9926000562352,819.2809281428883,683.7381275310133,575.3038870415136,472.8937710236524,394.5801528923469,322.29065923268035,250.00116557301368,448.7972731370969,180.72373414916655,268.07353898793036,135.54280061187492,132.53073837605544,75.30155589548605,57.2291824805694,0.0,0.0,2770.5254250808034,2255.5690688973064,1930.3334755182555,1523.788983794442,1222.6449158508765,987.7525428548952,804.0546614093203,668.5398308347156,554.1050850161607,451.7161019153484,364.38432221171433,295.1211865846943,225.8580509576742,373.4186442500213,156.59491533065412,216.82372891936723,111.42330513911928,105.40042378024796,63.240254268148774,42.16016951209919,0.0,0.0
{DC308AAF-3775-4319-8738-6C1072936C6C},SOM,Somalia,South,Shabelle Hoose (Lower),Kurtunwaarey,NA,NA,NA,44.067698517423764,1.6618486339830623,44.067698517423764,1.6618486339830623,0,Not applicable,L,2577.0716412513057,0.0,2577.0716412513057,54579,62571,70809,79717,91805,21.178689457581005,24.27988380238372,27.4765353304724,30.933171869949703,35.62376712019685,63101.310528549584,31730.72022635171,31370.590302197874,11957.5379033766,9770.346803494622,8362.421584825703,6620.5252742083285,5323.925104314138,4315.458605831673,3529.6408534400866,2940.276525552465,2455.6894296367745,2010.391937455016,1650.2268753782228,1342.4470506409546,1034.6672259036861,1787.7553544913246,733.4365694277906,1054.318785063534,536.9817934652499,517.3369915982842,301.23335939304843,216.1036322052357,0.0,0.0,5933.54644480385,4866.032018200067,4165.271014233166,3307.329971993316,2665.5114823787712,2167.774694514431,1781.3737670934297,1486.661195331649,1250.8911379222245,1028.2194170355456,857.9410422398503,700.7610039669006,543.5809656939509,975.8260709445625,392.9500956823741,582.8759752621884,294.7125717617806,288.1634035004077,163.72920653432257,124.43419696608514,0.0,0.0,6023.99145857275,4904.314785294555,4197.1505705925365,3313.195302215013,2658.4136219353663,2147.6839113172414,1748.267086346657,1453.615330220816,1204.7982917145503,982.1725204194703,792.2858331383726,641.686046674054,491.08626020973514,811.9292835467621,340.4864737454164,471.44280980134573,242.26922170346933,229.1735880978764,137.50415285872583,91.66943523915056,0.0,0.0
{2E04145C-F1C7-4311-8210-6AD3EB298C90},SOM,Somalia,North-West,Awdal,Zeylac,NA,NA,NA,43.17263094748674,10.883648859022095,43.17263094748674,10.883648859022095,0,Not applicable,L,6320.943482720777,0.0,6320.943482720777,27794,31864,36059,40595,46751,4.397128383757735,5.041019602074422,5.704686349209188,6.422300738959677,7.396205982192483,32133.92556179272,16158.659673388818,15975.265888403901,6089.29719004127,4975.4845702348375,4258.507952882202,3371.458763049367,2711.1736914114827,2197.6187886312064,1797.4462890590826,1497.316398213975,1250.5436206293502,1023.7788142130466,840.3671354730656,683.6322928099441,526.8974501468225,910.4026049970701,373.49772815932306,536.904876837747,273.45443121095377,263.4504456267933,153.4010984302051,110.04934719658819,0.0,0.0,3021.619332113575,2477.994661987181,2121.1367496956227,1684.2359411891343,1357.3941149781733,1103.9249436308978,907.1528237691971,757.0723933662048,637.0080490438112,523.6139460726615,436.90080850648826,356.85791229155916,276.81501607662995,496.9329806676851,200.1072405373229,296.82574013036225,150.08043040299214,146.7453097273701,83.3780168905512,63.367292836818905,0.0,0.0,3067.6778579276956,2497.4899082476563,2137.371203186579,1687.2228218602324,1353.779576433309,1093.6938450003088,890.2934652898856,740.2440048477702,613.5355715855392,500.1648681403851,403.4663269665773,326.774380518385,250.08243407019256,413.46962432938506,173.3904876220002,240.07913670738486,123.37400080796166,116.7051358994232,70.02308153965392,46.68205435976928,0.0,0.0
{76FFD31F-29F1-4198-A90C-291BE11DDACD},SOM,Somalia,North-East,Bari,Bossaso,NA,NA,NA,49.39326126472755,10.904564641474598,49.39326126472755,10.904564641474598,0,Not applicable,L,8004.685864277258,0.0,8004.685864277258,162329,186101,210603,237097,273048,20.279246775245774,23.249007288408194,26.309964384719216,29.619775718882313,34.111020048711616,187677.60328291095,94374.35566140771,93303.24762150325,35564.42863187341,29059.226440203514,24871.737647529393,19690.943112428507,15834.560253440835,12835.152256349133,10497.952107086137,8745.048980480742,7303.777095927169,5979.3614002697595,4908.148852216092,3992.741876327842,3077.3349004395927,5317.189728338828,2181.406635730169,3135.783092608659,1597.1055935283703,1538.677499080289,895.9363037978183,642.7411952824707,0.0,0.0,17647.712328015557,14472.682405867063,12388.460309732778,9836.749145306687,7927.835449781824,6447.453400191114,5298.209440640434,4421.667437593303,3720.433835155598,3058.157655075544,2551.711164426091,2084.2220961342878,1616.733027842485,2902.327965644943,1168.7226707295074,1733.6052949154357,876.5420030471304,857.0632918683053,486.96777947062805,370.0955123976773,0.0,0.0,17916.716303857855,14586.544034336452,12483.277337796615,9854.19396712182,7906.724803659011,6387.698856158018,5199.742666445704,4323.3815428874395,3583.3432607715717,2921.2037451942156,2356.437687790001,1908.5197801935544,1460.6018725971078,2414.861762693885,1012.6839650006615,1402.1777976932235,720.5635904812399,681.6142072119836,408.96852432719015,272.6456828847935,0.0,0.0
{AF365DF4-6620-4CC5-9615-D97978F19586},SOM,Somalia,North-West,Sool,Caynabo,NA,NA,NA,46.469374114076025,9.279599369125965,46.469374114076025,9.279599369125965,0,Not applicable,L,8834.736883071242,0.0,8834.736883071242,30222,34648,39210,44142,50836,3.4208149489896127,3.921791951313351,4.438162734097105,4.9964136548970774,5.754104584304015,34941.58960857659,17570.503605184385,17371.086003392207,6621.342388122794,5410.211697373827,4630.590089229302,3666.0360171114453,2948.059311978585,2389.6331520650006,1954.4960498208588,1628.1426618723376,1359.8084023574395,1113.230287018557,913.7932280252896,743.3638623641189,572.9344967029481,989.9479645340901,406.1316539737039,583.8163105603862,297.34719132419696,286.4691192361893,166.8043394370163,119.66477979917295,0.0,0.0,3285.6297763255006,2694.5065384214645,2306.4685847053183,1831.3940806229336,1475.994833294127,1200.3790904677048,986.4142374840355,823.2207055473384,692.6658799979808,569.3641003124765,475.0745040823848,388.0379537161463,301.0014033499079,540.3519168570635,217.59137591559607,322.7605409414675,163.19353193669707,159.56700900477048,90.66307329816505,68.90393570660544,0.0,0.0,3335.7126117972934,2715.7051589523617,2324.1215045239837,1834.6419364885114,1472.064478684458,1189.2540615972957,968.0818123368232,804.9219563249991,667.1425223594587,543.8661867060805,438.7187239429049,355.3259086479726,271.93309335304025,449.5960476770265,188.54027805810787,261.0557696189186,134.15365938749986,126.90211023141876,76.14126613885125,50.76084409256751,0.0,0.0
{75578AF3-0A38-4928-AE1B-C0D508E72D3E},SOM,Somalia,Banadir,Banadir,Mogadisho,NA,NA,NA,45.42425127413691,2.109124814561789,45.42425127413691,2.109124814561789,0,Not applicable,L,212.29131464729795,0.0,212.29131464729795,887101,1017008,1150910,1295696,1492160,4178.696624842306,4790.624626776009,5421.371109374534,6103.386764327485,7028.832067289627,1025625.9054206853,515739.6635538697,509886.2418668156,194353.50131443108,158803.68731921166,135919.77944049018,107607.6260832696,86533.1553301673,70141.90518133651,57369.50731762461,47790.19244525107,39913.88884964121,32676.18427940343,26822.19147324326,21819.649390166236,16817.10730708921,29057.52968935981,11921.013038987181,17136.51665037263,8727.908081529338,8408.60856884329,4896.138200340976,3512.470368502315,0.0,0.0,96441.72036734899,79090.72652642416,67700.8103240993,53756.14656237444,43324.260694824545,35234.22675672463,28953.805673199695,24163.653999324742,20331.532660224788,16712.306951074825,13944.663761724853,11389.916202324881,8835.168642924908,15860.724431274833,6386.868898499933,9473.855532774902,4790.15167387495,4683.703858899951,2661.1953743749723,2022.5084845249787,0.0,0.0,97911.78094708211,79712.9607927875,68218.9691163909,53851.47952089516,43208.89463534276,34907.67842461188,28415.701644424917,23626.538445926333,19582.356189416423,15963.877328328605,12877.527711518407,10429.733187841355,7981.938664164302,13196.80525808498,5534.1441404872485,7662.6611175977305,3937.756407654389,3724.904709943341,2234.9428259660044,1489.9618839773364,0.0,0.0
{E760735C-9EA3-44A8-AC2E-EBBD651DB76C},SOM,Somalia,North-East,Nugaal,Eyl,NA,NA,NA,49.55695002243938,8.095328971975439,49.55695002243938,8.095328971975439,0,Not applicable,L,9484.413457647117,0.0,9484.413457647117,31840,36502,41308,46505,53556,3.3570868817752735,3.848630193422143,4.355356310061966,4.903307959703489,5.6467382236292885,36811.46882579017,18510.779073340127,18300.689752450045,6975.679745418271,5699.736087276282,4878.393473914461,3862.221841361139,3105.823022798101,2517.5130057827646,2059.089789963379,1715.271786797627,1432.5777725962926,1172.804170204391,962.6943508721904,783.1445550181559,603.5947591641213,1042.9244646229934,427.8655575460704,615.0589070769229,313.2595564908197,301.7993505861032,175.73077842128498,126.06857216481819,0.0,0.0,3461.4583778010638,2838.701517335751,2429.8979340855153,1929.4000891716748,1554.9818540452902,1264.6166921105432,1039.201632187516,867.2748915682578,729.7334990728513,599.8332950494117,500.49784491384037,408.80358325023604,317.10932158663167,569.2685411615437,229.23565415901086,340.0328870025328,171.92674061925814,168.10614638327462,95.51485589958786,72.59129048368678,0.0,0.0,3514.2213676172064,2861.0345699405307,2448.4955398289453,1932.821752189464,1550.841168752811,1252.8963136722216,1019.8881577758633,847.9968952293694,702.8442735234414,572.9708751549794,462.19650595835,374.3409717679198,286.4854375774897,473.6559234614497,198.62990338705956,275.0260200743901,141.3328158715616,133.69320420282853,80.21592252169711,53.47728168113141,0.0,0.0
{DBC20846-95BC-4780-AE57-0849E3433C21},SOM,Somalia,North-West,Sool,Xudun,NA,NA,NA,47.49425540846034,9.132561965571472,47.49425540846034,9.132561965571472,0,Not applicable,L,9222.052648810417,0.0,9222.052648810417,18491,21199,23991,27009,31104,2.0050850612293147,2.298729014818033,2.6014815696258986,2.928740599142424,3.3727849085758805,21378.990319754783,10750.501928974965,10628.488390779828,4051.2643072401397,3310.234731781884,2833.2237256912417,2243.0619041573364,1803.7682944276512,1462.0955886112004,1195.8572176367943,996.1780959960876,831.9979427491538,681.1292730650644,559.1038299933255,454.8267264187996,350.54962284427364,605.6990591418441,248.4914051168014,357.20765402504276,181.93169790323248,175.27595612181028,102.05913348721104,73.21682263459924,0.0,0.0,2010.3105774306132,1648.6321843608669,1411.211398726126,1120.5373527620966,903.0865397508384,734.4512153747604,603.5369503985947,503.68708728118,423.8071967872485,348.3650779874241,290.67404596402906,237.42078563474126,184.16752530545352,330.61399121099487,133.13315082321944,197.48084038777546,99.84986311741456,97.6309772703609,55.47214617634142,42.15883109401948,0.0,0.0,2040.9537298095265,1661.6025474210169,1422.0123269651158,1122.5245513952398,900.681754676813,727.64437323644,592.3202672381996,492.49100871490754,408.19074596190535,332.76419507764024,268.42978402929646,217.4059407840583,166.38209753882012,275.0850679308493,115.35825429358195,159.7268136372673,82.08183478581792,77.64497885144938,46.586987310869624,31.057991540579753,0.0,0.0
{C1A2B1FD-D01F-4868-B74C-CE583F0CF8CE},SOM,Somalia,South,Gedo,Luuq,NA,NA,NA,42.70335362554157,3.781307224856827,42.70335362554157,3.781307224856827,0,Not applicable,L,8404.896008347767,0.0,8404.896008347767,61723,70762,80079,90153,103822,7.343695857592591,8.41914045453019,9.527661010970904,10.726248119008229,12.352562113425757,71361.55602978887,35884.41429079143,35477.141738997445,13522.833423309996,11049.329166192136,9457.100200799456,7487.181824667413,6020.850857891772,4880.37155670418,3991.6867243800825,3325.17195385907,2777.1502264679348,2273.561288740947,1866.2489993117624,1518.1794105210522,1170.109821730342,2021.7805752127242,829.4467167973801,1192.3338584153441,607.2751266237092,585.058731791635,340.66616167413304,244.39257011750186,0.0,0.0,6710.274375120131,5503.0175063071265,4710.523733528039,3740.274348162987,3014.438930103635,2451.5461569147496,2014.563609307589,1681.2718357089068,1414.6384168299614,1162.8179656665127,970.249385365052,792.4937727790883,614.7381601931246,1103.5660948045247,444.38903146490935,659.1770633396154,333.29177359868197,325.8852897409335,185.16209644371222,140.7231932972213,0.0,0.0,6812.559048189865,5546.31165988501,4746.576467271417,3746.907476504426,3006.4119277881364,2428.825399789431,1977.1231150724936,1643.9001181501633,1362.511809637973,1110.7433230744346,895.9996139467105,725.6856377419639,555.3716615372173,918.2144804081992,385.05768533247067,533.1567950757285,273.98335302502716,259.1734420507014,155.50406523042085,103.66937682028056,0.0,0.0
{00FE7FB1-2A55-46E5-B44E-C5274D5F9259},SOM,Somalia,South,Juba Hoose (Lower),Kismaayo,NA,NA,NA,42.021768931164615,-0.3838537654181694,42.021768931164615,-0.3838537654181694,0,Not applicable,L,8788.572170291212,20.385174080729897,8768.18699621048,164063,188088,212852,239629,275964,18.711165725697494,21.451184843718515,24.275485923371896,27.329366960759984,31.47332511490332,189681.77692960182,95382.16156489054,94299.61536471128,35944.214442096985,29369.54442597236,25137.338232088467,19901.218971529972,16003.654529005755,12972.216420924287,10610.057753094035,8838.435705370233,7381.772750821034,6043.213870318605,4960.562045967395,4035.3796120331117,3110.197178098829,5373.970992280738,2204.701464817775,3169.2695274629627,1614.1607822431738,1555.108745219789,905.5038382173539,649.6049070024351,0.0,0.0,17836.168911824734,14627.23344534854,12520.754335453128,9941.793929880234,8012.495305863871,6516.304536218529,5354.788017678066,4468.8855882827975,3760.1636447665837,3090.8151425568253,2578.9604055728923,2106.4791098954156,1633.9978142179393,2933.321377331,1181.2032391936914,1752.1181381373085,885.9024293952683,866.2157087420402,492.16801633070463,374.04769241133556,0.0,0.0,18108.045530272248,14742.31098062382,12616.583896635339,9959.425041649738,7991.1592231418845,6455.911884705758,5255.269735415968,4369.550117087435,3621.60910605445,2952.39872776178,2381.6016403945023,1928.9005021376963,1476.19936388089,2440.649614949738,1023.4982256240838,1417.1513893256542,728.2583528479056,688.8930364777486,413.3358218866492,275.55721459109947,0.0,0.0
{47629C6D-56C5-4A87-B4F1-F9D4B2EAB861},SOM,Somalia,North-West,Togdheer,Owdweyne,NA,NA,NA,45.001631348822215,9.248024406270497,45.001631348822215,9.248024406270497,0,Not applicable,L,8026.72590787192,0.0,8026.72590787192,41374,47433,53678,60431,69594,5.154530063051481,5.90938329580705,6.687409115011296,7.528723503656017,8.670284845748652,47834.99292678271,24053.99768840809,23780.99523837462,9064.609534075602,7406.573117462031,6339.272100853261,5018.7987699567175,4035.889549272747,3271.4048275175574,2675.702673116426,2228.9252889439194,1861.5760197865138,1524.0108850783977,1250.981798160737,1017.6642075117674,784.3466168627976,1355.2375381842337,555.9937316190722,799.2438065651615,407.06793689490326,392.1758696702583,228.3549342348131,163.8209354354452,0.0,0.0,4498.023097151234,3688.776116096431,3157.5526377353035,2507.176229648315,2020.6350999343842,1643.317489135826,1350.3998702264191,1126.9881269904306,948.2587324016399,779.4587486233374,650.3764080869885,531.2234783611281,412.0705486352676,739.741105381384,297.8823243146513,441.8587810667327,223.41174323598844,218.44703783074425,124.11763513110469,94.32940269963957,0.0,0.0,4566.586436924368,3717.7970013656004,3181.719463117957,2511.6225403084027,2015.2544493383627,1628.0873383817313,1325.3028028900071,1101.937161953489,913.3172873848738,744.5521364550601,600.6053900737485,486.4407291506393,372.27606822753006,615.4964328028498,258.1114073044209,357.38502549842883,183.65619365891482,173.72883183951404,104.23729910370841,69.49153273580562,0.0,0.0
{D83AE5FC-E6CE-4853-B8E6-F56966F38E63},SOM,Somalia,South,Bay,Qansax Dheere,NA,NA,NA,42.84172895108671,2.800558009234575,42.84172895108671,2.800558009234575,0,Not applicable,L,3529.97556940148,0.0,3529.97556940148,97171,111401,126069,141928,163449,27.52738598031592,31.558575352658444,35.71384490385452,40.206510557823606,46.303153318342474,112345.25687645853,56493.215193869284,55852.041682589246,21289.140528341915,17395.076460639695,14888.413460627366,11787.150003033654,9478.689561678522,7683.220864208993,6284.154877923793,5234.853583612336,4372.097147752991,3579.2917253843343,2938.0556547224433,2390.0859979614243,1842.116341200405,3182.9106693706663,1305.8067907745497,1877.1038785961168,956.039692670731,921.0641859253858,536.3143626860019,384.74982323938383,0.0,0.0,10564.056339658528,8663.459007026806,7415.827629164266,5888.353699257789,4745.663278411723,3859.4951969392637,3171.5489231645915,2646.844138082214,2227.0803100163125,1830.6366946207384,1527.473929906476,1247.6313778625415,967.7888258186069,1737.355843939427,699.6063801098363,1037.7494638295907,524.7047850823773,513.0446787472133,291.5026583790985,221.54202036811483,0.0,0.0,10725.084188683388,8731.61745361289,7472.5858314631005,5898.796303775864,4733.0262832668,3823.725667269729,3112.605954759201,2588.009445530122,2145.016837736678,1748.6550307635962,1410.5817248159672,1142.4546200988827,874.3275153817981,1445.5548254312394,606.2004106647133,839.3544147665261,431.3349075883537,408.01950717817243,244.81170430690344,163.207802871269,0.0,0.0
{8FF1E678-C5BB-4E23-8BDC-9B553759E6EA},SOM,Somalia,Central,Galgaduud,Dhuusamarreeb,NA,NA,NA,46.67993161052295,5.435491931962312,46.67993161052295,5.435491931962312,0,Not applicable,L,12766.754572624688,0.0,12766.754572624688,89834,102989,116549,131211,151106,7.036557293317752,8.066967952907605,9.129101631663854,10.277553253929643,11.835897615202175,103861.94605168067,52227.3519317676,51634.594119913076,19681.57469676523,16081.555582774261,13764.173394015574,10897.089665871621,8762.943548015297,7103.052617336069,5809.631604020962,4839.564175704174,4041.9554035287583,3309.015568800518,2716.199921490064,2209.6080411487687,1703.0161608074736,2942.565671401898,1207.2039196677815,1735.3617517341165,883.848110228852,851.5136415052646,495.8166900209143,355.69695148435034,0.0,0.0,9766.353116652515,8009.271926791191,6855.850532219648,5443.717796809626,4387.31315505251,3568.0605757306653,2932.0618628360758,2446.9780987639306,2058.9110875062147,1692.4033546517053,1412.1327354100217,1153.4213945715444,894.7100537330672,1606.1662410388797,646.7783520961932,959.3878889426865,485.08376407214485,474.30412487054167,269.4909800400805,204.81314483046117,0.0,0.0,9915.221580112717,8072.283655983071,6908.322861795926,5453.371869061995,4375.630392962787,3534.9920416054038,2877.5697411848864,2392.586076940243,1983.0443160225436,1616.6122141488127,1304.0671860800421,1056.1866465772243,808.3061070744063,1336.3994303630184,560.4255675715884,775.9738627914301,398.7643461567071,377.20951663472295,226.32570998083375,150.88380665388917,0.0,0.0
{A370448D-CA01-497C-AAE9-8B092E3C9AE2},SOM,Somalia,North-West,Sanaag,Ceel Afweyn,NA,NA,NA,46.67747054174887,10.140654018043744,46.67747054174887,10.140654018043744,0,Not applicable,L,15329.91113815126,0.0,15329.91113815126,64769,74254,84030,94601,108945,4.225008182781348,4.8437332304689935,5.481440775666085,6.1710077212755845,7.106694815005851,74882.80149421908,37655.08519674021,37227.71629747886,14190.10048567896,11594.544298485625,9923.748814442723,7856.627314763917,6317.942106385739,5121.1873007107315,4188.651442579085,3489.248346140779,2914.1851817442666,2385.7472866575467,1958.3366889577223,1593.0920478135608,1227.847406669399,2121.5427731890277,870.3747129342651,1251.1680602547628,637.2403474548298,613.927712799933,357.4759013073208,256.4518114926123,0.0,0.0,7041.3843525792845,5774.556924907736,4942.95855214175,3924.833441559094,3163.1825954743595,2572.514592388238,2113.9696952555914,1764.2320618493354,1484.4419551243307,1220.1957432173817,1018.125110582656,831.5983727659863,645.0716349493166,1158.0201639451584,466.31684454167464,691.7033194034839,349.7376334062559,341.96568599722804,194.29868522569777,147.66700077153027,0.0,0.0,7148.716133099676,5819.987373577889,4980.790262300971,3931.793873204823,3154.7595109113795,2548.6727083224937,2074.6817473234933,1725.016284291444,1429.7432266199357,1165.551543440165,940.2115783750662,761.4936750475745,582.7757717200825,963.5226092438695,404.0578683925904,559.4647408512791,287.502714048574,271.9620268027051,163.17721608162304,108.78481072108205,0.0,0.0
{53989F9B-12F8-41C6-9583-2B95FA3EBE7A},SOM,Somalia,Central,Mudug,Xarardheere,NA,NA,NA,47.83089214387639,4.787508055376715,47.83089214387639,4.787508055376715,0,Not applicable,L,4971.790639951034,0.0,4971.790639951034,64519,73967,83706,94236,108525,12.977014655756992,14.877336025703706,16.83618761566042,18.954136813960474,21.828151637750548,74593.72704432726,37509.723073239584,37084.00397108767,14135.32161242695,11549.785202298634,9885.43958759547,7826.297917710097,6293.552585662574,5101.417682424478,4172.48174690276,3475.778597065292,2902.9353825716125,2376.5374471388595,1950.7768075194306,1586.9421415846343,1223.107475649838,2113.352857776623,867.0147546217993,1246.3381031548233,634.7803713426433,611.55773181218,356.0959162178476,255.4618155943324,0.0,0.0,7014.2020855222,5752.265065720745,4923.876960697704,3909.682177912485,3150.97157705026,2562.583764136698,2105.809014638012,1757.4214938339287,1478.7114771906627,1215.485350360911,1014.1947827852189,828.3881050230414,642.5814272608638,1153.549791106852,464.5166944054438,689.0330967014082,348.3875208040828,340.64557589732544,193.5486226689349,147.09695322839053,0.0,0.0,7121.119526904749,5797.5201365778885,4961.562626897767,3916.6157397976126,3142.5810086123133,2538.83391828778,2066.672732264748,1718.3571032313635,1424.22390538095,1161.0520967779485,936.5820247342117,758.554036561593,580.5260483889742,959.8030666697707,402.4980602163555,557.3050064534152,286.3928505385606,270.91215591485457,162.54729354891273,108.36486236594185,0.0,0.0
{B02FE1A4-A419-4ECC-AB36-43FDED8E21D3},SOM,Somalia,North-East,Nugaal,Burtinle,NA,NA,NA,48.39006820284855,7.791781828323868,48.39006820284855,7.791781828323868,0,Not applicable,L,9421.582608953906,0.0,9421.582608953906,34132,39131,44283,49853,57412,3.622745924613798,4.153336188212309,4.70016576173892,5.291361554546223,6.093668376418827,39462.07667538873,19843.646733312627,19618.4299420761,7477.963193465238,6110.1452802664335,5229.661935832741,4140.320919071143,3329.4576439171856,2698.786395501981,2207.354440475814,1838.779840328364,1535.7304587108936,1257.25187193282,1032.013106265028,839.5348369361429,647.0565676072576,1118.0201850776834,458.67399419856076,659.3461908791228,335.8157941494106,323.53039672971227,188.38426374956364,135.14613298014862,0.0,0.0,3710.7005036906585,3043.102068699955,2604.8626052398004,2068.3264396951245,1666.9482395166644,1355.6753495823486,1114.0292902912352,929.7229738827588,782.2779207559777,643.0242594695733,536.5361655446758,438.23946346015504,339.9427613756343,610.2586921080664,245.7417552113019,364.5169368967645,184.30631640847642,180.21062048828804,102.39239800470912,77.81822248357894,0.0,0.0,3767.2626897745795,3067.0432115664785,2624.7993305929404,2071.9944793760187,1662.5094044005211,1343.1110459196327,1093.3251501845791,909.0568664456051,753.4525379549159,614.2276124632466,495.4769407203522,401.29537347598784,307.1138062316233,507.7614929696173,212.93223898725887,294.8292539823584,151.50947774093416,143.31977624142422,85.99186574485452,57.327910496569686,0.0,0.0
{1FCBA1D1-129E-4858-B96E-5FA2363CE2C7},SOM,Somalia,South,Bay,Diinsoor,NA,NA,NA,42.9095044190778,2.0893653892288677,42.9095044190778,2.0893653892288677,0,Not applicable,L,9763.881437179074,0.0,9763.881437179074,74585,85507,96765,108939,125457,7.638867849828038,8.757480367838653,9.910505429893545,11.157345641783422,12.849090887388565,86231.81887343625,43361.979273702585,42869.83959973366,16340.710422958633,13351.779366110266,11427.763027516612,9047.354666813793,7275.4708491077245,5897.339401303272,4823.4711484227955,4018.0685736240357,3355.850525640702,2747.324135792751,2255.1364436925337,1834.5363978720254,1413.9363520515171,2443.07756252959,1002.2861471543736,1440.7914153752167,733.8186222214539,706.9727931537627,411.6538985995469,295.31889455421583,0.0,0.0,8108.555876568533,6649.7318060600655,5692.098827260031,4519.669666299237,3642.5852558094844,2962.3973456337576,2434.3567311552333,2031.6138896038156,1709.4196163626818,1405.1250249682778,1172.4291609607924,957.6329788000364,742.8367966392806,1333.5262975813594,536.9904554018897,796.5358421794696,402.7428415514172,393.79300062805237,223.74602308412068,170.04697754393172,0.0,0.0,8232.1545463901,6702.047560050201,5735.66420025658,4527.685000514555,3632.88559329824,2934.942055669514,2389.1144172675617,1986.45468402022,1646.4309092780202,1342.1991108244729,1082.7072827317413,876.903419071989,671.0995554122364,1109.551264948231,465.29569175248395,644.255573195747,331.0757806700367,313.17979252571035,187.90787551542618,125.27191701028414,0.0,0.0
{EDD60011-6391-44D4-8667-C2A2AD69C95A},SOM,Somalia,South,Juba Dhexe (Middle),Bu'aale,NA,NA,NA,42.753270757426044,1.1755713784329385,42.753270757426044,1.1755713784329385,0,Not applicable,L,5562.81694453778,2.3306463357193548,5560.4862982020595,58559,67135,75974,85532,98501,10.531273140432807,12.073584287350476,13.663193455681315,15.382107861259566,17.714457822124217,67703.73995911058,34045.06836586594,33658.671593244646,12829.686578302291,10482.968004204013,8972.352739826787,7103.407485569109,5712.237001182139,4630.21583555452,3787.082779877307,3154.731900596818,2634.8004054407447,2157.02418553993,1770.5897121359021,1440.3613057188156,1110.1328993017291,1918.1491258604817,786.9313387805903,1131.2177870798914,576.1477123537605,555.0700747261308,323.2044605813519,231.86561414477893,0.0,0.0,6366.322381728492,5220.946500689039,4469.07398982265,3548.557177453519,2859.9262796506578,2325.885991558643,1911.302083697737,1595.0940183800967,1342.1275661259845,1103.2148056637673,920.5168123691307,751.8725108663891,583.2282093636477,1047.0000384961868,421.6107537568538,625.3892847393331,316.2080653176403,309.18121942169273,175.67114739868907,133.5100720230037,0.0,0.0,6463.3641965738,5262.021503514974,4503.278750004137,3554.85030811559,2852.310721531481,2304.329843995876,1875.7806961795702,1559.6378822167212,1292.67283931476,1053.809379876163,850.0728997667715,688.4887948524265,526.9046899380814,871.1490873642948,365.32058502373656,505.82850234055826,259.9396470361202,245.88885530443804,147.5333131826628,98.35554212177523,0.0,0.0
