time,admin1,tmx,pre,conflicts
1997-01,Awdal,29.4,11.825,0.0
1997-01,Bakool,33.6625,0.45,0.0
1997-01,Banadir,32.78,3.39,0.0
1997-01,Bari,28.612497,4.045833,0.0
1997-01,Bay,33.878574,1.3785715,0.0
1997-01,Galgaduud,32.711765,2.4058824,0.0
1997-01,Gedo,35.485714,1.0714285,0.0
1997-01,Hiraan,33.35455,0.57272726,0.0
1997-01,Lower Juba,34.782356,0.90588236,0.0
1997-01,Lower Shabelle,33.2,1.58,0.0
1997-01,Middle Juba,34.760002,1.32,0.0
1997-01,Middle Shabelle,32.36,5.2,0.0
1997-01,Mudug,31.764706,3.164706,0.0
1997-01,Nugaal,30.130001,2.3600001,0.0
1997-01,Sanaag,26.966667,1.4222223,0.0
1997-01,Sool,28.816668,0.5,0.0
1997-01,Togdheer,28.26,1.5,0.0
1997-01,Woqooyi Galbeed,28.6,3.8800004,0.0
1997-02,Awdal,29.3,0.175,0.0
1997-02,Bakool,34.25,1.25,0.0
1997-02,Banadir,33.170001,1.25,0.0
1997-02,Bari,29.604166,3.5125,0.0
1997-02,Bay,34.214287,1.4428571,0.0
1997-02,Galgaduud,33.282356,0.7647059,0.0
1997-02,Gedo,35.835716,1.5928572,0.0
1997-02,Hiraan,33.954544,0.21818183,0.0
1997-02,Lower Juba,34.899998,0.7705883,1.0
1997-02,Lower Shabelle,33.420002,0.64,0.0
1997-02,Middle Juba,34.879997,1.3,0.0
1997-02,Middle Shabelle,32.92,1.86,0.0
1997-02,Mudug,32.35294,0.8470588,0.0
1997-02,Nugaal,30.77,1.4300001,0.0
1997-02,Sanaag,27.6,3.488889,0.0
1997-02,Sool,29.341667,1.5916667,0.0
1997-02,Togdheer,28.540003,2.56,0.0
1997-02,Woqooyi Galbeed,28.75,1.0600001,0.0
1997-03,Awdal,31.275002,33.875,0.0
1997-03,Bakool,35.375,30.5375,0.0
1997-03,Banadir,34.145,20.3800005,0.0
1997-03,Bari,31.595835,6.991667,0.0
1997-03,Bay,35.085716,24.235714,0.0
1997-03,Galgaduud,34.782356,11.970589,0.0
1997-03,Gedo,36.600002,24.485714,0.0
1997-03,Hiraan,35.2,22.545454,0.0
1997-03,Lower Juba,35.105885,23.470589,0.0
1997-03,Lower Shabelle,34.27,15.339999,0.0
1997-03,Middle Juba,35.44,16.480001,0.0
1997-03,Middle Shabelle,34.02,25.420002,0.0
1997-03,Mudug,34.005882,6.9411764,1.0
1997-03,Nugaal,32.629997,5.85,0.0
1997-03,Sanaag,29.61111,8.727778,0.0
1997-03,Sool,31.258333,4.6666665,0.0
1997-03,Togdheer,30.369999,9.440001,0.0
1997-03,Woqooyi Galbeed,30.630001,25.01,0.0
1997-04,Awdal,31.375,31.625002,0.0
1997-04,Bakool,33.775,154.775,0.0
1997-04,Banadir,33.730002,94.35501,1.0
1997-04,Bari,32.870834,19.920834,0.0
1997-04,Bay,33.69286,145.00714,0.0
1997-04,Galgaduud,34.629414,61.458828,0.0
1997-04,Gedo,34.407143,134.62143,0.0
1997-04,Hiraan,34.49091,106.13636,0.0
1997-04,Lower Juba,34.035294,75.19412,0.0
1997-04,Lower Shabelle,33.6,103.93001,0.0
1997-04,Middle Juba,34.1,90.659996,0.0
1997-04,Middle Shabelle,33.860004,84.78001,0.0
1997-04,Mudug,34.488235,27.835295,0.0
1997-04,Nugaal,33.370003,25.2,0.0
1997-04,Sanaag,30.266666,31.31111,0.0
1997-04,Sool,31.641668,34.11667,0.0
1997-04,Togdheer,30.039999,52.18,0.0
1997-04,Woqooyi Galbeed,30.290003,39.56,0.0
1997-05,Awdal,34.2,10.85,0.0
1997-05,Bakool,32.6875,6.7749996,0.0
1997-05,Banadir,32.59,50.079998,0.0
1997-05,Bari,34.287502,21.470835,0.0
1997-05,Bay,32.614285,31.835714,0.0
1997-05,Galgaduud,33.84706,25.194117,0.0
1997-05,Gedo,33.62143,12.242858,0.0
1997-05,Hiraan,33.35455,9.254546,0.0
1997-05,Lower Juba,32.917645,96.299995,0.0
1997-05,Lower Shabelle,32.52,57.339996,0.0
1997-05,Middle Juba,33.16,53.0,0.0
1997-05,Middle Shabelle,32.66,42.82,0.0
1997-05,Mudug,34.194122,45.870583,0.0
1997-05,Nugaal,33.87,39.510002,0.0
1997-05,Sanaag,32.022224,35.11111,0.0
1997-05,Sool,32.783333,42.84167,0.0
1997-05,Togdheer,31.439999,48.57,0.0
1997-05,Woqooyi Galbeed,32.46,24.470001,0.0
1997-06,Awdal,36.875004,12.75,0.0
1997-06,Bakool,31.574999,0.47500002,0.0
1997-06,Banadir,31.1700005,24.9649985,0.0
1997-06,Bari,33.55417,3.8291667,0.0
1997-06,Bay,31.35,10.835714,1.0
1997-06,Galgaduud,32.48824,3.952941,0.0
1997-06,Gedo,32.6,3.357143,4.0
1997-06,Hiraan,32.072727,1.7545453,0.0
1997-06,Lower Juba,31.541178,116.26471,3.0
1997-06,Lower Shabelle,31.12,35.129997,2.0
1997-06,Middle Juba,31.779999,41.74,0.0
1997-06,Middle Shabelle,31.220001,14.8,0.0
1997-06,Mudug,32.741177,5.4235296,0.0
1997-06,Nugaal,32.54,5.33,0.0
1997-06,Sanaag,32.06111,11.372222,0.0
1997-06,Sool,32.266666,9.066667,0.0
1997-06,Togdheer,31.59,20.15,1.0
1997-06,Woqooyi Galbeed,33.750004,26.34,0.0
1997-07,Awdal,38.625,21.025002,0.0
1997-07,Bakool,31.125,1.825,1.0
1997-07,Banadir,30.485001500000003,24.880001,0.0
1997-07,Bari,33.0625,3.375,0.0
1997-07,Bay,30.721432,15.742858,0.0
1997-07,Galgaduud,31.982353,2.388235,0.0
1997-07,Gedo,32.135715,3.9928572,0.0
1997-07,Hiraan,31.481817,1.8090909,0.0
1997-07,Lower Juba,31.017647,32.74706,0.0
1997-07,Lower Shabelle,30.490002,34.940002,0.0
1997-07,Middle Juba,31.179998,30.460003,0.0
1997-07,Middle Shabelle,30.480001,14.82,0.0
1997-07,Mudug,32.341175,0.5,0.0
1997-07,Nugaal,32.41,0.39000002,0.0
1997-07,Sanaag,32.5,9.533333,0.0
1997-07,Sool,32.558334,2.4833333,0.0
1997-07,Togdheer,32.079998,10.08,0.0
1997-07,Woqooyi Galbeed,34.560005,18.53,0.0
1997-08,Awdal,37.9,19.375,0.0
1997-08,Bakool,31.737503,1.5999999,3.0
1997-08,Banadir,30.68,18.7699995,2.0
1997-08,Bari,32.866665,5.879167,0.0
1997-08,Bay,31.071426,4.728572,1.0
1997-08,Galgaduud,32.229412,2.8235295,0.0
1997-08,Gedo,32.57143,0.32142857,0.0
1997-08,Hiraan,31.90909,5.1545453,1.0
1997-08,Lower Juba,31.07059,6.788235,2.0
1997-08,Lower Shabelle,30.6,19.5,0.0
1997-08,Middle Juba,31.26,9.9,0.0
1997-08,Middle Shabelle,30.76,18.039999,1.0
1997-08,Mudug,32.44118,0.6588235,0.0
1997-08,Nugaal,32.44,1.72,0.0
1997-08,Sanaag,32.26667,12.094445,0.0
1997-08,Sool,32.458336,3.8500001,0.0
1997-08,Togdheer,31.859997,11.370001,0.0
1997-08,Woqooyi Galbeed,34.18,18.470001,0.0
1997-09,Awdal,35.774998,8.225,0.0
1997-09,Bakool,33.0,4.85,0.0
1997-09,Banadir,31.800001,6.770000249999999,0.0
1997-09,Bari,33.987503,7.2166667,0.0
1997-09,Bay,32.52143,6.3285713,0.0
1997-09,Galgaduud,33.335297,2.6176472,0.0
1997-09,Gedo,34.142857,4.6,0.0
1997-09,Hiraan,33.08182,1.6181817,0.0
1997-09,Lower Juba,32.617645,13.323529,0.0
1997-09,Lower Shabelle,31.840002,8.4800005,0.0
1997-09,Middle Juba,32.879997,9.96,0.0
1997-09,Middle Shabelle,31.76,5.06,0.0
1997-09,Mudug,33.570587,3.1000001,0.0
1997-09,Nugaal,33.620003,5.7300005,0.0
1997-09,Sanaag,32.705555,16.783333,0.0
1997-09,Sool,33.233334,11.225001,0.0
1997-09,Togdheer,32.05,20.37,0.0
1997-09,Woqooyi Galbeed,33.370003,15.420001,0.0
1997-10,Awdal,32.575,30.225002,0.0
1997-10,Bakool,32.025,89.625,0.0
1997-10,Banadir,31.595000499999998,69.5849955,1.0
1997-10,Bari,32.258335,18.074999,0.0
1997-10,Bay,31.892857,133.10715,0.0
1997-10,Galgaduud,32.664703,55.423534,0.0
1997-10,Gedo,33.228573,172.22856,0.0
1997-10,Hiraan,32.46364,77.91818,0.0
1997-10,Lower Juba,32.60588,111.30588,1.0
1997-10,Lower Shabelle,31.570002,62.909996,0.0
1997-10,Middle Juba,32.560005,146.02,0.0
1997-10,Middle Shabelle,31.619999,76.259995,0.0
1997-10,Mudug,32.711765,40.311764,0.0
1997-10,Nugaal,32.2,34.030003,0.0
1997-10,Sanaag,29.883335,21.7,0.0
1997-10,Sool,30.949999,32.775,0.0
1997-10,Togdheer,29.65,55.050007,0.0
1997-10,Woqooyi Galbeed,30.77,39.57,0.0
1997-11,Awdal,30.800001,21.1,0.0
1997-11,Bakool,31.975,140.4375,0.0
1997-11,Banadir,31.695,126.049995,1.0
1997-11,Bari,30.791666,8.141666,0.0
1997-11,Bay,31.685717,139.5643,0.0
1997-11,Galgaduud,32.87059,66.44707,0.0
1997-11,Gedo,32.57143,149.77144,0.0
1997-11,Hiraan,32.590908,136.2,0.0
1997-11,Lower Juba,32.411766,115.08236,0.0
1997-11,Lower Shabelle,31.59,121.71999,0.0
1997-11,Middle Juba,32.24,99.619995,0.0
1997-11,Middle Shabelle,31.8,130.38,1.0
1997-11,Mudug,32.67647,30.39412,0.0
1997-11,Nugaal,31.49,14.610001,0.0
1997-11,Sanaag,28.694445,5.911112,0.0
1997-11,Sool,30.191666,7.966667,0.0
1997-11,Togdheer,29.039999,18.91,0.0
1997-11,Woqooyi Galbeed,29.63,16.039999,1.0
1997-12,Awdal,30.225,5.675,0.0
1997-12,Bakool,32.725002,101.975006,0.0
1997-12,Banadir,32.000001,92.44,0.0
1997-12,Bari,28.6,3.7791665,1.0
1997-12,Bay,32.649998,77.12142,0.0
1997-12,Galgaduud,32.28824,57.911766,0.0
1997-12,Gedo,33.964287,62.200005,0.0
1997-12,Hiraan,32.71818,106.69091,0.0
1997-12,Lower Juba,33.217648,54.435295,0.0
1997-12,Lower Shabelle,32.18,74.44,1.0
1997-12,Middle Juba,33.3,43.6,0.0
1997-12,Middle Shabelle,31.820002,110.44,0.0
1997-12,Mudug,31.42353,16.747057,0.0
1997-12,Nugaal,29.59,3.78,0.0
1997-12,Sanaag,26.522224,1.2833333,0.0
1997-12,Sool,28.183332,0.4416667,0.0
1997-12,Togdheer,27.710001,0.85999995,0.0
1997-12,Woqooyi Galbeed,28.55,1.6699998,0.0
1998-01,Awdal,29.974998,28.125,0.0
1998-01,Bakool,34.075,1.6125001,0.0
1998-01,Banadir,32.85,6.1300005,0.0
1998-01,Bari,28.804167,4.045833,0.0
1998-01,Bay,33.957146,2.664286,0.0
1998-01,Galgaduud,32.947056,4.352941,0.0
1998-01,Gedo,35.642857,3.5785716,0.0
1998-01,Hiraan,33.66364,2.8090909,0.0
1998-01,Lower Juba,34.47059,3.111765,0.0
1998-01,Lower Shabelle,33.24,2.48,0.0
1998-01,Middle Juba,34.780003,2.44,0.0
1998-01,Middle Shabelle,32.46,9.780001,0.0
1998-01,Mudug,31.882353,3.4117649,0.0
1998-01,Nugaal,30.230001,2.3600001,0.0
1998-01,Sanaag,27.23889,1.488889,0.0
1998-01,Sool,29.133337,0.52500004,0.0
1998-01,Togdheer,28.779999,2.48,0.0
1998-01,Woqooyi Galbeed,29.2,8.57,0.0
1998-02,Awdal,30.000002,5.4500003,0.0
1998-02,Bakool,34.8375,0.16250001,0.0
1998-02,Banadir,33.4500025,1.205,0.0
1998-02,Bari,30.458334,3.5125,0.0
1998-02,Bay,34.735714,0.78571427,0.0
1998-02,Galgaduud,33.917645,0.7647059,0.0
1998-02,Gedo,36.521427,4.285714,0.0
1998-02,Hiraan,34.47273,0.12727274,0.0
1998-02,Lower Juba,35.111767,4.5588236,0.0
1998-02,Lower Shabelle,33.760002,0.55,0.0
1998-02,Middle Juba,35.340004,1.8,0.0
1998-02,Middle Shabelle,33.140003,1.86,0.0
1998-02,Mudug,33.082355,0.8470588,0.0
1998-02,Nugaal,31.640003,1.4300001,0.0
1998-02,Sanaag,28.844444,3.5333333,0.0
1998-02,Sool,30.516665,1.5916667,0.0
1998-02,Togdheer,29.580002,2.8400002,0.0
1998-02,Woqooyi Galbeed,29.65,3.0300002,0.0
1998-03,Awdal,31.925001,28.475,0.0
1998-03,Bakool,35.625,7.6375,0.0
1998-03,Banadir,34.394999999999996,11.865,1.0
1998-03,Bari,32.11667,6.991667,0.0
1998-03,Bay,35.457146,9.585715,1.0
1998-03,Galgaduud,35.017647,6.2352943,0.0
1998-03,Gedo,37.000004,6.7714286,1.0
1998-03,Hiraan,35.418182,6.9363637,0.0
1998-03,Lower Juba,35.80588,18.088236,3.0
1998-03,Lower Shabelle,34.63,9.35,0.0
1998-03,Middle Juba,36.02,9.18,0.0
1998-03,Middle Shabelle,34.16,14.38,0.0
1998-03,Mudug,34.329414,6.352941,0.0
1998-03,Nugaal,33.06,5.85,0.0
1998-03,Sanaag,30.233334,8.700001,0.0
1998-03,Sool,31.783333,4.65,0.0
1998-03,Togdheer,30.84,8.35,0.0
1998-03,Woqooyi Galbeed,31.180002,20.97,0.0
1998-04,Awdal,33.850002,11.875,0.0
1998-04,Bakool,34.637505,100.25,0.0
1998-04,Banadir,34.280002499999995,72.014998,1.0
1998-04,Bari,33.4,19.920834,0.0
1998-04,Bay,34.514286,110.20715,0.0
1998-04,Galgaduud,35.058823,39.47647,0.0
1998-04,Gedo,35.39286,95.200005,0.0
1998-04,Hiraan,35.100002,58.445457,0.0
1998-04,Lower Juba,34.617645,80.80588,1.0
1998-04,Lower Shabelle,34.260002,84.87,0.0
1998-04,Middle Juba,34.860004,76.54,0.0
1998-04,Middle Shabelle,34.300003,59.159996,0.0
1998-04,Mudug,34.741177,26.141176,0.0
1998-04,Nugaal,33.609997,25.2,1.0
1998-04,Sanaag,30.838888,31.233334,0.0
1998-04,Sool,32.233334,33.8,0.0
1998-04,Togdheer,31.320002,41.159996,0.0
1998-04,Woqooyi Galbeed,32.18,19.2,0.0
1998-05,Awdal,34.875,25.95,0.0
1998-05,Bakool,32.8125,197.6625,0.0
1998-05,Banadir,32.78,141.475,3.0
1998-05,Bari,34.92917,21.470835,0.0
1998-05,Bay,32.735714,166.97856,2.0
1998-05,Galgaduud,34.1,112.25294,0.0
1998-05,Gedo,33.592857,104.71429,0.0
1998-05,Hiraan,33.52727,182.97272,0.0
1998-05,Lower Juba,32.935295,155.32942,0.0
1998-05,Lower Shabelle,32.68,138.41,0.0
1998-05,Middle Juba,33.140003,108.46001,0.0
1998-05,Middle Shabelle,32.88,144.54,0.0
1998-05,Mudug,34.60588,55.5,0.0
1998-05,Nugaal,34.47,39.510002,1.0
1998-05,Sanaag,32.83889,35.705555,0.0
1998-05,Sool,33.45,43.11667,0.0
1998-05,Togdheer,31.95,58.829998,0.0
1998-05,Woqooyi Galbeed,33.030003,46.61,0.0
1998-06,Awdal,38.3,5.2000003,0.0
1998-06,Bakool,32.375,0.45000002,0.0
1998-06,Banadir,31.764999500000002,24.770000000000003,0.0
1998-06,Bari,34.416668,3.8291667,0.0
1998-06,Bay,32.078575,9.971429,2.0
1998-06,Galgaduud,33.34706,3.952941,0.0
1998-06,Gedo,33.37143,4.114286,0.0
1998-06,Hiraan,32.809093,1.7545453,0.0
1998-06,Lower Juba,32.07647,66.09412,0.0
1998-06,Lower Shabelle,31.789999,34.74,0.0
1998-06,Middle Juba,32.4,34.4,0.0
1998-06,Middle Shabelle,31.74,14.8,0.0
1998-06,Mudug,33.688236,5.4235296,0.0
1998-06,Nugaal,33.7,5.33,0.0
1998-06,Sanaag,33.533333,11.533334,0.0
1998-06,Sool,33.7,9.091667,0.0
1998-06,Togdheer,32.93,17.44,0.0
1998-06,Woqooyi Galbeed,35.1,15.170001,0.0
1998-07,Awdal,38.5,16.900002,0.0
1998-07,Bakool,30.975,2.0,0.0
1998-07,Banadir,30.3900005,24.9,0.0
1998-07,Bari,32.808334,3.375,0.0
1998-07,Bay,30.664288,15.642858,0.0
1998-07,Galgaduud,31.8,2.388235,0.0
1998-07,Gedo,32.1,5.7000003,0.0
1998-07,Hiraan,31.336365,1.8545456,0.0
1998-07,Lower Juba,31.0,66.76471,0.0
1998-07,Lower Shabelle,30.4,34.98,0.0
1998-07,Middle Juba,31.159998,37.04,0.0
1998-07,Middle Shabelle,30.380001,14.82,0.0
1998-07,Mudug,32.08235,0.5,0.0
1998-07,Nugaal,32.059998,0.39000002,0.0
1998-07,Sanaag,32.08889,9.583333,0.0
1998-07,Sool,32.166668,2.45,0.0
1998-07,Togdheer,31.7,8.41,0.0
1998-07,Woqooyi Galbeed,34.31,13.68,0.0
1998-08,Awdal,37.575,49.625,0.0
1998-08,Bakool,31.35,2.725,0.0
1998-08,Banadir,30.4900025,19.5199995,1.0
1998-08,Bari,32.8125,5.879167,0.0
1998-08,Bay,30.87143,7.5499997,2.0
1998-08,Galgaduud,31.947058,2.8235295,0.0
1998-08,Gedo,32.335716,1.9071429,0.0
1998-08,Hiraan,31.554546,5.354545,0.0
1998-08,Lower Juba,31.017647,10.464705,0.0
1998-08,Lower Shabelle,30.440002,21.0,0.0
1998-08,Middle Juba,31.26,11.62,0.0
1998-08,Middle Shabelle,30.540003,18.039999,0.0
1998-08,Mudug,32.188236,0.6588235,0.0
1998-08,Nugaal,32.15,1.72,0.0
1998-08,Sanaag,31.98333,12.294445,0.0
1998-08,Sool,32.125004,3.9166667,0.0
1998-08,Togdheer,31.59,14.910001,0.0
1998-08,Woqooyi Galbeed,33.9,39.15,0.0
1998-09,Awdal,36.15,11.049999,0.0
1998-09,Bakool,32.75,0.425,0.0
1998-09,Banadir,31.480002499999998,6.13,3.0
1998-09,Bari,33.958332,7.2166667,0.0
1998-09,Bay,32.07857,3.1785715,0.0
1998-09,Galgaduud,33.17059,2.6176472,0.0
1998-09,Gedo,33.70714,0.8571428,0.0
1998-09,Hiraan,32.845455,0.79090905,0.0
1998-09,Lower Juba,32.070587,9.835295,0.0
1998-09,Lower Shabelle,31.420002,7.2,0.0
1998-09,Middle Juba,32.36,8.0,0.0
1998-09,Middle Shabelle,31.540003,5.06,0.0
1998-09,Mudug,33.535297,3.1000001,0.0
1998-09,Nugaal,33.68,5.7300005,0.0
1998-09,Sanaag,32.805557,16.783333,0.0
1998-09,Sool,33.350002,11.225001,0.0
1998-09,Togdheer,32.38,20.859999,0.0
1998-09,Woqooyi Galbeed,33.9,17.75,0.0
1998-10,Awdal,32.825,30.75,0.0
1998-10,Bakool,32.8125,13.875,1.0
1998-10,Banadir,32.489999999999995,38.7050015,1.0
1998-10,Bari,32.508335,18.074999,0.0
1998-10,Bay,32.95,30.735714,0.0
1998-10,Galgaduud,33.07059,25.988235,0.0
1998-10,Gedo,34.228573,9.492858,0.0
1998-10,Hiraan,33.090908,15.945456,0.0
1998-10,Lower Juba,33.623528,12.058824,0.0
1998-10,Lower Shabelle,32.68,34.710003,0.0
1998-10,Middle Juba,33.7,21.9,0.0
1998-10,Middle Shabelle,32.3,42.7,0.0
1998-10,Mudug,33.011765,37.441177,0.0
1998-10,Nugaal,32.5,34.030003,0.0
1998-10,Sanaag,30.244446,22.366667,0.0
1998-10,Sool,31.35,32.433334,0.0
1998-10,Togdheer,30.180002,46.920006,0.0
1998-10,Woqooyi Galbeed,31.23,40.21,0.0
1998-11,Awdal,31.55,11.625,0.0
1998-11,Bakool,32.125,42.25,0.0
1998-11,Banadir,32.020000499999995,68.490002,0.0
1998-11,Bari,30.545835,8.141666,0.0
1998-11,Bay,32.114285,53.635715,0.0
1998-11,Galgaduud,32.717648,31.6,0.0
1998-11,Gedo,33.0,33.764286,0.0
1998-11,Hiraan,32.627274,47.97273,0.0
1998-11,Lower Juba,33.258823,32.65294,0.0
1998-11,Lower Shabelle,32.08,70.14,0.0
1998-11,Middle Juba,32.94,45.620003,0.0
1998-11,Middle Shabelle,31.960001,66.840004,0.0
1998-11,Mudug,32.500004,26.505882,0.0
1998-11,Nugaal,31.26,14.610001,0.0
1998-11,Sanaag,28.355556,5.7944446,0.0
1998-11,Sool,29.875,7.566667,0.0
1998-11,Togdheer,28.920002,9.360001,0.0
1998-11,Woqooyi Galbeed,29.91,8.0,0.0
1998-12,Awdal,30.15,0.05,0.0
1998-12,Bakool,32.8125,0.57500005,0.0
1998-12,Banadir,32.365001500000005,11.36,1.0
1998-12,Bari,28.854166,3.7791665,0.0
1998-12,Bay,32.79286,4.9071426,3.0
1998-12,Galgaduud,32.358826,5.364706,0.0
1998-12,Gedo,33.835716,3.1857142,0.0
1998-12,Hiraan,32.881817,1.6909091,0.0
1998-12,Lower Juba,33.658825,8.72353,0.0
1998-12,Lower Shabelle,32.59,11.52,0.0
1998-12,Middle Juba,33.5,7.28,0.0
1998-12,Middle Shabelle,32.140003,11.2,0.0
1998-12,Mudug,31.435295,9.382352,0.0
1998-12,Nugaal,29.63,3.78,0.0
1998-12,Sanaag,26.755554,1.2444444,0.0
1998-12,Sool,28.300001,0.4416667,0.0
1998-12,Togdheer,27.929998,0.53000003,0.0
1998-12,Woqooyi Galbeed,28.679998,0.31,0.0
1999-01,Awdal,30.375,1.7750001,0.0
1999-01,Bakool,33.7625,0.0875,0.0
1999-01,Banadir,32.815,3.30000005,0.0
1999-01,Bari,28.916666,4.045833,1.0
1999-01,Bay,33.850002,0.75,2.0
1999-01,Galgaduud,32.75294,2.4058824,0.0
1999-01,Gedo,35.43572,0.37142858,2.0
1999-01,Hiraan,33.427273,0.4818182,0.0
1999-01,Lower Juba,34.82353,1.0705882,0.0
1999-01,Lower Shabelle,33.25,1.4000001,1.0
1999-01,Middle Juba,34.760002,1.2,0.0
1999-01,Middle Shabelle,32.38,5.2,0.0
1999-01,Mudug,31.758825,3.164706,0.0
1999-01,Nugaal,30.16,2.3600001,0.0
1999-01,Sanaag,27.283333,1.3944445,0.0
1999-01,Sool,29.025,0.49166667,0.0
1999-01,Togdheer,28.720001,0.9799999,0.0
1999-01,Woqooyi Galbeed,29.34,0.9,0.0
1999-02,Awdal,31.975002,1.3,0.0
1999-02,Bakool,34.8375,0.15,0.0
1999-02,Banadir,33.465,1.205,2.0
1999-02,Bari,30.045832,3.5125,0.0
1999-02,Bay,34.707146,0.65000004,1.0
1999-02,Galgaduud,33.68235,0.7647059,1.0
1999-02,Gedo,36.45,0.25000003,0.0
1999-02,Hiraan,34.309093,0.12727274,0.0
1999-02,Lower Juba,35.54706,0.5882353,0.0
1999-02,Lower Shabelle,33.83,0.55,0.0
1999-02,Middle Juba,35.5,0.86,0.0
1999-02,Middle Shabelle,33.1,1.86,0.0
1999-02,Mudug,32.811764,0.8470588,0.0
1999-02,Nugaal,31.269999,1.4300001,0.0
1999-02,Sanaag,28.550001,3.5,0.0
1999-02,Sool,30.308334,1.6,0.0
1999-02,Togdheer,30.12,2.77,0.0
1999-02,Woqooyi Galbeed,30.85,1.7300001,0.0
1999-03,Awdal,30.199999,27.95,0.0
1999-03,Bakool,35.175003,90.4125,0.0
1999-03,Banadir,34.3,40.145001,1.0
1999-03,Bari,31.179167,6.991667,0.0
1999-03,Bay,35.31429,48.68571,1.0
1999-03,Galgaduud,34.376472,25.62353,0.0
1999-03,Gedo,36.778572,34.785713,0.0
1999-03,Hiraan,35.036366,60.754543,2.0
1999-03,Lower Juba,35.84706,11.288236,1.0
1999-03,Lower Shabelle,34.6,28.590002,0.0
1999-03,Middle Juba,36.02,13.24,0.0
1999-03,Middle Shabelle,34.0,51.7,0.0
1999-03,Mudug,33.52353,8.317647,0.0
1999-03,Nugaal,32.1,5.85,1.0
1999-03,Sanaag,28.727776,8.633334,0.0
1999-03,Sool,30.358332,4.641667,1.0
1999-03,Togdheer,29.070002,9.070002,0.0
1999-03,Woqooyi Galbeed,29.34,21.75,0.0
1999-04,Awdal,33.65,6.125,0.0
1999-04,Bakool,34.537502,40.0625,0.0
1999-04,Banadir,34.18,58.990001500000005,1.0
1999-04,Bari,33.258335,19.920834,0.0
1999-04,Bay,34.342857,57.350002,2.0
1999-04,Galgaduud,35.28824,32.01177,0.0
1999-04,Gedo,35.19286,32.4,3.0
1999-04,Hiraan,35.100002,35.836365,0.0
1999-04,Lower Juba,34.482357,50.388233,1.0
1999-04,Lower Shabelle,34.14,67.5,1.0
1999-04,Middle Juba,34.760002,51.08,0.0
1999-04,Middle Shabelle,34.22,50.480003,0.0
1999-04,Mudug,35.07647,25.558823,0.0
1999-04,Nugaal,33.980003,25.2,0.0
1999-04,Sanaag,31.26667,31.222221,0.0
1999-04,Sool,32.733334,33.75833,0.0
1999-04,Togdheer,31.76,38.98,0.0
1999-04,Woqooyi Galbeed,32.390003,14.65,0.0
1999-05,Awdal,35.65,8.55,0.0
1999-05,Bakool,33.0,52.175,0.0
1999-05,Banadir,32.790001000000004,73.08500000000001,0.0
1999-05,Bari,34.399998,21.470835,0.0
1999-05,Bay,32.921425,74.36428,5.0
1999-05,Galgaduud,34.17647,45.723534,0.0
1999-05,Gedo,33.985714,49.93572,1.0
1999-05,Hiraan,33.572727,50.190914,0.0
1999-05,Lower Juba,33.364708,117.65882,0.0
1999-05,Lower Shabelle,32.760002,79.33,0.0
1999-05,Middle Juba,33.54,81.36,0.0
1999-05,Middle Shabelle,32.82,66.84,0.0
1999-05,Mudug,34.60588,48.135292,0.0
1999-05,Nugaal,34.27,39.510002,0.0
1999-05,Sanaag,32.511112,35.122223,0.0
1999-05,Sool,33.416668,42.916668,0.0
1999-05,Togdheer,32.29,49.58,0.0
1999-05,Woqooyi Galbeed,33.620003,22.4,0.0
1999-06,Awdal,36.725002,2.35,1.0
1999-06,Bakool,31.725002,0.4875,0.0
1999-06,Banadir,31.240001,27.770000000000003,2.0
1999-06,Bari,33.254166,3.8291667,0.0
1999-06,Bay,31.578571,23.242859,3.0
1999-06,Galgaduud,32.558823,3.952941,0.0
1999-06,Gedo,32.942856,11.421428,1.0
1999-06,Hiraan,32.10909,1.7545453,0.0
1999-06,Lower Juba,31.800003,113.988235,0.0
1999-06,Lower Shabelle,31.240002,40.74,0.0
1999-06,Middle Juba,32.060005,76.72,0.0
1999-06,Middle Shabelle,31.24,14.8,0.0
1999-06,Mudug,32.85294,5.4235296,0.0
1999-06,Nugaal,32.62,5.33,0.0
1999-06,Sanaag,31.961113,11.35,0.0
1999-06,Sool,32.291664,8.95,0.0
1999-06,Togdheer,31.52,13.639999,0.0
1999-06,Woqooyi Galbeed,33.629997,7.6399994,1.0
1999-07,Awdal,37.7,25.75,0.0
1999-07,Bakool,30.662498,0.4625,3.0
1999-07,Banadir,30.180001,24.745001,3.0
1999-07,Bari,32.329166,3.375,0.0
1999-07,Bay,30.364286,15.885715,1.0
1999-07,Galgaduud,31.57647,2.388235,0.0
1999-07,Gedo,31.728573,5.1,0.0
1999-07,Hiraan,31.081818,1.4909092,2.0
1999-07,Lower Juba,30.69412,32.505886,0.0
1999-07,Lower Shabelle,30.12,34.670002,7.0
1999-07,Middle Juba,30.840002,34.3,0.0
1999-07,Middle Shabelle,30.240002,14.82,1.0
1999-07,Mudug,31.911764,0.5,0.0
1999-07,Nugaal,31.88,0.39000002,0.0
1999-07,Sanaag,31.622223,9.616667,0.0
1999-07,Sool,31.799997,2.525,0.0
1999-07,Togdheer,31.179998,11.11,0.0
1999-07,Woqooyi Galbeed,33.629997,21.210001,0.0
1999-08,Awdal,36.4,64.075005,0.0
1999-08,Bakool,30.7875,4.0875,0.0
1999-08,Banadir,30.2850005,20.709999500000002,4.0
