,time,Previous (Departure) Region,index,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,population_density_origin,conflicts,inv_distance,x,Current (Arrival) Region,Displacements,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin
10,2022-01,Middle Shabelle,1452,2022,1,0.3808112643155104,0.1791411821595466,6,0.2260327148969038,0.1957858774471379,0.1248510715374576,0.2564923891016407,0.2405724797560306,-0.0405861724663768,0.1070071270260876,0.1171268113369072,0.0742876805249436,0.0852958225854196,0.1161113475981224,0.1389541660136587,5.0,4.0,3.0,2.0,1.0,0.0,198.4086833984086,21,0.0015020974245814464,4.41751023891483e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0136187814563,120.946453197
11,2022-01,Mudug,1452,2022,1,0.453452928433778,0.1345613667310362,3,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.3372246430321975,0.1591191999452494,-0.7275198548481583,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,0.2226834906995919,0.103863217891218,2.0,1.0,0.0,2.0,1.0,0.0,86.98840946186222,2,0.0016050677827779518,3.366392612584232e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00499577029807,409.944703613
12,2022-01,Nugaal,1452,2022,1,0.699843359740576,0.1139399752578671,3,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.4719745375071879,0.2313344868978447,-0.9121397645875504,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,0.2624304914273327,0.085264552944247,2.0,1.0,0.0,2.0,1.0,0.0,23.889637414148865,3,0.001552301144490123,7.548125377525347e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00431066282526,360.458175819
13,2022-01,Sanaag,1452,2022,1,1.2461636353679828,0.052559376182004,6,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.9875053572566664,0.6215985475991701,-0.5915871101760565,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,0.0656321122766688,0.070942014449155,5.0,4.0,3.0,2.0,1.0,0.0,27.283835937866325,0,0.0020873443084678525,3.998935483844099e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00295822934146,449.654260778
14,2022-01,Sool,1452,2022,1,1.1080530229873429,0.0800894666180937,6,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.8681247162395166,0.5300712860516593,-0.7421841636717861,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,0.1818122086174714,0.0766489090707046,5.0,4.0,3.0,2.0,1.0,0.0,26.17589280906721,3,0.0020736927338069993,2.7388813366173195e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00347765892655,307.865943717
15,2022-01,Togdheer,1452,2022,1,1.1395093137598202,-0.0041191792355541,6,0.7508382147884904,0.787171135352772,0.5399053070746052,1.1163843121607335,0.703991941855914,-0.494687621818667,-0.0213620682036838,-0.016666553010298,0.0622345030002352,-0.0025401155873642,0.0396203139508782,0.0876271051439616,5.0,4.0,3.0,2.0,1.0,0.0,69.21938048234784,3,0.0034984354711253356,9.634227471076143e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0110292183467,172.529407059
16,2022-01,Woqooyi Galbeed,1452,2022,1,1.140915197240828,-0.1729951268092957,6,0.8507555628503026,0.9173600092014028,0.7252721090910278,1.1873799707452593,0.7576558003371878,-0.3442123495003766,-0.2025253778569082,-0.1732776226910705,0.0722083389906655,-0.0325832369645388,0.0710384265038717,0.0048581267307333,5.0,4.0,3.0,2.0,1.0,0.0,116.93772861785706,1,0.007022136104679331,4.523538484450677e-05,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0322773507564,214.678668882
17,2022-02,Bakool,1453,2022,2,1.181496841814472,-0.2296161961933013,9,1.054422718993279,0.8628358039352968,0.763590676708823,0.6044369918064462,0.6976746152970774,0.6248075138843961,0.5924635795945545,0.5493644456310491,0.4191848196240749,0.1916000070509175,-0.3485112520638359,-0.2697887870619426,8.0,7.0,6.0,5.0,4.0,3.0,121.81299458937367,5,0.001933419239247544,3.225375107955684e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00422181760533,190.209429943
18,2022-02,Banadir,1453,2022,2,0.7369592798296514,0.1509704671158301,40,0.7049331248410783,0.5667227813769657,0.5885361902628039,0.4509345540601213,0.5371940598268206,0.539414389859587,0.228571289992371,0.1484880811758817,0.1338996002979504,0.0447123969255009,0.0136217027470115,0.042024655096468,39.0,38.0,37.0,36.0,35.0,34.0,7399.010188474484,61,0.0014060378073769858,1.1203782478169672e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,2.3296512902,16.3040864778
19,2022-02,Bari,1453,2022,2,0.5502113359432181,0.19931836669239,7,0.7348934792241926,0.852973720850748,1.120914584509283,0.7618666341491416,0.6780374270023991,0.4989048699095681,0.1059776927120519,0.0397719283588131,0.2362076364799005,0.2261675852022191,0.2405121695049659,0.2277697479176822,6.0,5.0,4.0,3.0,2.0,1.0,73.34594574161682,6,0.0013472212458525824,1.5481516409513973e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00442013776548,446.431323502
20,2022-02,Bay,1453,2022,2,1.1558620238130386,-0.2702868204323352,44,1.1702301978500431,1.0649904194846656,1.0880363053111974,0.8918031878183191,0.9100995182711524,0.9402329215297264,0.5430375612074938,0.4919511648267749,0.348052528216713,0.0635840777328635,-0.410537538310712,-0.3230347505415,43.0,42.0,41.0,40.0,39.0,38.0,116.63858187398264,26,0.001560248323275866,2.5925858716882944e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00775447743021,167.612994088
21,2022-02,Galgaduud,1453,2022,2,0.7414601989933935,0.2076155167797595,7,0.5390683642379399,0.2502380206873578,0.1938626792527827,0.0339553656566295,0.3625486811329599,0.2147947276578247,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.1471661595411663,0.1348486054746306,0.1442387700307299,6.0,5.0,4.0,3.0,2.0,1.0,58.70440169785496,9,0.0017464998642800309,7.632914693870697e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00343411415692,266.761255947
22,2022-02,Gedo,1453,2022,2,1.176024154740842,-0.3128949290373068,44,1.208192724356865,1.1712979074965968,1.1960111860652232,1.058287721139021,1.0449222147621349,1.0613578789720486,0.6873348159117371,0.5822494579152835,0.4029327574397971,0.1641017458128105,-0.4569077789064282,-0.346844423240216,43.0,42.0,41.0,40.0,39.0,38.0,91.14472277786004,8,0.0015437346539345937,2.7913395826640345e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00360478616549,225.183784591
23,2022-02,Hiraan,1453,2022,2,0.8513738924080079,0.1342251714945293,7,0.7074664658997607,0.487568026514266,0.4014035983033094,0.2534979918103787,0.4376681087160884,0.3574909010167173,0.287697628442261,0.1834727729966705,0.1840254337699723,0.1309819575188882,0.0441621688582177,0.0709674453561464,6.0,5.0,4.0,3.0,2.0,1.0,56.80291916884319,12,0.0017933090990489508,1.5679980636871679e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00474754767767,291.044337173
24,2022-02,Lower Juba,1453,2022,2,1.1418586702350384,0.2203692287191772,164,1.2923044623514308,1.3691994487692771,1.538599996036779,1.288544843974607,1.2482534520681692,1.2395998862860445,0.6198379672550162,0.5773334109127387,0.922478870971114,0.4011303979237886,0.1488567646994079,0.0142916200682933,163.0,162.0,161.0,160.0,159.0,158.0,152.59457104729574,34,0.0011394418721398165,1.777669680677972e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00433408406371,233.19701474
25,2022-02,Lower Shabelle,1453,2022,2,0.9880664689637804,0.0631539870673694,42,0.9839379846427464,0.8769124767538071,0.951982268442661,0.7492373834195851,0.7886602955152776,0.8153566679012418,0.246131161855701,0.2108056632384981,0.1790550605294139,0.0558833163045725,-0.0565049901110351,-0.0298245782648899,41.0,40.0,39.0,38.0,37.0,36.0,651.9581789477397,52,0.0014188974086405044,1.7654614560151085e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0264198642755,144.922380347
26,2022-02,Middle Juba,1453,2022,2,1.1813969665573347,-0.0613051015750227,164,1.2412508889579938,1.2455684113023788,1.4102474513527814,1.1796885338849348,1.1567814956301454,1.1793327711659272,0.3711581976814715,0.3837113155695925,0.3915602231105315,0.1678835701430376,-0.0853499057597849,-0.1034422562699156,163.0,162.0,161.0,160.0,159.0,158.0,71.57637084443164,1,0.001302272732908454,2.1123772440811143e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00549966068232,293.21701095
27,2022-02,Middle Shabelle,1453,2022,2,0.4448583611248862,0.1777708987015868,7,0.3808112643155104,0.2260327148969038,0.1957858774471379,0.1248510715374576,0.2564923891016407,0.2405724797560306,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,0.0852958225854196,0.1161113475981224,6.0,5.0,4.0,3.0,2.0,1.0,198.4086833984086,15,0.0015020974245814464,5.099968625961718e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0136187814563,120.946453197
28,2022-02,Mudug,1453,2022,2,0.6422945436739754,0.1842036176883258,4,0.453452928433778,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.3372246430321975,0.1591191999452494,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,0.2226834906995919,3.0,2.0,1.0,0.0,2.0,1.0,86.98840946186222,5,0.0016050677827779518,3.5895719840940774e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00499577029807,409.944703613
29,2022-02,Nugaal,1453,2022,2,0.9180677454801816,0.2094031618567795,4,0.699843359740576,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.4719745375071879,0.2313344868978447,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,0.2624304914273327,3.0,2.0,1.0,0.0,2.0,1.0,23.889637414148865,3,0.001552301144490123,7.917701949045137e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00431066282526,360.458175819
30,2022-02,Sanaag,1453,2022,2,1.578739854612722,0.0585135955062028,7,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.9875053572566664,0.6215985475991701,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,0.0656321122766688,6.0,5.0,4.0,3.0,2.0,1.0,27.283835937866325,2,0.0020873443084678525,3.990992374931026e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00295822934146,449.654260778
31,2022-02,Sool,1453,2022,2,1.5186932569831049,0.1348152190404009,7,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.8681247162395166,0.5300712860516593,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,0.1818122086174714,6.0,5.0,4.0,3.0,2.0,1.0,26.17589280906721,0,0.0020736927338069993,2.8728581534935176e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00347765892655,307.865943717
32,2022-02,Togdheer,1453,2022,2,1.758926359579594,-0.0181877567572241,7,1.1395093137598202,0.7508382147884904,0.787171135352772,0.5399053070746052,1.1163843121607335,0.703991941855914,-0.0041191792355541,-0.0213620682036838,-0.016666553010298,0.0622345030002352,-0.0025401155873642,0.0396203139508782,6.0,5.0,4.0,3.0,2.0,1.0,69.21938048234784,1,0.0034984354711253356,9.189547012553033e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0110292183467,172.529407059
33,2022-02,Woqooyi Galbeed,1453,2022,2,1.7384902429898124,-0.2262913291501256,7,1.140915197240828,0.8507555628503026,0.9173600092014028,0.7252721090910278,1.1873799707452593,0.7576558003371878,-0.1729951268092957,-0.2025253778569082,-0.1732776226910705,0.0722083389906655,-0.0325832369645388,0.0710384265038717,6.0,5.0,4.0,3.0,2.0,1.0,116.93772861785706,3,0.007022136104679331,4.195109325469772e-05,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0322773507564,214.678668882
34,2022-03,Bakool,1454,2022,3,1.0416475597356258,0.0678811359003665,10,1.181496841814472,1.054422718993279,0.8628358039352968,0.763590676708823,0.6044369918064462,0.6976746152970774,-0.2296161961933013,0.5924635795945545,0.5493644456310491,0.4191848196240749,0.1916000070509175,-0.3485112520638359,9.0,8.0,7.0,6.0,5.0,4.0,121.81299458937367,7,0.001933419239247544,3.941548062322764e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00422181760533,190.209429943
35,2022-03,Banadir,1454,2022,3,0.5559764535600913,0.1382044002999827,41,0.7369592798296514,0.7049331248410783,0.5667227813769657,0.5885361902628039,0.4509345540601213,0.5371940598268206,0.1509704671158301,0.228571289992371,0.1484880811758817,0.1338996002979504,0.0447123969255009,0.0136217027470115,40.0,39.0,38.0,37.0,36.0,35.0,7399.010188474484,49,0.0014060378073769858,1.3936121242887582e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,2.3296512902,16.3040864778
36,2022-03,Bari,1454,2022,3,0.2876765002571668,0.2093499347707191,8,0.5502113359432181,0.7348934792241926,0.852973720850748,1.120914584509283,0.7618666341491416,0.6780374270023991,0.19931836669239,0.1059776927120519,0.0397719283588131,0.2362076364799005,0.2261675852022191,0.2405121695049659,7.0,6.0,5.0,4.0,3.0,2.0,73.34594574161682,9,0.0013472212458525824,1.3338354019285114e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00442013776548,446.431323502
37,2022-03,Bay,1454,2022,3,0.8696776506105579,0.0550444624803402,45,1.1558620238130386,1.1702301978500431,1.0649904194846656,1.0880363053111974,0.8918031878183191,0.9100995182711524,-0.2702868204323352,0.5430375612074938,0.4919511648267749,0.348052528216713,0.0635840777328635,-0.410537538310712,44.0,43.0,42.0,41.0,40.0,39.0,116.63858187398264,15,0.001560248323275866,2.8487789392857572e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00775447743021,167.612994088
38,2022-03,Galgaduud,1454,2022,3,0.5872532437387161,0.1787644719596218,8,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1938626792527827,0.0339553656566295,0.3625486811329599,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.1471661595411663,0.1348486054746306,7.0,6.0,5.0,4.0,3.0,2.0,58.70440169785496,11,0.0017464998642800309,1.6442996260481883e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00343411415692,266.761255947
39,2022-03,Gedo,1454,2022,3,0.9437898579483616,0.0919229307498458,45,1.176024154740842,1.208192724356865,1.1712979074965968,1.1960111860652232,1.058287721139021,1.0449222147621349,-0.3128949290373068,0.6873348159117371,0.5822494579152835,0.4029327574397971,0.1641017458128105,-0.4569077789064282,44.0,43.0,42.0,41.0,40.0,39.0,91.14472277786004,4,0.0015437346539345937,2.8792642361941666e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00360478616549,225.183784591
40,2022-03,Hiraan,1454,2022,3,0.7004775718765291,0.1382000792579754,8,0.8513738924080079,0.7074664658997607,0.487568026514266,0.4014035983033094,0.2534979918103787,0.4376681087160884,0.1342251714945293,0.287697628442261,0.1834727729966705,0.1840254337699723,0.1309819575188882,0.0441621688582177,7.0,6.0,5.0,4.0,3.0,2.0,56.80291916884319,17,0.0017933090990489508,2.2751821045057203e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00474754767767,291.044337173
41,2022-03,Lower Juba,1454,2022,3,0.7771876684578174,-0.2089341710589485,165,1.1418586702350384,1.2923044623514308,1.3691994487692771,1.538599996036779,1.288544843974607,1.2482534520681692,0.2203692287191772,0.6198379672550162,0.5773334109127387,0.922478870971114,0.4011303979237886,0.1488567646994079,164.0,163.0,162.0,161.0,160.0,159.0,152.59457104729574,31,0.0011394418721398165,1.6778347836700752e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00433408406371,233.19701474
42,2022-03,Lower Shabelle,1454,2022,3,0.7232692759649582,0.1053495185729729,43,0.9880664689637804,0.9839379846427464,0.8769124767538071,0.951982268442661,0.7492373834195851,0.7886602955152776,0.0631539870673694,0.246131161855701,0.2108056632384981,0.1790550605294139,0.0558833163045725,-0.0565049901110351,42.0,41.0,40.0,39.0,38.0,37.0,651.9581789477397,34,0.0014188974086405044,1.9809326848974076e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0264198642755,144.922380347
43,2022-03,Middle Juba,1454,2022,3,0.8444842129775667,-0.0068129799322947,165,1.1813969665573347,1.2412508889579938,1.2455684113023788,1.4102474513527814,1.1796885338849348,1.1567814956301454,-0.0613051015750227,0.3711581976814715,0.3837113155695925,0.3915602231105315,0.1678835701430376,-0.0853499057597849,164.0,163.0,162.0,161.0,160.0,159.0,71.57637084443164,0,0.001302272732908454,2.1050550963224423e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00549966068232,293.21701095
44,2022-03,Middle Shabelle,1454,2022,3,0.3458029066401339,0.1275279286925687,8,0.4448583611248862,0.3808112643155104,0.2260327148969038,0.1957858774471379,0.1248510715374576,0.2564923891016407,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,0.0852958225854196,7.0,6.0,5.0,4.0,3.0,2.0,198.4086833984086,10,0.0015020974245814464,8.592231886909576e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0136187814563,120.946453197
45,2022-03,Mudug,1454,2022,3,0.470268185176852,0.1851848641184435,5,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.3372246430321975,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,4.0,3.0,2.0,1.0,0.0,2.0,86.98840946186222,5,0.0016050677827779518,1.168204745572317e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00499577029807,409.944703613
46,2022-03,Nugaal,1454,2022,3,0.6525291932788249,0.2185670737517008,5,0.9180677454801816,0.699843359740576,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.4719745375071879,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,4.0,3.0,2.0,1.0,0.0,2.0,23.889637414148865,1,0.001552301144490123,1.6863697437762272e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00431066282526,360.458175819
47,2022-03,Sanaag,1454,2022,3,1.3239006270169915,0.0682805278398302,8,1.578739854612722,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.9875053572566664,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,7.0,6.0,5.0,4.0,3.0,2.0,27.283835937866325,1,0.0020873443084678525,5.42954276289105e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00295822934146,449.654260778
48,2022-03,Sool,1454,2022,3,1.333713313264574,0.1441526834600773,8,1.5186932569831049,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.8681247162395166,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,7.0,6.0,5.0,4.0,3.0,2.0,26.17589280906721,1,0.0020736927338069993,4.764851331634875e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00347765892655,307.865943717
49,2022-03,Togdheer,1454,2022,3,1.8406100524609743,-0.0063136829405922,8,1.758926359579594,1.1395093137598202,0.7508382147884904,0.787171135352772,0.5399053070746052,1.1163843121607335,-0.0181877567572241,-0.0041191792355541,-0.0213620682036838,-0.016666553010298,0.0622345030002352,-0.0025401155873642,7.0,6.0,5.0,4.0,3.0,2.0,69.21938048234784,0,0.0034984354711253356,1.3946512316222121e-05,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0110292183467,172.529407059
50,2022-03,Woqooyi Galbeed,1454,2022,3,1.9256720267282188,-0.1846413737585071,8,1.7384902429898124,1.140915197240828,0.8507555628503026,0.9173600092014028,0.7252721090910278,1.1873799707452593,-0.2262913291501256,-0.1729951268092957,-0.2025253778569082,-0.1732776226910705,0.0722083389906655,-0.0325832369645388,7.0,6.0,5.0,4.0,3.0,2.0,116.93772861785706,0,0.007022136104679331,5.625897957669145e-05,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.0322773507564,214.678668882
51,2022-04,Bakool,1455,2022,4,0.9876206429961768,1.0477289102449832,11,1.0416475597356258,1.181496841814472,1.054422718993279,0.8628358039352968,0.763590676708823,0.6044369918064462,0.0678811359003665,-0.2296161961933013,0.5924635795945545,0.5493644456310491,0.4191848196240749,0.1916000070509175,10.0,9.0,8.0,7.0,6.0,5.0,121.81299458937367,8,0.001933419239247544,4.416565105824489e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00422181760533,190.209429943
52,2022-04,Banadir,1455,2022,4,0.6877655485701168,0.3123612367439993,42,0.5559764535600913,0.7369592798296514,0.7049331248410783,0.5667227813769657,0.5885361902628039,0.4509345540601213,0.1382044002999827,0.1509704671158301,0.228571289992371,0.1484880811758817,0.1338996002979504,0.0447123969255009,41.0,40.0,39.0,38.0,37.0,36.0,7399.010188474484,85,0.0014060378073769858,1.4569259852971882e-06,Awdal,0,166.68480685728628,0.0124533027821,262.064797,2.3296512902,16.3040864778
53,2022-04,Bari,1455,2022,4,0.1840005142358764,0.2286141569994982,9,0.2876765002571668,0.5502113359432181,0.7348934792241926,0.852973720850748,1.120914584509283,0.7618666341491416,0.2093499347707191,0.19931836669239,0.1059776927120519,0.0397719283588131,0.2362076364799005,0.2261675852022191,8.0,7.0,6.0,5.0,4.0,3.0,73.34594574161682,2,0.0013472212458525824,9.98636372713764e-07,Awdal,0,166.68480685728628,0.0124533027821,262.064797,0.00442013776548,446.431323502
