new_province_id,ident_yrmth,yr_id,month_id,TA3_m50,TA1_m80,TA2_m80,TA3_m80,TA4_m80,TA5_m80,TA6_m80,TA3_a80,PA1_83,PA2_83,PA3_83,PA4_83,PA5_83,PA6_83,DL_TA3_m50,DL_TA1_m80,DL_TA2_m80,DL_TA3_m80,DL_TA4_m80,DL_TA5_m80,DL_TA6_m80,DL_TA3_a80,DL_PA1_83,DL_PA2_83,DL_PA3_83,DL_PA4_83,DL_PA5_83,DL_PA6_83,TA3_a97,PA3_97,DL_TA3_a97,DL_PA3_97,tot_violent_mth,tot_conflict_mth,tot_ucdp_mth,lwage,lprice_rice,lprice_whmaize,lprice_sorghum,lr_rat_price_camlo_petro,lr_rat_price_catlo_petro,lr_rat_price_catex_sugar,lr_rat_price_catex_rrice,lr_rat_price_catex_petro,lr_rat_price_goaex_petro,lr_rat_price_sheex_petro,newident_yrmth,rainy,x_coord,y_coord,Interdum1_1,Interdum2_1,Interdum3_1,Interdum4_1,Interdum5_1,Interdum6_1,Interdum7_1,Interdum8_1,Interdum9_1,Interdum10_1,Interdum11_1,Interdum12_1,Interdum13_1,Interdum14_1,Interdum15_1,Interdum16_1,Interdum17_1,Interdum18_1,Interdum1_2,Interdum2_2,Interdum3_2,Interdum4_2,Interdum5_2,Interdum6_2,Interdum7_2,Interdum8_2,Interdum9_2,Interdum10_2,Interdum11_2,Interdum12_2,Interdum13_2,Interdum14_2,Interdum15_2,Interdum16_2,Interdum17_2,Interdum18_2,Interdum1_3,Interdum2_3,Interdum3_3,Interdum4_3,Interdum5_3,Interdum6_3,Interdum7_3,Interdum8_3,Interdum9_3,Interdum10_3,Interdum11_3,Interdum12_3,Interdum13_3,Interdum14_3,Interdum15_3,Interdum16_3,Interdum17_3,Interdum18_3,Interdum1_4,Interdum2_4,Interdum3_4,Interdum4_4,Interdum5_4,Interdum6_4,Interdum7_4,Interdum8_4,Interdum9_4,Interdum10_4,Interdum11_4,Interdum12_4,Interdum13_4,Interdum14_4,Interdum15_4,Interdum16_4,Interdum17_4,Interdum18_4,Interdum1_5,Interdum2_5,Interdum3_5,Interdum4_5,Interdum5_5,Interdum6_5,Interdum7_5,Interdum8_5,Interdum9_5,Interdum10_5,Interdum11_5,Interdum12_5,Interdum13_5,Interdum14_5,Interdum15_5,Interdum16_5,Interdum17_5,Interdum18_5,Interdum1_6,Interdum2_6,Interdum3_6,Interdum4_6,Interdum5_6,Interdum6_6,Interdum7_6,Interdum8_6,Interdum9_6,Interdum10_6,Interdum11_6,Interdum12_6,Interdum13_6,Interdum14_6,Interdum15_6,Interdum16_6,Interdum17_6,Interdum18_6,Interdum1_7,Interdum2_7,Interdum3_7,Interdum4_7,Interdum5_7,Interdum6_7,Interdum7_7,Interdum8_7,Interdum9_7,Interdum10_7,Interdum11_7,Interdum12_7,Interdum13_7,Interdum14_7,Interdum15_7,Interdum16_7,Interdum17_7,Interdum18_7,Interdum1_8,Interdum2_8,Interdum3_8,Interdum4_8,Interdum5_8,Interdum6_8,Interdum7_8,Interdum8_8,Interdum9_8,Interdum10_8,Interdum11_8,Interdum12_8,Interdum13_8,Interdum14_8,Interdum15_8,Interdum16_8,Interdum17_8,Interdum18_8,Interdum1_9,Interdum2_9,Interdum3_9,Interdum4_9,Interdum5_9,Interdum6_9,Interdum7_9,Interdum8_9,Interdum9_9,Interdum10_9,Interdum11_9,Interdum12_9,Interdum13_9,Interdum14_9,Interdum15_9,Interdum16_9,Interdum17_9,Interdum18_9,Interdum1_10,Interdum2_10,Interdum3_10,Interdum4_10,Interdum5_10,Interdum6_10,Interdum7_10,Interdum8_10,Interdum9_10,Interdum10_10,Interdum11_10,Interdum12_10,Interdum13_10,Interdum14_10,Interdum15_10,Interdum16_10,Interdum17_10,Interdum18_10,Interdum1_11,Interdum2_11,Interdum3_11,Interdum4_11,Interdum5_11,Interdum6_11,Interdum7_11,Interdum8_11,Interdum9_11,Interdum10_11,Interdum11_11,Interdum12_11,Interdum13_11,Interdum14_11,Interdum15_11,Interdum16_11,Interdum17_11,Interdum18_11,Interdum1_12,Interdum2_12,Interdum3_12,Interdum4_12,Interdum5_12,Interdum6_12,Interdum7_12,Interdum8_12,Interdum9_12,Interdum10_12,Interdum11_12,Interdum12_12,Interdum13_12,Interdum14_12,Interdum15_12,Interdum16_12,Interdum17_12,Interdum18_12,DL_TAPA3_m83,lprice_ymaize1,lratio_catlo_missing,lratio_goaex_missing,lratio_sheex_missing,lratio_camlo_missing,lratio_sugar_missing,lratio_rrice_missing,med_pastoralist,med_agro,farming,w2x_TA3_m80,w2x_DL_TA3_m80,_merge,res2_tot_violent_mth,res2_TA3_m80,res2_DL_TA3_m80,res2_tot_conflict_mth,res2_tot_ucdp_mth,interTDI,res2_interTDI,res2_PA3_83,res2_DL_PA3_83,res2_TA3_m50,res2_DL_TA3_m50,res2_TA3_a97,res2_DL_TA3_a97,res2_TA3_a80,res2_DL_TA3_a80,res2_TA1_m80,res2_DL_TA1_m80,res2_TA2_m80,res2_DL_TA2_m80,res2_TA4_m80,res2_DL_TA4_m80,res2_TA5_m80,res2_DL_TA5_m80,res2_TA6_m80,res2_DL_TA6_m80,res2_PA1_83,res2_DL_PA1_83,res2_PA2_83,res2_DL_PA2_83,res2_PA4_83,res2_DL_PA4_83,res2_PA5_83,res2_DL_PA5_83,res2_PA6_83,res2_DL_PA6_83,res2_PA3_97,res2_DL_PA3_97,res2_DL_TAPA3_m83,res2_lr_rat_price_catex_petro,lr_rat_price_catex_missing,res2_lr_rat_price_catex_missing,pricehatDL,touse,_est_OLS,_est_spatial,_est_spatHAC
5,91,2004,7,1.289827900166063,.8391023615510469,.8348507451140446,1.077422878995725,.8737883065328474,.8171129748479252,.6774127817207179,.9695504057154855,.2460511081992069,.3982822298750267,.238290206542496,.3364114243452674,.3102765523488603,.4537885280355011,44,5,10,10,32,34,32,3,0,0,0,0,0,0,-.1348388758692343,.4646000428925229,0,0,1,1,0,10.819778,8.8172979,,,5.1379747,4.56743,5.0751739,5.1805344,4.4873872,3.0409889,3.0497994,115,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,0,0,0,0,0,0,1,0,0,.0066089948916747,.0797619515823984,3,-.15384616,.093053475,-2.5737178,-.014957265,.35933048,10.774229,-1.1407888,.0053818021,-.94195157,.23547374,7.5829773,.047167785,-1.1851852,.14215815,-4.8315525,-.1449929,-2.1926639,-.014427831,2.2891738,.044142619,5.9950142,.026095178,4.7727919,-.019916328,.59401709,-.025036737,-.25035614,.048840173,-.48646724,.02992647,-.61360401,-.034250937,-.41417378,.065043584,-.28774929,.31488737,-1.4612795,-16.810184,-.41686419,0,-.25462964,.038693033,1,1,1,1
5,92,2004,8,1.043623790943293,.6992050036103274,.7691536825806872,.789635497946139,.9828684101493759,.8388716459483435,.7974616463083256,.5861005842991777,.0174003092229556,.1317257087110812,.2713215896576697,.1830677322126109,.272609201320805,.2614638451612095,45,6,11,11,33,35,33,4,0,0,0,0,0,0,-.4000490802846122,.4888894549919605,0,0,0,0,0,10.819778,8.6995144,,,4.914175,4.7191143,5.1769567,5.3311071,4.6718616,3.0863292,3.1019545,116,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,0,0,0,0,0,0,1,0,0,.0012555017232336,.0188859510710074,3,1.2350427,-.0302228,-2.5737178,1.3739316,.24821937,8.6859903,-2.3975804,.018979184,-.88639599,.038645752,7.5829773,.28323916,.09259259,-.080076054,-4.8315525,-.062931925,-1.5815527,-.10488332,2.2891738,.053661942,5.9950142,.022148063,4.7727919,.009919581,.59401709,-.045160603,-.58368945,-.034660298,-.70868945,-.0066163247,-.78027064,.015953159,-.46972933,-.035276961,-.34330484,.1101284,-1.1835017,-16.36574,-.26439512,0,-.25462964,-.053763699,1,1,1,1
5,93,2004,9,.5792145651153724,-.7235607018090099,-.0121778490993412,.2715822211174548,.4113364480073517,.6415825877576986,.5784662546554512,.1320861962623542,.2955952603521544,.156497784787555,.186348892591439,.2773900073312908,.2055732378405196,.2764402111593633,46,0,0,12,34,36,34,5,0,0,0,0,0,0,-.5733231169426356,-.0573615877192788,0,1,0,0,2,10.819778,8.804925,,,5.2432933,4.8283496,5.1715655,5.2203054,4.8839192,3.3892581,3.4012332,117,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,0,0,0,0,0,0,1,0,0,.0015860781097326,.0266010887644213,3,1.3461539,-.21962544,-2.5737178,1.4850427,2.0815527,3.2589867,-3.260457,-.023422154,-1.1086183,-.13566044,7.5829773,.25709808,.09259259,-.19983053,-4.2204418,-.45022887,-1.1926638,-.2575013,-7.0441594,-.13561951,5.9950142,-.047695864,4.7727919,-.057919171,.59401709,-.0053636744,-.63924503,-.024823768,-1.0420228,.013530944,-.72471511,-.0053216899,-.63639599,.01319261,-.39886039,-.11295735,-.62794614,-20.421297,-.088338323,0,-.25462964,-.081033848,1,1,1,1
5,94,2004,10,-.2235714513567958,-1.40021610921353,-1.06188840551127,-.4748572691374042,-.1463673614652914,.0490259365631753,.3012828049291605,-.7250880241727368,.3961768806073594,.3458860704797569,.2363908167274898,.2388058895954191,.3011473819865046,.2373405116349929,0,0,0,0,0,37,35,0,0,0,0,0,0,0,-.3242497355748853,.4656698236764953,0,0,0,0,1,10.819778,8.7795572,,,5.521461,5.1824856,5.2047911,5.2788992,5.07126,3.734689,3.7271984,118,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,0,0,0,0,0,0,1,0,0,.0025204075649308,.0529181757816559,3,1.2905983,-.25635347,-1.8514957,1.4294872,1.303775,0,-.55832499,-.047942463,-.77528489,-.17382729,-9.805912,.51016897,.09259259,-.25321972,-.27599716,-.25517699,.14066951,-.35362384,-.044159543,-.22890851,-17.44943,-.16011064,9.8839035,-.083613798,.59401709,-.098597661,-.083689459,-.051542297,-.48646724,-.041578557,-.78027064,-.0078506721,-.35861823,-.020075429,-.5099715,-.044783711,-1.0723906,-15.143518,.0091476673,0,-.25462964,.086800382,1,1,1,1
5,95,2004,11,-.5467853711081601,.2773347753705997,-.5614406669214652,-.6154806785506467,-.2868092580104032,-.0616269340981132,.087077409697746,-.848339549907247,.5237158574442854,.4599463690258224,.4051626661345997,.3082220769066887,.2957878831651923,.3382421278961347,0,1,0,0,0,0,36,0,0,0,0,0,0,0,-.9580001606472751,.8055147798776652,0,0,0,0,0,10.819778,8.7403364,,,5.7644072,5.1097264,5.1647859,5.2781148,5.0312548,3.7926762,3.7784915,119,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,0,0,0,0,0,0,1,0,0,.0021790058996075,.0530662504989199,3,1.3461539,-.23732403,-.57371795,1.4850427,.19266382,0,-.515423,.0056002499,-.77528489,-.19435813,-4.139245,.14393479,.09259259,-.1488298,.1684473,-.0058436203,.36289173,-.13143121,-.044159543,-.1941212,-7.44943,-.18487518,-21.504986,-.13573723,4.3717947,.11546753,-.083689459,.0088733053,-.48646724,-.0064524887,-.55804843,-.0091252336,-.35861823,.013494618,-.23219374,-.17131028,-.96127945,-15.143518,-.10353369,0,-.25462964,-.030309889,1,1,1,1
5,96,2004,12,-.2227316988988153,.7141355572807908,.4957351663256953,-.1362485921873799,-.2830766195927873,-.0866202949521644,.0676668144650375,-.3716785791451868,.4945556487737627,.509135753109024,.4714827956084691,.4275109117943905,.3454887912801035,.3289158440999541,0,2,1,0,0,0,37,0,0,0,0,0,0,0,-1.24144596230824,.3233324165836505,0,0,0,0,0,10.819778,8.6995144,,,5.857933,5.250308,5.2983174,5.4524679,5.1647859,3.7784915,3.7784915,120,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,0,0,0,0,0,0,1,0,0,.01085161105045,.1223937320256818,3,.67948717,-.058742873,-.74038464,.70726496,.19266382,0,-.54502535,.029893219,-.77528489,-.094604202,-2.2503562,-.1275904,.09259259,-.026104337,.1684473,.085514612,.36289173,.038914587,-.044159543,-.15700956,-7.2272081,-.13877368,-18.116096,-.14114796,4.4829059,.067515232,-.13924502,.091929756,-.54202276,.02171647,-.55804843,.0093851602,-.35861823,.0044404333,-.23219374,-.34433141,-.96127945,-15.143518,.058893945,0,-.31018519,.080565631,1,1,1,1
5,97,2005,1,.5050418362794772,.9388222000099221,.8264788786453565,.6434308442204376,.1325191058619457,-.0386968556722455,.0842867875415167,.412145764467696,.407650430313409,.4511030395435859,.4753073121771523,.4555247042847041,.4235388154981942,.3558490644523211,1,3,2,1,1,0,38,1,0,0,0,0,0,0,-1.2182000110297,-.1261599062243926,0,1,0,0,0,,,,,5.8998976,5.2470241,5.2689033,5.4086652,5.1209831,3.6375861,3.6375861,121,1,52.921753,9.9582138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,.0215373315570527,.0647067154597638,3,.34615386,.12345917,-.68482906,.48504272,.24821937,.64343083,-.54227364,.10183512,-.77528489,-.0044363383,-2.2503562,-.28588423,.09259259,.13770445,.22400285,.29142916,.97400284,.18755098,.17806268,.028404949,-4.1716523,-.067901462,-12.338319,-.068410948,14.594017,.11722804,-.41702279,.092810005,-.48646724,.052364398,-.55804843,.04186289,-.35861823,.028151229,-.23219374,-.36432657,-.072390571,-15.143518,.14740063,0,-.31018519,.025159543,1,1,1,1
5,98,2005,2,.8509520741170048,1.244202851004154,1.091512525507038,.9657202027649555,.7936238459163665,.3548558548903872,.1751197621071544,.640603430753543,.5151315424354562,.4613909863744327,.4724458738408759,.4852633697417283,.4674460719148546,.4388042699877379,2,4,3,2,2,1,39,2,0,0,0,0,0,0,-.6253577572295002,-.3131923856701367,0,2,1,1,0,10.819778,8.7403364,,,5.8150082,5.1978469,5.1647859,5.2781148,4.9706302,3.7801709,3.7868598,122,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3546743,0,0,0,0,0,0,1,0,0,.004372659461119,.0148448483212293,3,.62393165,.1923119,-.51816237,.76282054,.30377492,1.9314404,-.31775904,.14396459,-.83084047,.020840166,-2.2503562,.20001981,.09259259,.13241394,.39066952,.20071456,1.085114,.24515095,.28917378,.14237784,-4.116097,.062287226,-12.171653,-.024469871,16.982906,.24185592,-.58368945,.17998035,-.70868945,.1374778,-.55804843,.091306806,-.35861823,.075987317,-.23219374,-.26129636,.26094276,-15.310185,.02102221,0,-.25462964,-.058404468,1,1,1,1
5,99,2005,3,.974004751661493,.9779904105425329,1.111096630773343,1.05367182051887,.9687877547093499,.8304971588415999,.4587116141657449,.7242124524604429,.4008520239329099,.457991783184183,.4412113322272584,.4545474113638844,.4683811005799646,.4563470639178638,3,5,4,3,3,2,40,3,0,0,0,0,0,0,.0613692397973644,-.1589790611981481,1,3,1,1,0,10.819778,8.7201338,,,5.6221046,5.0300536,5.1647859,5.2983174,4.9706302,3.8001051,3.8001051,123,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2940493,0,0,0,0,0,0,1,0,0,.0057858895065637,.0219737702637221,3,1.4017094,.22251844,-.4070513,1.5405983,.13710827,3.1610155,.0086139748,.037433349,-.88639599,.094151534,-2.2503562,.63975906,.92592591,.13502619,.50178063,.17613427,1.085114,.1875035,.28917378,.18787231,-3.9494302,.14854948,-12.116096,.079923987,17.149572,-.25207847,-.083689459,-.0046729012,-.48646724,.045591295,-.55804843,.060610648,-.35861823,.034868184,-.23219374,-.070068114,.81649834,-15.587963,.099761248,0,-.25462964,-.034386951,1,1,1,1
5,100,2005,4,.9673356070318762,.7191305703035925,.8485604904230627,.9804412772834263,.9700365079650503,.9188563178281983,.811936060751932,.7792134889252429,.1434439477783364,.2721479858556232,.3531425047155675,.3667694861150279,.3923267186467748,.4142249084463599,4,6,5,4,4,3,41,4,0,0,0,0,0,0,-.1064391954341831,.8438608750126925,0,0,0,0,0,10.819778,8.6995144,,,5.6114092,5.1647859,5.2802987,5.4344497,5.086143,3.8260806,3.8260806,124,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2940493,0,0,0,0,0,0,1,0,0,.0033122188223755,.0129167805442038,3,.12393162,.15454677,-.4070513,.26282051,.13710827,3.9217651,.18475731,.047114056,-.9975071,.11747797,-2.2503562,.25709277,-.074074075,.083574548,.50178063,.08751408,1.085114,.13090327,.28917378,.18837218,-3.8938746,.16722101,-12.116096,.13703917,17.149572,.14627016,-.58368945,-.052465785,-.54202276,.065280028,-.66915953,.066771172,-.35861823,.075679488,-.23219374,.5544154,-1.7390572,-16.254629,.19717483,0,-.25462964,.037379514,1,1,1,1
5,101,2005,5,.7173525150145172,.2614604821302031,.4902955262168978,.6528604876587761,.8006960784951206,.8283213027980807,.8092903452118659,.6240315435478134,.184970886143805,.1642074169610707,.2430889526183504,.3110996000726269,.3304097661207833,.3577674132296132,5,7,6,5,5,4,42,5,0,0,0,0,0,0,-.6360574350139908,1.482978580568048,0,0,0,0,0,10.819778,8.6995144,,,5.7329817,5.0820942,5.2242093,5.3783603,4.9728951,3.8477807,3.8382568,125,1,52.921753,9.9582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2940493,0,0,0,0,0,0,1,0,0,.0052697899744456,.0225413696230554,3,.012820513,.092692643,-.4070513,.15170941,.30377492,3.2643025,.18203533,-.049522594,-1.1086183,.17425622,-2.2503562,-.24807687,-.074074075,.084404558,.50178063,.015152197,1.8073362,.05041223,.28917378,.11930294,-3.8938746,.15314853,-11.94943,.14053847,17.149572,-.048054032,-.41702279,.049546435,-.93091166,.023959508,-.78027064,.043657321,-.46972933,.048425894,-.28774929,.7803148,-1.1835017,-17.143518,.041057717,0,-.25462964,-.033084977,1,1,1,1
