index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,April,August,December,February,January,July,June,March,May,November,October,September,month_name
1156,1997-05,Lower_Shabelle,1997,5,-0.2162582031710056,-0.03321531840019665,0,-0.2213180801116308,0.15880414234961376,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Middle_Juba,1997,5,-0.011688145780490525,0.010856488250489571,0,-0.0652964546224769,0.1279048351042306,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Middle_Shabelle,1997,5,-0.32808014226068366,-0.04592308808291309,0,-0.2733715881172068,0.16839680428568335,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Mudug,1997,5,-0.23765927677318924,0.0705979376744962,0,-0.3224812677912631,0.14576998978982614,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Nugaal,1997,5,-0.18000480938651076,0.0806950012043089,0,-0.33562849441619563,0.18475325324074132,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Sanaag,1997,5,-0.03730786787350666,0.015263906470455132,0,-0.23137494941978246,0.08086518356500655,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Sool,1997,5,-0.14424530530414345,0.08275348188705293,0,-0.34273095126440395,0.14568662574826052,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Togdheer,1997,5,-0.14433619763760916,0.02347371614307629,0,-0.31345252978390553,0.07293715056937294,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Woqooyi_Galbeed,1997,5,-0.16738779590708888,0.045622587016652116,0,-0.2941733460953075,0.03553486463927157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,May
1157,1997-06,Awdal,1997,6,-0.1804985984122518,0.26748472178720334,0,-0.179832222321324,0.07334481126663102,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Bakool,1997,6,-0.33009084169512787,-0.7179771976666022,0,-0.20904120022352657,-0.2177777883051435,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Banadir,1997,6,-0.3031946791616408,-0.3014915531971241,0,-0.27949905827917115,-0.039298022213128316,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Bari,1997,6,-0.27554864371090976,0.07519582905241244,0,0.0523956006954461,0.0813012339273252,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Bay,1997,6,-0.13950693526490107,-0.5175817093729834,0,-0.12567471685927967,-0.1517129849087149,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
