index,time,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,Awdal_x,Bakool_x,Banadir_x,Bari_x,Bay_x,Galgaduud_x,Gedo_x,Hiraan_x,Lower_Juba_x,Lower_Shabelle_x,Middle_Juba_x,Middle_Shabelle_x,Mudug_x,Nugaal_x,Sanaag_x,Sool_x,Togdheer_x,Woqooyi_Galbeed_x,April,August,December,February,January,July,June,March,May,November,October,September,month_name,yr_mth,Awdal_y,Bakool_y,Banadir_y,Bari_y,Bay_y,Galgaduud_y,Gedo_y,Hiraan_y,Lower_Juba_y,Lower_Shabelle_y,Middle_Juba_y,Middle_Shabelle_y,Mudug_y,Nugaal_y,Sanaag_y,Sool_y,Togdheer_y,Woqooyi_Galbeed_y,sum_disp,population_density,conflicts_log,conflicts_pro_capite,spei
1391,2016-12,Hiraan,2016,12,0.4139815235703763,0.39341676666965336,0.29885057471264365,0.4101253727919993,0.44194271292095855,0.408425404000689,0.3487389082744008,0.34686802611137174,0.4448983505576166,0.3935943004077964,0.37995736463325336,0.3870999409908772,0.3919896357887563,0.40927876693480536,0.3830947416924097,0.29479768786127164,0.29069767441860467,0.28654970760233917,0.2823529411764706,0.2781065088757396,0.2738095238095238,0.09375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.003791023347595466,2.3025850929940455,24.72947048966682,0.31535223
1391,2016-12,Lower_Juba,2016,12,0.6041358093431682,0.301731055121752,0.5862068965517241,0.570870604283098,0.5668300477020891,0.5290346957226617,0.5303096421293974,0.5491459660025855,0.6246316660109544,0.3310817100074003,0.37379821450148754,0.38005579318998073,0.3420042722536398,0.30132119323512696,0.20101950588098605,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.34375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0.00028916974263892907,0.01482474325787769,3.526360524616161,23.18758537806956,-0.3178631
1391,2016-12,Lower_Shabelle,2016,12,0.5227034054911741,0.3971632603949514,0.5804597701149425,0.5179924556529123,0.5337001820720875,0.4904007033078088,0.437819669657436,0.432745995635734,0.5271784185937298,0.3869638696302264,0.3964312524458875,0.39616766812679516,0.39837865418076784,0.42633641604159045,0.35273028798328226,0.5780346820809248,0.5755813953488372,0.5730994152046783,0.5705882352941176,0.5680473372781065,0.5654761904761905,0.6041666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.654493187501063e-05,0.0723432594881032,4.07753744390572,8.351388518318302,0.08429222
1391,2016-12,Middle_Juba,2016,12,0.5997536113891255,0.38363936974421,0.5862068965517241,0.5789046360026511,0.5790207330400154,0.5303757383514777,0.5072138290754279,0.5176288443346573,0.5995972810678049,0.3723136638472761,0.3893023170684555,0.4061241388362144,0.3899758728021151,0.418002199124695,0.31102749301593263,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,209,0,225,0,27,120,0,0,0,0,0,0,0,0,0.0049414006021534645,0.005492726373804557,1.0986122886681096,3.79289480588181,-0.042615984
1391,2016-12,Middle_Shabelle,2016,12,0.3479102967095153,0.3936133228223943,0.13218390804597702,0.3506098061080665,0.3812552983944345,0.3602145419158046,0.31189729606505284,0.2920091855267341,0.3576860252868611,0.39686411511907643,0.3831027059522711,0.38663890157970954,0.39653791307579017,0.40387581570782594,0.40149744671049215,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.21875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.020101718492806668,3.0910424533583156,10.882154183896215,0.30963114
1391,2016-12,Mudug,2016,12,0.402971107292438,0.3795451296111846,0.13218390804597702,0.38187290571912735,0.39048988653568173,0.38147970246974844,0.2951764533255937,0.29870091751029976,0.450906076092609,0.4246619367451867,0.4320186346567866,0.4340010353616725,0.43077256814944276,0.3926033905672769,0.3855619029170053,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.14583333333333331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,30,0,0,0,0,0,0,13025,0,0,0,0,0,0.11103267618091821,0.007267917669641577,2.70805020110221,20.065352961066935,0.46925896
1391,2016-12,Nugaal,2016,12,0.4970242894838438,0.37387755081088525,0.13218390804597702,0.4698716706309226,0.4599014008363249,0.43863622432499216,0.321710642625116,0.32638696534433725,0.5225110365084072,0.4353480423212437,0.4434035527277368,0.4477253604820507,0.4435406782814766,0.3866288566904104,0.381517111452919,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.010416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6931471805599453,inf,0.073166035
1391,2016-12,Sanaag,2016,12,0.646849019352892,0.3771195681597872,0.29885057471264365,0.5993908997277602,0.5719353465375758,0.5486159282944506,0.38519271706399294,0.39774106901547557,0.5842681638483079,0.39110454833501823,0.39388291931167035,0.3796334965692381,0.3803222383289071,0.3820279623958129,0.3823870675910632,0.29479768786127164,0.29069767441860467,0.28654970760233917,0.2823529411764706,0.2781065088757396,0.2738095238095238,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0003909437624463239,1.0986122886681096,53.2898471201308,-0.30387083
1391,2016-12,Sool,2016,12,0.609677184167858,0.37429152732535387,0.29885057471264365,0.5790288873578098,0.5813967141542771,0.5584932021197158,0.39827809135324893,0.4075934569902927,0.5746577698959062,0.41960436935780476,0.4252410876551434,0.421951686047665,0.41764329999568955,0.3838612141558381,0.3812240120957377,0.29479768786127164,0.29069767441860467,0.28654970760233917,0.2823529411764706,0.2781065088757396,0.2738095238095238,0.05208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0.0011566789705557163,0.00026331308243773485,1.791759469228055,197.8000213705651,-0.18047996
1391,2016-12,Togdheer,2016,12,0.6461676276790509,0.3382422459054325,0.3045977011494253,0.619377414333685,0.6466607192375202,0.6144429140165288,0.43293034456089385,0.4385876932531079,0.5774022884207585,0.34429354595559897,0.36432118412363235,0.3618563295433671,0.38786469956776615,0.44206902094043987,0.4208998833669087,0.3005780346820809,0.2965116279069767,0.29239766081871343,0.28823529411764703,0.28402366863905326,0.27976190476190477,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.0002041198183333617,0.005221229075676546,1.3862943611198906,5.985180796908581,-0.3415367
1391,2016-12,Woqooyi_Galbeed,2016,12,0.6717889495062761,0.24528408245503563,0.3218390804597701,0.6358121487182233,0.6660465458600398,0.6223470545707203,0.4416671337336566,0.44508043618497484,0.5755702989738865,0.26635935979414943,0.32814424453324936,0.3691418252972315,0.4441684683282756,0.6083859814079313,0.5424680626629703,0.3179190751445087,0.313953488372093,0.30994152046783624,0.3058823529411765,0.30177514792899407,0.2976190476190476,0.07291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,December,2016-12,0,0,25,11,6,15,0,4,0,10,0,20,18,24,0,0,12,0,0.001233223902430727,0.010717620187730306,2.0794415416798357,6.80343820637932,-0.81787574
1392,2017-01,Awdal,2017,1,0.5585124764957552,0.17579523962203106,0.5919540229885057,0.5962858901653179,0.5912435973708438,0.6277861908625422,0.5883905940668592,0.433398097472916,0.43665137976961044,0.20986766233783874,0.24824534027242326,0.32087500633753796,0.38848395472021696,0.4827185584684137,0.6764875191524662,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,42,0,0,8,8,8,0,0,0,0,12,5,737,254,3744,110,0.0419126026977836,0.017012758360944114,0.0,0.0,-1.8813151
1392,2017-01,Bakool,2017,1,0.4240076423555632,0.4628801619101588,0.5919540229885057,0.44292579708321633,0.47190124717028015,0.5167369497681347,0.4722878829147624,0.40735254983701785,0.406816087996771,0.3825923835173486,0.3407741891537185,0.3379921027193349,0.36308490708746644,0.3650019115020687,0.42956480230733546,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403987140451445,0.01169213861114836,2.5649493574615367,10.690944074235786,-0.45844743
1392,2017-01,Banadir,2017,1,0.4036380204561108,0.4277925404711411,0.13793103448275862,0.4009650793080125,0.4284136710535399,0.4631357951472036,0.42990575184414936,0.3781380731078335,0.36640225690774053,0.39875238745807434,0.3940660632801976,0.39605736555930293,0.3936353257116153,0.39932262562503407,0.4182863311551369,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.4270833333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,111,81,0,7671,130,0,0,0,7366,0,94,114,0,0,0,0,0,0.13239721716647673,0.8745789177940151,3.737669618283368,0.4883302405808986,0.433225005
1392,2017-01,Bari,2017,1,0.5886461513459874,0.39328263294756993,0.028735632183908046,0.5312474837824007,0.42365687879072644,0.342683066543353,0.33011785299695123,0.22397034818289463,0.22209421551873004,0.3720150536293737,0.43511699111477464,0.4318917797001375,0.4364997558699692,0.43240644972871634,0.3754928461181115,0.023121387283236993,0.01744186046511628,0.011695906432748537,0.0058823529411764705,0.0,0.0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,3,203,2,0,3,11,0,0,0,23,120,320,343,130,200,0,0.01154977972069605,0.005945222387669353,2.833213344056216,28.033714434693056,-1.3058397
1392,2017-01,Bay,2017,1,0.4821504158101735,0.47153056479861255,0.5919540229885057,0.4927192597644611,0.5234953426199862,0.5520879013460513,0.5076339218503338,0.4578530654452226,0.45621741742133903,0.4010841625292358,0.3544777665371596,0.3791232132702393,0.3789285882294981,0.38413265985940437,0.4535812139126085,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.3020833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,3159,0,0,6283,0,26,0,0,0,143,0,0,0,0,0,0,0,0.08174148225008081,0.011078575588351383,3.4011973816621555,27.267344156676618,0.10937797
1392,2017-01,Galgaduud,2017,1,0.3566930133348155,0.4345837904266191,0.13793103448275862,0.3572589477352963,0.3684458932720187,0.4007209189477519,0.3812404500497329,0.30805542817010667,0.31287555001156414,0.3948263098601268,0.40639507281379594,0.4065137918027011,0.40255696779084443,0.40557341313300876,0.41064153972165046,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00031468471993059926,0.0042091145279485685,2.197224577336219,19.79830503066596,-0.17237552
1392,2017-01,Gedo,2017,1,0.4887989458913027,0.5075422560788243,0.5919540229885057,0.5011230145025397,0.5295044781143798,0.562190103435001,0.5209665172925636,0.4828429515736191,0.48708152092643103,0.42445565287153103,0.3181324460952357,0.31357745244292395,0.32315072652122595,0.31968588159455774,0.4386296980797479,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.14583333333333331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,1206,0,0,1572,0,2616,0,0,0,0,0,0,0,0,0,0,0,0.04587592917042304,0.008055696012737533,2.70805020110221,18.103132628483507,0.05415497
1392,2017-01,Hiraan,2017,1,0.3778369077372035,0.432696644807254,0.3045977011494253,0.37640165359641353,0.3999985136005535,0.44194271292095855,0.408425404000689,0.3487389082744008,0.34686802611137174,0.39341676666965336,0.3935943004077964,0.37995736463325336,0.3870999409908772,0.3919896357887563,0.40927876693480536,0.3005780346820809,0.2965116279069767,0.29239766081871343,0.28823529411764703,0.28402366863905326,0.27976190476190477,0.16666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0039836039195832226,2.833213344056216,41.838162134378024,-0.23665775
1392,2017-01,Lower_Juba,2017,1,0.5830139468947046,0.33237616174357004,0.5919540229885057,0.5492943638459721,0.5567746067915151,0.5668300477020891,0.5290346957226617,0.5303096421293974,0.5491459660025855,0.301731055121752,0.3310817100074003,0.37379821450148754,0.38005579318998073,0.3420042722536398,0.30132119323512696,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.23958333333333331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.0001360798788889078,0.015342066303200955,3.1780538303479453,15.616105979371687,-0.60905945
1392,2017-01,Lower_Shabelle,2017,1,0.4713381104067451,0.42248940240323735,0.5862068965517241,0.4752541235911172,0.5052021310140885,0.5337001820720875,0.4904007033078088,0.437819669657436,0.432745995635734,0.3971632603949514,0.3869638696302264,0.3964312524458875,0.39616766812679516,0.39837865418076784,0.42633641604159045,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,6,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0.003971831465069997,0.07455354832485972,4.110873864173311,8.383236130849523,0.17017615
1392,2017-01,Middle_Juba,2017,1,0.5499919134619198,0.40846687803090265,0.5919540229885057,0.5453099672911146,0.5646102613479835,0.5790207330400154,0.5303757383514777,0.5072138290754279,0.5176288443346573,0.38363936974421,0.3723136638472761,0.3893023170684555,0.4061241388362144,0.3899758728021151,0.418002199124695,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.03125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,728,0,235,0,0,0,324,0,0,0,0,0,0,0,0.01094592525812652,0.005735385400553213,1.3862943611198906,5.44863122833659,-0.22164755
1392,2017-01,Middle_Shabelle,2017,1,0.32629861821173695,0.4167852739973516,0.13793103448275862,0.31632815362209865,0.3419525115997425,0.3812552983944345,0.3602145419158046,0.31189729606505284,0.2920091855267341,0.3936133228223943,0.39686411511907643,0.3831027059522711,0.38663890157970954,0.39653791307579017,0.40387581570782594,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5.102995458334042e-05,0.02077437281551786,3.2188758248682006,12.03405764496809,0.69627386
1392,2017-01,Mudug,2017,1,0.35760475284104953,0.4024646967805732,0.13793103448275862,0.3663907263983636,0.3724436594403141,0.39048988653568173,0.38147970246974844,0.2951764533255937,0.29870091751029976,0.3795451296111846,0.4246619367451867,0.4320186346567866,0.4340010353616725,0.43077256814944276,0.3926033905672769,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,5,0,0,28,0,0,0,0,0,0,1854,12,0,0,0,0,0.016150980625627243,0.007562831201127612,1.9459101490553132,8.26410088204551,-0.19555828
1392,2017-01,Nugaal,2017,1,0.431047165140864,0.395840393246107,0.13793103448275862,0.451906072584657,0.45826954951821103,0.4599014008363249,0.43863622432499216,0.321710642625116,0.32638696534433725,0.37387755081088525,0.4353480423212437,0.4434035527277368,0.4477253604820507,0.4435406782814766,0.3866288566904104,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,261,35,0,55,0,0,0.0029852523431254147,8.098840761944139e-05,1.6094379124341003,514.4769219621564,-0.47513217
1392,2017-01,Sanaag,2017,1,0.5615792020489736,0.3761228237535276,0.3045977011494253,0.5881302102852343,0.5845906760769901,0.5719353465375758,0.5486159282944506,0.38519271706399294,0.39774106901547557,0.3771195681597872,0.39110454833501823,0.39388291931167035,0.3796334965692381,0.3803222383289071,0.3820279623958129,0.3005780346820809,0.2965116279069767,0.29239766081871343,0.28823529411764703,0.28402366863905326,0.27976190476190477,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00048344140120450303,1.0986122886681096,43.09381298628273,-1.661438
1392,2017-01,Sool,2017,1,0.5126912564410744,0.38496644013204634,0.3045977011494253,0.5543327110389143,0.564731444675506,0.5813967141542771,0.5584932021197158,0.39827809135324893,0.4075934569902927,0.37429152732535387,0.41960436935780476,0.4252410876551434,0.421951686047665,0.41764329999568955,0.3838612141558381,0.3005780346820809,0.2965116279069767,0.29239766081871343,0.28823529411764703,0.28402366863905326,0.27976190476190477,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0.008147782748473354,0.0003520568143213637,1.6094379124341003,118.35210957920158,-1.4726295
1392,2017-01,Togdheer,2017,1,0.5161055821474136,0.33950686160745047,0.3103448275862069,0.5875106730880941,0.6040836815450528,0.6466607192375202,0.6144429140165288,0.43293034456089385,0.4385876932531079,0.3382422459054325,0.34429354595559897,0.36432118412363235,0.3618563295433671,0.38786469956776615,0.44206902094043987,0.30635838150289013,0.3023255813953488,0.2982456140350877,0.29411764705882354,0.28994082840236685,0.2857142857142857,0.07291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00545589908666883,2.0794415416798357,13.364738883245524,-1.1872869
1392,2017-01,Woqooyi_Galbeed,2017,1,0.5425573633764604,0.23064219210145576,0.3275862068965517,0.6108061762784773,0.6201126077255581,0.6660465458600398,0.6223470545707203,0.4416671337336566,0.44508043618497484,0.24528408245503563,0.26635935979414943,0.32814424453324936,0.3691418252972315,0.4441684683282756,0.6083859814079313,0.3236994219653179,0.31976744186046513,0.3157894736842105,0.31176470588235294,0.3076923076923077,0.30357142857142855,0.05208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,51,14,6,18,0,28,0,0,8,16,8,7,7,12028,6049,1328,0.16642569188113424,0.011114064125910095,1.791759469228055,4.686254527892459,-1.4367929
1393,2017-02,Awdal,2017,2,0.4606863378137197,0.22692831040821868,0.5977011494252873,0.5078125658704484,0.5815623357398945,0.5912435973708438,0.6277861908625422,0.5883905940668592,0.433398097472916,0.17579523962203106,0.20986766233783874,0.24824534027242326,0.32087500633753796,0.38848395472021696,0.4827185584684137,0.5953757225433526,0.5930232558139534,0.5906432748538011,0.5882352941176471,0.5857988165680473,0.5833333333333333,0.010416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,28,0,0,0,0,0,0,0,0,0,8,13,140,0,1195,0,0.011770909523890524,0.017012758360944114,0.6931471805599453,0.6122855827177339,0.101996034
1393,2017-02,Bakool,2017,2,0.35653796213775635,0.5475757518742479,0.5977011494252873,0.38551763456423777,0.431989026337273,0.47190124717028015,0.5167369497681347,0.4722878829147624,0.40735254983701785,0.4628801619101588,0.3825923835173486,0.3407741891537185,0.3379921027193349,0.36308490708746644,0.3650019115020687,0.5953757225433526,0.5930232558139534,0.5906432748538011,0.5882352941176471,0.5857988165680473,0.5833333333333333,0.03125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004958410587014578,0.01169213861114836,1.3862943611198906,2.6727360185589464,0.056320556
1393,2017-02,Banadir,2017,2,0.3606068516121451,0.4394793822189912,0.14367816091954022,0.36699709939647873,0.3910644070545587,0.4284136710535399,0.4631357951472036,0.42990575184414936,0.3781380731078335,0.4277925404711411,0.39875238745807434,0.3940660632801976,0.39605736555930293,0.3936353257116153,0.39932262562503407,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.5625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,839,8,0,9431,110,0,70,0,8724,0,301,26,0,0,0,0,0,0.16592389732773138,0.8745789177940151,4.007333185232471,0.6431666583260616,-0.3271672
1393,2017-02,Bari,2017,2,0.47191757818302593,0.4232668829125598,0.034482758620689655,0.5352108056390787,0.5181298645835448,0.42365687879072644,0.342683066543353,0.33011785299695123,0.22397034818289463,0.39328263294756993,0.3720150536293737,0.43511699111477464,0.4318917797001375,0.4364997558699692,0.43240644972871634,0.028901734104046242,0.023255813953488372,0.017543859649122806,0.011764705882352941,0.005917159763313609,0.0,0.13541666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,1496,0,17,0,6,0,9,0,0,568,13,206,13,0,0,0.019799622378336084,0.005945222387669353,2.6390573296152584,22.777392978188107,1.1502486
1393,2017-02,Bay,2017,2,0.42447115193570834,0.5707837210292609,0.5977011494252873,0.43838239984228655,0.48055298355828574,0.5234953426199862,0.5520879013460513,0.5076339218503338,0.4578530654452226,0.47153056479861255,0.4010841625292358,0.3544777665371596,0.3791232132702393,0.3789285882294981,0.38413265985940437,0.5953757225433526,0.5930232558139534,0.5906432748538011,0.5882352941176471,0.5857988165680473,0.5833333333333333,0.15625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,4102,0,0,20603,0,0,0,0,0,19,0,0,0,0,0,0,0,0.21027743285308478,0.011078575588351383,2.772588722239781,14.103798701729286,-0.5631649
1393,2017-02,Galgaduud,2017,2,0.31635726979578316,0.4259322142371347,0.14367816091954022,0.3243136043550701,0.3484374719168901,0.3684458932720187,0.4007209189477519,0.3812404500497329,0.30805542817010667,0.4345837904266191,0.3948263098601268,0.40639507281379594,0.4065137918027011,0.40255696779084443,0.40557341313300876,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.020833333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,2334,0,6263,0,0,0,0,4589,0,0,0,0,0,0.11214683018932114,0.0042091145279485685,1.0986122886681096,4.94957625766649,-0.28664327
1393,2017-02,Gedo,2017,2,0.42802955498060163,0.6235525886253712,0.5977011494252873,0.4444273984087434,0.4887492318933037,0.5295044781143798,0.562190103435001,0.5209665172925636,0.4828429515736191,0.5075422560788243,0.42445565287153103,0.3181324460952357,0.31357745244292395,0.32315072652122595,0.31968588159455774,0.5953757225433526,0.5930232558139534,0.5906432748538011,0.5882352941176471,0.5857988165680473,0.5833333333333333,0.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,209,0,0,1059,0,7178,0,0,0,121,0,0,0,0,0,0,0,0.07286227015257957,0.008055696012737533,1.9459101490553132,7.758485412207218,-0.7015096
1393,2017-02,Hiraan,2017,2,0.3269706796486094,0.43932138155114775,0.3103448275862069,0.34353812613538537,0.3671075040551428,0.3999985136005535,0.44194271292095855,0.408425404000689,0.3487389082744008,0.432696644807254,0.39341676666965336,0.3935943004077964,0.37995736463325336,0.3870999409908772,0.3919896357887563,0.30635838150289013,0.3023255813953488,0.2982456140350877,0.29411764705882354,0.28994082840236685,0.2857142857142857,0.13541666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0.002041198183333617,0.0039836039195832226,2.6390573296152584,33.99350673418214,-0.21824425
