index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal_x,Bakool_x,Banadir_x,Bari_x,Bay_x,Galgaduud_x,Gedo_x,Hiraan_x,Lower_Juba_x,Lower_Shabelle_x,Middle_Juba_x,Middle_Shabelle_x,Mudug_x,Nugaal_x,Sanaag_x,Sool_x,Togdheer_x,Woqooyi_Galbeed_x,April,August,December,February,January,July,June,March,May,November,October,September,month_name,yr_mth,Awdal_y,Bakool_y,Banadir_y,Bari_y,Bay_y,Galgaduud_y,Gedo_y,Hiraan_y,Lower_Juba_y,Lower_Shabelle_y,Middle_Juba_y,Middle_Shabelle_y,Mudug_y,Nugaal_y,Sanaag_y,Sool_y,Togdheer_y,Woqooyi_Galbeed_y,sum_disp,population_density,conflicts_pro_capite,spei
1398,2017-07,Woqooyi_Galbeed,2017,7,1.683115693835015,0.5886592039295441,63,0.8856231317940463,0.6349379157024443,62.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,July,2017-07,7,0,32,12,0,24,0,18,5,0,0,0,30,5,17,0,36,748,934,102.31151211488734,0.009774071160995872,-1.5424371
1399,2017-08,Awdal,2017,8,2.0737349844183,0.0594639200895417,212,1.4787788033138909,0.7344919108249951,211.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,148,17,105,0,0,7,0,11,0,0,0,7,20,20,0,0,0,0,335,145.836243184076,0.0,-0.64674985
1399,2017-08,Bakool,2017,8,1.2103797087958956,-0.1301157606840685,87,0.9723943570195214,-0.1374340430610962,86.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,106.57695383900987,0.08444602398371205,-1.035847
1399,2017-08,Banadir,2017,8,0.9296250819729658,0.0449636330311999,32,0.7811598658650313,0.0894662558044733,31.0,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,564,0,0,48,0,10481,0,0,304,0,0,0,0,0,11397,6473.564885512343,0.00756924520980096,-0.033289676649999995
1399,2017-08,Bari,2017,8,1.744182310102327,0.2865427399770578,13,1.6661553846619843,0.0223440521424586,12.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,39,128,19,0,0,19,0,0,0,4,16,0,8,9,0,0,242,64.17214810785832,0.1869970127824117,-1.323327
1399,2017-08,Bay,2017,8,1.3564373951690374,-0.1923960827485671,103,1.13688168646124,-0.2149773799172397,102.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,5499,0,0,13647,0,0,0,0,0,0,0,0,0,0,0,0,0,19146,102.0496526267132,0.18618387726903868,-0.3809673
1399,2017-08,Galgaduud,2017,8,1.0141162124512473,0.1279493954001885,33,0.8334898017585585,0.141299244246583,32.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,117,51.36191847217759,0.33098452132797157,-0.91990846
1399,2017-08,Gedo,2017,8,1.4906291725538925,-0.0639119160202178,111,1.2416166924033316,-0.1527352732370832,110.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,741,0,444,0,0,0,14,0,0,0,0,0,0,0,1199,79.74471269582064,0.17556022871888446,-1.0523993
1399,2017-08,Hiraan,2017,8,0.9409564992657428,0.0733718614215542,44,0.7930342510971059,0.120663831031478,43.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,49.69794197309835,0.40243115118984324,-0.6054356
1399,2017-08,Lower_Juba,2017,8,1.5471382162262997,0.5074268550441592,110,1.2417903067394356,-0.0761309632740419,109.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,7,0,6,0,0,0,103,0,111,0,0,0,0,0,0,0,227,133.50869752476433,0.12733252825604635,0.80610424
1399,2017-08,Lower_Shabelle,2017,8,1.2132931834771423,0.0027082725421471,85,1.0347789438199266,0.025804069325396,84.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,16,0,0,0,0,0,0,12805,0,0,0,0,0,0,0,0,12821,570.4128204566312,0.0911620463901435,-0.06314858
1399,2017-08,Middle_Juba,2017,8,1.555685066580495,0.0904389789166674,111,1.2818401973622044,-0.0481546580982695,110.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,196,0,162,0,0,0,0,0,0,0,0,0,0,0,358,62.62382265332726,0.0479050922299552,-0.28976527
1399,2017-08,Middle_Shabelle,2017,8,0.6022376443243604,0.0891163600609737,31,0.4926366098716102,0.1552883622801491,30.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,782,173.59209066450586,0.16129767141358084,-0.0034307733
1399,2017-08,Mudug,2017,8,1.1868864972318045,0.269903052817774,32,0.94512856630551,0.0846338111183135,31.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,14,107,14,35,0,13,100,0,0,0,798,49,0,0,0,11,1141,76.10800810934118,0.15767066170960753,-0.92192894
1399,2017-08,Nugaal,2017,8,1.6515804272847767,0.3328456654680715,34,1.3676356274552226,0.0685592799250762,33.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.901689131949347,0.09568604658572274,-0.82533264
1399,2017-08,Sanaag,2017,8,2.238559624064779,0.0642044975664038,60,1.836959082516301,0.0180620650361785,59.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463,0,0,0,4463,23.871271486251306,0.12567407654543472,-1.4291466
1399,2017-08,Sool,2017,8,2.1935188833094403,0.2239278532720812,60,1.7473848905163922,0.0440140161617409,59.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,29,0,335,0,7,0,0,0,0,6,0,0,963,309,0,1649,22.90182323501607,0.2619878748704258,-1.4328003
1399,2017-08,Togdheer,2017,8,2.333641944643871,0.0111622327602934,60,1.7590123363460943,0.1878931157693699,59.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,0,0,0,0,0,164,0,125,0,0,0,0,0,0,11,670,1925,0,2895,60.56157528727669,0.1486090802180768,-1.2052697
1399,2017-08,Woqooyi_Galbeed,2017,8,2.2974983760797296,0.0430956045553003,64,1.683115693835015,0.5886592039295441,63.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,August,2017-08,15,35,65,60,40,49,18,60,23,13,6,31,50,56,0,18,299,353,1191,102.31151211488734,0.029322213482987615,-0.9560258
1400,2017-09,Awdal,2017,9,2.1055991062390538,0.2604958497283814,213,2.0737349844183,0.0594639200895417,212.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,135,0,113,0,0,6,0,8,0,0,0,0,14,15,0,0,0,0,291,145.836243184076,0.04114203622501944,0.70173776
1400,2017-09,Bakool,2017,9,1.1232663476422824,-0.1574013507510321,88,1.2103797087958956,-0.1301157606840685,87.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,106.57695383900987,0.0562973493224747,-0.057924747
1400,2017-09,Banadir,2017,9,0.6241070341884378,-0.0031270507095934,33,0.9296250819729658,0.0449636330311999,32.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,588,0,0,12,0,35,0,8789,0,240,28,0,0,0,0,0,9692,6473.564885512343,0.011276630618683062,0.0315175477
1400,2017-09,Bari,2017,9,1.3366116670710058,0.3077576180921005,14,1.744182310102327,0.2865427399770578,13.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,27,119,14,34,0,38,0,35,0,3,5,17,0,10,5,0,307,64.17214810785832,0.35841094116628913,-1.3357881
1400,2017-09,Bay,2017,9,1.033775617420715,-0.227557759350124,104,1.3564373951690374,-0.1923960827485671,103.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,973,80,0,8861,0,0,0,0,0,0,0,0,0,0,0,0,0,9914,102.0496526267132,0.18618387726903868,-0.14784981
1400,2017-09,Galgaduud,2017,9,0.7669243727821176,0.1431560769692068,34,1.0141162124512473,0.1279493954001885,33.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,570,51.36191847217759,0.11681806635104879,-0.4692959
1400,2017-09,Gedo,2017,9,1.2358933870128952,-0.0300861827686446,112,1.4906291725538925,-0.0639119160202178,111.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,214,0,881,0,0,0,0,0,0,0,0,0,0,0,1095,79.74471269582064,0.35112045743776893,-0.57633644
1400,2017-09,Hiraan,2017,9,0.7695415385697816,0.0570011928108596,45,0.9409564992657428,0.0733718614215542,44.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49.69794197309835,0.40243115118984324,-0.20583941
1400,2017-09,Lower_Juba,2017,9,1.2097949718442698,0.4262240461965313,111,1.5471382162262997,0.5074268550441592,110.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,818,0,52,0,315,0,555,0,0,0,0,0,0,0,1740,133.50869752476433,0.15729312313982197,0.18863577
1400,2017-09,Lower_Shabelle,2017,9,0.8164743328408032,-0.0429170212304466,86,1.2132931834771423,0.0027082725421471,85.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,45,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,865,570.4128204566312,0.09466827894361055,0.05891954
1400,2017-09,Middle_Juba,2017,9,1.093524136386894,0.0560860450842105,112,1.555685066580495,0.0904389789166674,111.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,130,0,246,0,8,0,0,0,0,0,0,0,0,0,384,62.62382265332726,0.06387345630660693,0.22805214
1400,2017-09,Middle_Shabelle,2017,9,0.4087128720012155,0.0493354547476955,32,0.6022376443243604,0.0891163600609737,31.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,285,173.59209066450586,0.08064883570679042,0.0041155554
1400,2017-09,Mudug,2017,9,0.8622780560289677,0.2957069418378816,33,1.1868864972318045,0.269903052817774,32.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,68,67,15,8,0,17,50,0,10,0,3269,8,0,0,0,8,3520,76.10800810934118,0.18394910532787545,-0.6611432
1400,2017-09,Nugaal,2017,9,1.2506682725598697,0.3555025015710232,35,1.6515804272847767,0.3328456654680715,34.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.901689131949347,0.23921511646430688,-0.44807497
1400,2017-09,Sanaag,2017,9,1.92798964176952,0.105726933830875,61,2.238559624064779,0.0642044975664038,60.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,0,0,0,3460,23.871271486251306,0.20945679424239122,-0.8501516
1400,2017-09,Sool,2017,9,1.895973527726556,0.2625474960886934,61,2.1935188833094403,0.2239278532720812,60.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,0,118,0,0,0,0,17,7,0,0,0,771,39,0,952,22.90182323501607,0.21832322905868815,-0.40318355
1400,2017-09,Togdheer,2017,9,2.155675357002856,0.1453071585622144,61,2.333641944643871,0.0111622327602934,60.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,4340,0,4710,60.56157528727669,0.06604848009692303,-0.11298381
1400,2017-09,Woqooyi_Galbeed,2017,9,2.2233024929273584,0.2318104188188382,65,2.2974983760797296,0.0430956045553003,64.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,September,2017-09,13,14,72,41,43,73,0,24,17,5,8,23,28,30,22,40,44,9121,9618,102.31151211488734,0.07819256928796697,0.42699537
1401,2017-10,Awdal,2017,10,1.5705594592356718,0.3128195890617549,214,2.1055991062390538,0.2604958497283814,213.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,89,19,82,4,0,15,0,0,0,0,0,0,8,6,0,0,0,0,223,145.836243184076,0.006857006037503241,0.19535396
1401,2017-10,Bakool,2017,10,0.9286574404518224,0.630648865343184,89,1.1232663476422824,-0.1574013507510321,88.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751,106.57695383900987,0.17827493952116988,1.4963112
1401,2017-10,Banadir,2017,10,0.5197300222170834,0.13857207619531,34,0.6241070341884378,-0.0031270507095934,33.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,25,0,158,32,0,0,0,7073,0,57,89,0,0,0,0,0,7434,6473.564885512343,0.011431105010719818,0.5418593899999999
1401,2017-10,Bari,2017,10,1.5175117004511074,0.3092882599548727,15,1.3366116670710058,0.3077576180921005,14.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,11,143,2806,33,14,0,47,0,3,0,8,14,6,24,0,0,0,3109,64.17214810785832,0.4363263631589607,-1.5719305
1401,2017-10,Bay,2017,10,1.107739457314782,0.595218311662106,105,1.033775617420715,-0.227557759350124,104.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,942,0,0,7196,0,0,0,0,0,1,0,0,0,0,0,0,0,8139,102.0496526267132,0.13718812009297587,1.3733861
1401,2017-10,Galgaduud,2017,10,0.3154907366724,0.155933330112724,35,0.7669243727821176,0.1431560769692068,34.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,1150,51.36191847217759,0.13628774407622357,0.29302654
1401,2017-10,Gedo,2017,10,1.319871068122562,0.7143377466962674,113,1.2358933870128952,-0.0300861827686446,112.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,0,182,0,550,0,0,0,0,0,0,0,0,0,0,0,732,79.74471269582064,0.06270008168531588,1.338294
1401,2017-10,Hiraan,2017,10,0.4646947526579519,0.1984257265832269,46,0.7695415385697816,0.0570011928108596,45.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,49.69794197309835,0.5231604965467962,0.6247788
1401,2017-10,Lower_Juba,2017,10,1.5007706437972554,0.7663870436528635,112,1.2097949718442698,0.4262240461965313,111.0,23.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,0,19,0,253,0,838,0,153,0,0,0,0,0,0,0,1263,133.50869752476433,0.17227342058170977,0.05709895
1401,2017-10,Lower_Shabelle,2017,10,0.8473441404091283,0.2178558186892127,87,0.8164743328408032,-0.0429170212304466,86.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,6,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,329,570.4128204566312,0.12622437192481406,0.6501922
1401,2017-10,Middle_Juba,2017,10,1.337950973347608,0.4540999698362513,113,1.093524136386894,0.0560860450842105,112.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,0,212,0,208,0,139,45,29,0,0,0,0,0,0,0,633,62.62382265332726,0.015968364076651732,0.5501667
1401,2017-10,Middle_Shabelle,2017,10,0.1605441336105894,0.0738529571891624,33,0.4087128720012155,0.0493354547476955,32.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,219,173.59209066450586,0.10945199131635842,0.43352658
1401,2017-10,Mudug,2017,10,0.3119586064573819,0.2590623960552408,34,0.8622780560289677,0.2957069418378816,33.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,81,62,18,11,0,45,78,0,0,13,2480,5,0,0,4,32,2829,76.10800810934118,0.1970883271370094,0.124201044
1401,2017-10,Nugaal,2017,10,0.5579198451165103,0.3096145238958752,36,1.2506682725598697,0.3555025015710232,35.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,31,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,20.901689131949347,0.3349011630500296,0.17171486
1401,2017-10,Sanaag,2017,10,1.247600620367499,0.1279619122234455,62,1.92798964176952,0.105726933830875,61.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,109,0,0,0,0,0,0,0,0,0,0,3113,0,0,0,3222,23.871271486251306,0.25134815309086944,-0.49606788
1401,2017-10,Sool,2017,10,1.0660072995298464,0.246177870499269,62,1.895973527726556,0.2625474960886934,61.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,7,0,0,38,0,16,6,0,10,0,0,0,9,114,0,0,200,22.90182323501607,0.21832322905868815,0.0641621
1401,2017-10,Togdheer,2017,10,1.349071989986155,0.1662777099210751,62,2.155675357002856,0.1453071585622144,61.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,744,60.56157528727669,0.1486090802180768,0.19471416
1401,2017-10,Woqooyi_Galbeed,2017,10,1.5249186049444596,0.2531607805805624,66,2.2233024929273584,0.2318104188188382,65.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,October,2017-10,16,18,52,27,8,24,0,57,28,0,3,5,16,41,33,24,98,214,664,102.31151211488734,0.08796664044896284,0.3097133
1402,2017-11,Awdal,2017,11,1.5767000953780193,0.1493839351328727,215,1.5705594592356718,0.3128195890617549,214.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,256,7,50,0,0,0,0,15,0,0,0,0,6,16,0,0,0,0,350,145.836243184076,0.02057101811250972,-2.0894017
1402,2017-11,Bakool,2017,11,0.6683724654609442,0.6808203544414401,90,0.9286574404518224,0.630648865343184,89.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,106.57695383900987,0.06568024087622049,0.47012433
1402,2017-11,Banadir,2017,11,0.2890680486734876,0.2232982546443032,35,0.5197300222170834,0.13857207619531,34.0,44.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,27,0,0,0,0,48,0,7867,0,910,109,0,0,0,0,0,8961,6473.564885512343,0.006796873249617188,0.45284784
1402,2017-11,Bari,2017,11,2.1227728441641123,0.0335945702254163,16,1.5175117004511074,0.3092882599548727,15.0,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,14,125,695,56,10,14,35,4,97,0,11,68,12,283,133,0,0,1557,64.17214810785832,0.2804955191736176,-2.5519636
1402,2017-11,Bay,2017,11,0.7896114996342605,0.6575420745197381,106,1.107739457314782,0.595218311662106,105.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,4213,0,0,0,0,143,0,0,11,0,0,0,0,0,4367,102.0496526267132,0.13718812009297587,0.47790343
1402,2017-11,Galgaduud,2017,11,0.1021615196911941,0.1447096688740322,36,0.3154907366724,0.155933330112724,35.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,0,250,0,0,0,0,0,0,162,210,0,0,0,0,622,51.36191847217759,0.07787871090069919,0.2685369
1402,2017-11,Gedo,2017,11,0.962688268977813,0.8535568654464228,114,1.319871068122562,0.7143377466962674,113.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,208,0,250,0,0,0,20,0,0,0,0,0,0,0,478,79.74471269582064,0.037620049011189524,0.8451632
1402,2017-11,Hiraan,2017,11,0.2307987519002944,0.2559573417539407,47,0.4646947526579519,0.1984257265832269,46.0,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.69794197309835,0.22133713315441378,0.45298785
1402,2017-11,Lower_Juba,2017,11,1.1224583888972726,1.074551283872155,113,1.5007706437972554,0.7663870436528635,112.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,0,0,0,0,245,0,29,0,0,0,0,0,0,0,274,133.50869752476433,0.08239163593038294,1.8298815
1402,2017-11,Lower_Shabelle,2017,11,0.5680368212230976,0.3019831402243982,88,0.8473441404091283,0.2178558186892127,87.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,13,0,0,0,0,0,0,3875,0,0,0,0,0,0,0,0,3888,570.4128204566312,0.10518697660401172,0.44484478
1402,2017-11,Middle_Juba,2017,11,0.962959103564854,0.5531223852879722,114,1.337950973347608,0.4540999698362513,113.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,17,0,32,0,7,12,2581,0,0,0,0,0,0,0,2649,62.62382265332726,0.031936728153303465,0.85886955
1402,2017-11,Middle_Shabelle,2017,11,-0.0116934768516916,0.1566423139318621,0,0.1605441336105894,0.0738529571891624,33.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,1508,173.59209066450586,0.05184568009722241,0.4608509
1402,2017-11,Mudug,2017,11,0.1029770610793137,0.0592706975110184,35,0.3119586064573819,0.2590623960552408,34.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,8,154,153,16,0,0,79,189,22,0,36,852,499,0,295,0,35,2338,76.10800810934118,0.0656961090456698,0.21912836
1402,2017-11,Nugaal,2017,11,0.3849274820829371,0.0345544868266294,37,0.5579198451165103,0.3096145238958752,36.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,2017-11,0,65,86,327,62,20,26,28,29,123,80,24,23,1494,0,0,0,0,2387,20.901689131949347,0.09568604658572274,-0.089596555
