index,time,admin1,tmx,pre,conflicts,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,sum_disp,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,sum_disp_lag1,sum_disp_lag2,sum_disp_lag3,sum_disp_lag4,sum_disp_lag5,sum_disp_lag6,month_name,population_density,conflicts_log,sum_disp_log
1380,2016-01,Awdal,-1.416273831462749,-0.6559429680631065,-0.6308003786025101,0.0,7.0,26.0,0.0,13.0,14.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.27514699480742927,2016,01,2.0553417647364536,-1.73798300644973,1.125900604503755,2.7975998449548727,3.3297482747852127,2.919351033347139,2.3730475139944724,1.7088808028080433,0.9713917421283158,-1.5746462412588644,-1.562319697197276,-1.1296161962359745,0.5901122123531389,1.5957002146735697,2.005016139874406,1.1032561536781818,1.0854007461392114,1.066394274177814,1.047337071232691,1.0243463206855634,1.001409418549906,-0.6203431727900233,-0.5015162813329577,-0.3239438337442568,-0.49500249857351203,-0.7927923292821876,-0.7962457415961858,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.23765394136208803,-0.5951110780937375,-0.3185685201080281
1380,2016-01,Bakool,0.9649316416603555,-0.7133334901581513,-0.5162822865374327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2874702608858634,2016,01,1.7794390779218667,1.1035271918131033,1.125900604503755,1.7462755923137,1.6537587476140507,1.207847459063017,0.7852522329837529,0.2310775043552378,-0.06076153332885459,1.0004305740234816,1.4522322883361645,1.3486890594608545,0.021415824868334005,0.038927901158689944,0.1335560936521434,1.1032561536781818,1.0854007461392114,1.066394274177814,1.047337071232691,1.0243463206855634,1.001409418549906,-0.39101572201885487,-0.6167834651441336,-0.730235614876284,-0.14152043591596414,-0.4344900365571656,0.21878436050896824,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.26129042480307224,-0.24918293902372765,-1.9809728571566254
1380,2016-01,Banadir,0.2830397682376505,-0.593443697918424,1.2014890944387304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2874702608858634,2016,01,0.406854921667996,0.17174322632225597,-0.6085893515924711,0.24123848613508236,0.17181331682673515,-0.0325765777030416,-0.25335285518733675,-0.6536566045159967,-0.8989325935634666,-0.021574095638977626,0.08140102483839327,-0.053647295358212034,-0.14847511411459105,-0.0909707369553363,0.004026860653276426,-0.6361710928519525,-0.6620848724426281,-0.6896374740224347,-0.7172551840286214,-0.7458601530455373,-0.7741409222479868,1.0422808453009476,1.57329302726821,1.1270982417272686,0.9189257520566796,1.1181532319179295,2.0697216055242493,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,3.572026319207067,1.2794813195190387,-1.9809728571566254
1380,2016-01,Bari,-1.9642221422078483,-0.6487553393331239,-0.5162822865374327,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.2831778873079819,2016,01,3.510251587472965,-0.1370512779052698,-0.3890336609473791,4.004800451918729,4.106520184034469,3.3610228083436287,2.458671674728418,1.630138764384228,1.1696348418954094,-0.36050377613525497,0.2874443980342267,0.2491593065486754,0.2913290575508505,0.24921591895804923,-0.33996588973500036,-0.41599042873421394,-0.44088416122973706,-0.46735497425025135,-0.49388907576769575,-0.5217833842188156,-0.5493877145520509,-0.39101572201885487,-0.6167834651441336,-0.730235614876284,-0.4360888214639207,-0.5539241341321729,-0.7962457415961858,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.286820696240188,-0.24918293902372765,-0.700595503894829
1380,2016-01,Bay,0.9146788064281877,-0.6856097449938537,0.05630817378795508,0.0,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2716854032123635,2016,01,0.8600738169867869,0.7928041022412489,1.125900604503755,0.725619472588667,0.6526153520312324,0.4381003344696134,0.1538302715496697,-0.2822818684891067,-0.4460331678237663,0.8528834556574654,1.371427247867893,1.2707455517848076,0.049925918302610804,0.023410039149299632,0.11293635794196231,1.1032561536781818,1.0854007461392114,1.066394274177814,1.047337071232691,1.0243463206855634,1.001409418549906,0.06763917952348183,-0.3286155056161937,0.25647299644435345,1.2724078147142275,1.1181532319179295,1.711475687134195,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.2640161499192336,0.5876250413790189,-0.22801077051500157
1380,2016-01,Galgaduud,0.31391774279058504,-0.6406049992734184,-0.5735413325699714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2874702608858634,2016,01,1.1746213673397308,0.28615154806113247,-0.6085893515924711,1.1632039517161958,1.077982537099203,0.5708852653019778,0.22755204482491187,-0.31374112303088075,-0.76935781635099,-0.12565456510012923,-0.009996550376226552,-0.01347482654729127,-0.06135045080649323,-0.02843678319466508,0.031705260834138244,-0.6361710928519525,-0.6620848724426281,-0.6896374740224347,-0.7172551840286214,-0.7458601530455373,-0.7741409222479868,-0.5630113100972312,-0.5015162813329577,-0.3239438337442568,-0.671743529902286,-0.4344900365571656,-0.3782921701411224,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.29453323981117285,-0.40473308524556945,-1.9809728571566254
1380,2016-01,Gedo,1.8153610618205396,-0.6895905863973278,0.5716395880808041,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2860856242478371,2016,01,1.191951095841221,0.4752463360860204,1.125900604503755,1.1664990754499394,1.0774726614609542,0.880788944434293,0.5401708614600768,0.08213876229038819,-0.0486188632500014,1.1885309848043402,1.79894528373191,1.7776847816191022,0.47585567948107704,0.06876600828939686,0.15069552964270608,1.1032561536781818,1.0854007461392114,1.066394274177814,1.047337071232691,1.0243463206855634,1.001409418549906,-0.2763519966332707,-0.4438826894273697,-0.03373541864995168,-0.14152043591596414,0.5806997928303965,0.39790731970399545,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.277445057980997,0.9683810270753551,-1.0950972772244263
1380,2016-01,Hiraan,0.7361575808154001,-0.6815772088709328,-0.28724610240727755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2874702608858634,2016,01,1.3351915153667573,0.3596995107386022,0.028122151278295458,1.2281580604996478,1.1092675289744132,0.6240141739070328,0.27743519693294993,-0.2397311177656116,-0.5848563216692376,0.07929888521120607,0.19800242371077717,0.09701006369012333,-0.11384929261652647,-0.07281360674400064,0.037272124211168524,0.002352833089489225,-0.020602809925243985,-0.045018224683102855,-0.06949347007193711,-0.09603752344804466,-0.12235661992977297,-0.04702454586210235,-0.15571472989942975,0.024306264368909345,-0.08260675880637283,0.7598509391929075,0.21878436050896824,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.2955351017074469,0.1866349744908087,-1.9809728571566254
1380,2016-01,Lower_Juba,1.4599557192277433,-0.676979004704126,-0.1727280103422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2860856242478371,2016,01,1.4364735685499699,-0.6579676178532634,1.125900604503755,1.3442207968671722,1.033566011504876,0.9131996573929513,0.4091165789854566,-0.27371084876774904,-0.3846724760201118,0.05031198789946919,0.3437865511708933,0.6491459077377184,0.69144624903339,-0.08105200961073515,-0.013921409414693867,1.1032561536781818,1.0854007461392114,1.066394274177814,1.047337071232691,1.0243463206855634,1.001409418549906,0.182302904909066,-0.3286155056161937,-0.26590215072539575,-0.25934779013514675,-0.07618774383214368,-0.3782921701411224,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,-0.24507583262298593,0.34218512071265067,-1.0950972772244263
1380,2016-01,Lower_Shabelle,0.5373944256384268,-0.6903109336470397,0.8006757722109591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2874702608858634,2016,01,0.5161523276879224,0.17966033879901153,1.1039450354392457,0.3407114981269528,0.24352362663899632,0.060730653567433644,-0.1862875056808238,-0.6635567924511294,-0.8505489658865923,0.12456595151852769,0.30965543311590205,0.1822217669358912,-0.11517850294794622,-0.10422143925400022,-0.0021716774584915714,1.081238087266408,1.0632806750179224,1.044166024200596,1.0250004604065983,1.0019386438028912,0.9789340977803125,1.8449269230000367,1.054590700117918,0.8368898266329636,0.5654436893991317,0.9987191343429221,1.5323527279391678,-0.28127715005048504,-0.27658609421336106,-0.26728941547508167,-0.2625378287548504,-0.25767292445367035,-0.2512468133743338,,0.017967122191846683,1.095007597758298,-1.9809728571566254
