,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp_ban,x,x_dist,inv_distance_2,gdp_mean,accessibility_to_cities_mean,shapeName,gdp_pp_destination,Disp_log1
10,2016-01,Middle Shabelle,0,11,1380,Middle Shabelle,2016,1,0.47300332883610396,0.4167852739973516,0.06896551724137931,0.4156083458812623,0.40460400256944795,0.3747450764917515,0.3505235517738186,0.30601878163823154,0.2605208963542812,0.3936133228223943,0.39686411511907643,0.3831027059522711,0.38663890157970954,0.39653791307579017,0.40387581570782594,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.0449438202247191,2016-01,0.0,0.23481946442291085,1.0,-inf,0.6675646611971324,0.5974740376932335,0.9999999999999999,0.36360407817021945,0.0,Middle Shabelle,0.17667220823630136,0.0
11,2016-01,Mudug,0,12,1380,Mudug,2016,1,0.62889372164265,0.4024646967805732,0.06896551724137931,0.5887161283622904,0.5785522425462939,0.511963319828559,0.46179548804826276,0.3781460362680976,0.2894153463049173,0.3795451296111846,0.4246619367451867,0.4320186346567866,0.4340010353616725,0.43077256814944276,0.3926033905672769,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.0449438202247191,2016-01,0.010204168875361228,0.08490062853411083,0.11386305624464363,-inf,0.2649191424158997,0.3777357248794341,0.035799858926612055,0.06949529379730116,0.8791949681474638,Mudug,0.1321683706991686,0.0
12,2016-01,Nugaal,0,13,1380,Nugaal,2016,1,0.8040158101567471,0.395840393246107,0.06896551724137931,0.7657917316796314,0.7529713933955476,0.6427086217770054,0.5594359095483732,0.4444441169396467,0.3229332118603969,0.37387755081088525,0.4353480423212437,0.4434035527277368,0.4477253604820507,0.4435406782814766,0.3866288566904104,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.06741573033707865,2016-01,0.0,0.0,0.048117794268584896,-inf,0.25743536132082195,0.39976643778110554,0.012681232756710643,0.04612803585276762,0.7286462843234403,Nugaal,0.6205287466882512,0.0
13,2016-01,Sanaag,0,14,1380,Sanaag,2016,1,1.0,0.3761228237535276,0.23563218390804597,1.0,0.9925556315447718,0.8193177596942859,0.6992318206355324,0.5474289947528215,0.423914432480906,0.3771195681597872,0.39110454833501823,0.39388291931167035,0.3796334965692381,0.3803222383289071,0.3820279623958129,0.23121387283236994,0.22674418604651161,0.2222222222222222,0.21764705882352942,0.21301775147928995,0.20833333333333331,0.10112359550561797,2016-01,0.0,0.004566833673945558,0.025944998667964042,-inf,0.2630145534732463,0.4592638683588779,0.006392611481124414,0.0,0.9999999999999998,Sanaag,0.33461911268960204,0.0
14,2016-01,Sool,0,15,1380,Sool,2016,1,0.9223773555961066,0.38496644013204634,0.23563218390804597,0.9076324688522115,0.8982791130332356,0.7362246164368821,0.6418990238877713,0.5021499013825543,0.37612853585101425,0.37429152732535387,0.41960436935780476,0.4252410876551434,0.421951686047665,0.41764329999568955,0.3838612141558381,0.23121387283236994,0.22674418604651161,0.2222222222222222,0.21764705882352942,0.21301775147928995,0.20833333333333331,0.02247191011235955,2016-01,0.0,0.00307590801332238,0.05525906630889346,-inf,0.27186495901917396,0.46599851264592174,0.014868594075566743,0.017716410315942024,0.5686493785942075,Sool,0.43162340687825185,0.0
15,2016-01,Togdheer,0,16,1380,Togdheer,2016,1,0.8875918665608449,0.3468632936327533,0.24137931034482757,0.8965103193162878,0.9127231624677431,0.7552195216218492,0.6627494146572263,0.5364872945837202,0.41875879672667027,0.34710633131878044,0.347561810771406,0.3617214667768865,0.3740284518691348,0.3989520958065167,0.4276339477468628,0.23699421965317918,0.23255813953488372,0.22807017543859648,0.22352941176470587,0.21893491124260356,0.21428571428571427,0.12359550561797752,2016-01,0.0,0.06099210948648161,0.06695524562613256,-inf,0.27948811770061793,0.4878573293430473,0.018621579404969755,0.2752807251968781,0.15692646378437164,Togdheer,0.5367500262000136,0.0
16,2016-01,Woqooyi Galbeed,0,17,1380,Woqooyi Galbeed,2016,1,0.8507415400341287,0.2644651052484904,0.25862068965517243,0.8828330238601676,0.9243655352858077,0.8003020880658637,0.7082656285001896,0.5965279725316527,0.48446072887789543,0.27504331341362415,0.2707689847560329,0.3134468349370685,0.4354449308109354,0.5116438067116097,0.5579448657095206,0.2543352601156069,0.25,0.24561403508771928,0.2411764705882353,0.23668639053254437,0.23214285714285712,0.011235955056179775,2016-01,0.001367965664061832,0.12519854127255847,0.042411037085176434,-inf,0.2671292268742728,0.45864606109017025,0.010989988104641281,0.9999999999999999,0.2851536030579455,Woqooyi Galbeed,0.9999999999999999,0.0
17,2016-02,Awdal,0,18,1381,Awdal,2016,2,0.6254600411166271,0.3602326313109606,0.5287356321839081,0.6911259823302265,0.7906948831455277,0.8862006768378218,0.8350718491547451,0.7587624461329897,0.6615183128304496,0.23704470310191628,0.2540835743176104,0.2564974247664047,0.29866253180887015,0.46525541948167737,0.5625339871247248,0.5260115606936416,0.5232558139534884,0.5204678362573099,0.5176470588235293,0.514792899408284,0.5119047619047619,0.10112359550561797,2016-02,0.00035481609411603765,0.19213432623648563,0.018434386984671536,-inf,0.2485354413116502,0.3810849132574063,0.004434946097230344,0.323852591155806,0.4293124183496179,Awdal,0.20077716209212926,0.0
18,2016-02,Bakool,0,19,1381,Bakool,2016,2,0.6500163699034458,0.36073776296197857,0.5287356321839081,0.6522838177814743,0.6418485471210696,0.6406633813358348,0.5806360759237539,0.52123814703942,0.43996434432639153,0.5143530124422098,0.5042046489781149,0.5475929054164448,0.5381378812001296,0.4105226082342427,0.41208370108085535,0.5260115606936416,0.5232558139534884,0.5204678362573099,0.5176470588235293,0.514792899408284,0.5119047619047619,0.06741573033707865,2016-02,0.0005001624459226073,0.13175826598470752,0.3620021645234014,-inf,0.42686369827672027,0.6158027609516228,0.18331513547256373,0.04309775337354135,0.21071290413122373,Bakool,0.04176004791369571,0.0
19,2016-02,Bari,0,21,1381,Bari,2016,2,0.7621492856115138,0.4232668829125598,0.13218390804597702,0.89595126834241,0.9616101709282029,1.0,0.9007317176318184,0.771571288058039,0.6497132159551346,0.39328263294756993,0.3720150536293737,0.43511699111477464,0.4318917797001375,0.4364997558699692,0.43240644972871634,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.06741573033707865,2016-02,0.0005087122313229938,0.06654479163772282,0.0,-inf,0.24939918089538585,0.41049365522774284,0.0,0.04986194515620995,0.9901951301378631,Bari,0.14341844818901078,0.0
20,2016-02,Bay,0,22,1381,Bay,2016,2,0.5496596060107168,0.35622565584503574,0.5287356321839081,0.5228536293409933,0.49734420093068077,0.49399298884478626,0.46620382595303783,0.4267813485997317,0.36300091729825035,0.48402896338729473,0.48987317599457125,0.5397900935203696,0.5306063034452928,0.4132664933668464,0.410584016921628,0.5260115606936416,0.5232558139534884,0.5204678362573099,0.5176470588235293,0.514792899408284,0.5119047619047619,0.20224719101123595,2016-02,0.0004616884116208683,0.12479578595869008,0.4239239912730125,-inf,0.3887904465155252,0.501689321809626,0.23498115087993202,0.1635877153640081,0.1419696758480568,Bay,0.16810825974822757,0.0
21,2016-02,Galgaduud,0,23,1381,Galgaduud,2016,2,0.5569960353297134,0.4259322142371347,0.07471264367816091,0.5671362996196867,0.5592973483594352,0.5563105072562342,0.4859439170970997,0.43780966738525573,0.35828450971057846,0.4345837904266191,0.3948263098601268,0.40639507281379594,0.4065137918027011,0.40255696779084443,0.40557341313300876,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.02247191011235955,2016-02,0.0,0.04684418784448542,0.2713770923662948,-inf,0.33112576783697734,0.47175996474082577,0.11839568159879194,0.016231209957659407,0.44360005873626346,Galgaduud,0.13640784338216833,0.0
22,2016-02,Gedo,0,24,1381,Gedo,2016,2,0.5865247390267478,0.2883016293362282,0.5287356321839081,0.569576015498541,0.5597638715023027,0.5562358090059001,0.5320148592861283,0.48457549808948963,0.41763527698500913,0.4530379054265585,0.5224751240992356,0.5810727015940118,0.5795911687703552,0.45425907523702547,0.4149673287724906,0.5260115606936416,0.5232558139534884,0.5204678362573099,0.5176470588235293,0.514792899408284,0.5119047619047619,0.15730337078651685,2016-02,0.000551461158324926,0.09049353603741953,0.16024957042810847,-inf,0.279384996742921,0.3986235148140518,0.05613541892079815,0.022052394233769132,0.3171124293064255,Gedo,0.06118133015695486,0.0
23,2016-02,Hiraan,0,25,1381,Hiraan,2016,2,0.5885796208437905,0.4106697064833856,0.24137931034482757,0.5897417051099008,0.5684935417106893,0.5608938487212648,0.49384217401280617,0.44527187670325896,0.3693801747376452,0.4417614740393617,0.41473374599679547,0.42648016725805626,0.4171898001883672,0.39750434346839036,0.40128472830816003,0.23699421965317918,0.23255813953488372,0.22807017543859648,0.22352941176470587,0.21893491124260356,0.21428571428571427,0.06741573033707865,2016-02,0.0,0.044285073060578134,0.5584762440204455,-inf,0.547582358698411,0.6744502901800331,0.36770125589026587,0.06102905714283191,0.5174744257757995,Hiraan,0.23598418949525807,0.0
24,2016-02,Lower Juba,0,26,1381,Lower Juba,2016,2,0.643925479967127,0.37073599006130786,0.5287356321839081,0.6040004070493334,0.5849256871823442,0.5498033582596449,0.5368331050301101,0.46497059249474587,0.3642858944230013,0.3424454303828829,0.4119182051695638,0.44055758269418105,0.4705419543916469,0.4750080692691864,0.40048854889445606,0.5260115606936416,0.5232558139534884,0.5204678362573099,0.5176470588235293,0.514792899408284,0.5119047619047619,0.16853932584269662,2016-02,2.1374463500966126e-05,0.17317615273876763,0.12728984238482663,-inf,0.2707362253409806,0.3906228854107485,0.041343690807161326,0.04692687419851921,0.34149040258296653,Lower Juba,0.016924442152093544,0.0
25,2016-02,Lower Shabelle,108,27,1381,Lower Shabelle,2016,2,0.5174944512545101,0.3997868411781433,0.5229885057471264,0.4744356337301865,0.44284898543337764,0.4340598721775286,0.41010324398700854,0.3759018444142105,0.30583974261193814,0.42419111359648276,0.4191306040649981,0.43726176485357987,0.4254236940398601,0.39737641682813246,0.398249398514506,0.5202312138728323,0.5174418604651163,0.5146198830409356,0.5117647058823529,0.5088757396449703,0.5059523809523809,0.4943820224719101,2016-02,0.0,0.8450822477532464,0.8503428062385867,4.68213122712422,0.632303924803309,0.6214914275294425,0.7518840614303502,0.8002161661667245,0.07293993813667438,Lower Shabelle,0.06504751137772531,0.42733706108449265
26,2016-02,Middle Juba,0,28,1381,Middle Juba,2016,2,0.6067165691935275,0.3653765686394105,0.5287356321839081,0.5643534281202973,0.5412117121496525,0.5068192382861585,0.4824033755527048,0.41285633619939693,0.31487883582719634,0.40482271800621256,0.43632861294899583,0.4722850788912928,0.4787053256699698,0.4343578876942387,0.40193517663217093,0.5260115606936416,0.5232558139534884,0.5204678362573099,0.5176470588235293,0.514792899408284,0.5119047619047619,0.056179775280898875,2016-02,0.00042748927001932247,0.06416362192018227,0.21721214217739768,-inf,0.2992059566269736,0.42278604556828425,0.08566214756252033,0.08668170184543711,0.5240841677012773,Middle Juba,0.20921158487892788,0.0
27,2016-02,Middle Shabelle,0,29,1381,Middle Shabelle,2016,2,0.4428535562969833,0.4163450915991078,0.07471264367816091,0.4300656550925787,0.4053461005369251,0.40460400256944795,0.3747450764917515,0.3505235517738186,0.30601878163823154,0.4167852739973516,0.3936133228223943,0.39686411511907643,0.3831027059522711,0.38663890157970954,0.39653791307579017,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.1348314606741573,2016-02,0.0,0.23481946442291085,1.0,-inf,0.6694711870894621,0.5991803888365282,0.9999999999999999,0.36360407817021945,0.0,Middle Shabelle,0.17667220823630136,0.0
28,2016-02,Mudug,0,30,1381,Mudug,2016,2,0.5568913320704048,0.41841150322683557,0.07471264367816091,0.5718048349625308,0.5741794872979451,0.5785522425462939,0.511963319828559,0.46179548804826276,0.3781460362680976,0.4024646967805732,0.3795451296111846,0.4246619367451867,0.4320186346567866,0.4340010353616725,0.43077256814944276,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.0449438202247191,2016-02,0.0011285716728510113,0.08490062853411083,0.11386305624464363,-inf,0.26434060915110147,0.37545402675529477,0.035799858926612055,0.06949529379730116,0.8791949681474638,Mudug,0.1321683706991686,0.0
29,2016-02,Nugaal,0,31,1381,Nugaal,2016,2,0.6903131291600155,0.42650646760977845,0.07471264367816091,0.7310299209747523,0.7468827210424716,0.7529713933955476,0.6427086217770054,0.5594359095483732,0.4444441169396467,0.395840393246107,0.37387755081088525,0.4353480423212437,0.4434035527277368,0.4477253604820507,0.4435406782814766,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.02247191011235955,2016-02,0.0,0.0,0.048117794268584896,-inf,0.25698554884673286,0.39739236798678323,0.012681232756710643,0.04612803585276762,0.7286462843234403,Nugaal,0.6205287466882512,0.0
30,2016-02,Sanaag,0,32,1381,Sanaag,2016,2,0.8298241957042896,0.378035524754602,0.24137931034482757,0.9092233159348373,0.9753078939678728,0.9925556315447718,0.8193177596942859,0.6992318206355324,0.5474289947528215,0.3761228237535276,0.3771195681597872,0.39110454833501823,0.39388291931167035,0.3796334965692381,0.3803222383289071,0.23699421965317918,0.23255813953488372,0.22807017543859648,0.22352941176470587,0.21893491124260356,0.21428571428571427,0.0898876404494382,2016-02,0.0,0.004566833673945558,0.025944998667964042,-inf,0.26201446298423536,0.4533058457170466,0.006392611481124414,0.0,0.9999999999999998,Sanaag,0.33461911268960204,0.0
31,2016-02,Sool,0,33,1381,Sool,2016,2,0.795742372609174,0.40254624291446744,0.24137931034482757,0.8386469977982984,0.885221111693111,0.8982791130332356,0.7362246164368821,0.6418990238877713,0.5021499013825543,0.38496644013204634,0.37429152732535387,0.41960436935780476,0.4252410876551434,0.421951686047665,0.41764329999568955,0.23699421965317918,0.23255813953488372,0.22807017543859648,0.22352941176470587,0.21893491124260356,0.21428571428571427,0.0898876404494382,2016-02,0.0007780304714351669,0.00307590801332238,0.05525906630889346,-inf,0.27082808840122174,0.4607199330918275,0.014868594075566743,0.017716410315942024,0.5686493785942075,Sool,0.43162340687825185,0.0
32,2016-02,Togdheer,0,34,1381,Togdheer,2016,2,0.768229875765289,0.36691858947494815,0.2471264367816092,0.8070192201112429,0.8743735914528337,0.9127231624677431,0.7552195216218492,0.6627494146572263,0.5364872945837202,0.3468632936327533,0.34710633131878044,0.347561810771406,0.3617214667768865,0.3740284518691348,0.3989520958065167,0.24277456647398843,0.23837209302325582,0.23391812865497075,0.22941176470588234,0.22485207100591714,0.22023809523809523,0.21348314606741572,2016-02,0.0,0.06099210948648161,0.06695524562613256,-inf,0.2760792309829074,0.47145509650734535,0.018621579404969755,0.2752807251968781,0.15692646378437164,Togdheer,0.5367500262000136,0.0
33,2016-02,Woqooyi Galbeed,0,35,1381,Woqooyi Galbeed,2016,2,0.7160214726146521,0.3537260948763956,0.26436781609195403,0.7735140440333408,0.8610340172263486,0.9243655352858077,0.8003020880658637,0.7082656285001896,0.5965279725316527,0.2644651052484904,0.27504331341362415,0.2707689847560329,0.3134468349370685,0.4354449308109354,0.5116438067116097,0.26011560693641617,0.2558139534883721,0.25146198830409355,0.24705882352941178,0.24260355029585798,0.23809523809523808,0.0449438202247191,2016-02,0.0014705630888664693,0.12519854127255847,0.042411037085176434,-inf,0.26272118229652086,0.43467709114394393,0.010989988104641281,0.9999999999999999,0.2851536030579455,Woqooyi Galbeed,0.9999999999999999,0.0
34,2016-03,Awdal,0,36,1382,Awdal,2016,3,0.7336216513584237,0.3645689342792984,0.5344827586206896,0.5686828525687995,0.6740606262929703,0.7906948831455277,0.8862006768378218,0.8350718491547451,0.7587624461329897,0.3602326313109606,0.23704470310191628,0.2540835743176104,0.2564974247664047,0.29866253180887015,0.46525541948167737,0.5317919075144508,0.5290697674418604,0.5263157894736842,0.5235294117647059,0.5207100591715976,0.5178571428571428,0.02247191011235955,2016-03,0.00028214291821275283,0.19213432623648563,0.018434386984671536,-inf,0.2423495910739491,0.3425522349469128,0.004434946097230344,0.323852591155806,0.4293124183496179,Awdal,0.20077716209212926,0.0
35,2016-03,Bakool,0,37,1382,Bakool,2016,3,0.7512688809146163,0.3441847076243494,0.5344827586206896,0.5910100392555369,0.6361775565897732,0.6418485471210696,0.6406633813358348,0.5806360759237539,0.52123814703942,0.36073776296197857,0.5143530124422098,0.5042046489781149,0.5475929054164448,0.5381378812001296,0.4105226082342427,0.5317919075144508,0.5290697674418604,0.5263157894736842,0.5235294117647059,0.5207100591715976,0.5178571428571428,0.06741573033707865,2016-03,0.006331116088986166,0.13175826598470752,0.3620021645234014,-inf,0.4239991919954823,0.6100208581923655,0.18331513547256373,0.04309775337354135,0.21071290413122373,Bakool,0.04176004791369571,0.0
36,2016-03,Bari,0,39,1382,Bari,2016,3,0.8446662164798877,0.4264893692304194,0.13793103448275862,0.6929639007010681,0.8738283446248801,0.9616101709282029,1.0,0.9007317176318184,0.771571288058039,0.4232668829125598,0.39328263294756993,0.3720150536293737,0.43511699111477464,0.4318917797001375,0.4364997558699692,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.1797752808988764,2016-03,0.0008336040765376788,0.06654479163772282,0.0,-inf,0.24572744444606964,0.38473907419628084,0.0,0.04986194515620995,0.9901951301378631,Bari,0.14341844818901078,0.0
37,2016-03,Bay,0,40,1382,Bay,2016,3,0.6890526420970343,0.3435233898202786,0.5344827586206896,0.49976332961250025,0.5099432720860229,0.49734420093068077,0.49399298884478626,0.46620382595303783,0.4267813485997317,0.35622565584503574,0.48402896338729473,0.48987317599457125,0.5397900935203696,0.5306063034452928,0.4132664933668464,0.5317919075144508,0.5290697674418604,0.5263157894736842,0.5235294117647059,0.5207100591715976,0.5178571428571428,0.16853932584269662,2016-03,0.00015817102990714932,0.12479578595869008,0.4239239912730125,-inf,0.39679954882613344,0.5160997743002387,0.23498115087993202,0.1635877153640081,0.1419696758480568,Bay,0.16810825974822757,0.0
38,2016-03,Galgaduud,0,41,1382,Galgaduud,2016,3,0.6823360282161046,0.4166642616635293,0.08045977011494253,0.5064337822050399,0.553132509974809,0.5592973483594352,0.5563105072562342,0.4859439170970997,0.43780966738525573,0.4259322142371347,0.4345837904266191,0.3948263098601268,0.40639507281379594,0.4065137918027011,0.40255696779084443,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.07865168539325842,2016-03,0.0,0.04684418784448542,0.2713770923662948,-inf,0.32902327194326775,0.4665952676070929,0.11839568159879194,0.016231209957659407,0.44360005873626346,Galgaduud,0.13640784338216833,0.0
39,2016-03,Gedo,0,42,1382,Gedo,2016,3,0.6930405967322895,0.25659739298755785,0.5344827586206896,0.5332819680957148,0.5555119841304943,0.5597638715023027,0.5562358090059001,0.5320148592861283,0.48457549808948963,0.2883016293362282,0.4530379054265585,0.5224751240992356,0.5810727015940118,0.5795911687703552,0.45425907523702547,0.5317919075144508,0.5290697674418604,0.5263157894736842,0.5235294117647059,0.5207100591715976,0.5178571428571428,0.10112359550561797,2016-03,0.0005685607291256989,0.09049353603741953,0.16024957042810847,-inf,0.2786039352164537,0.3960092478685465,0.05613541892079815,0.022052394233769132,0.3171124293064255,Gedo,0.06118133015695486,0.0
40,2016-03,Hiraan,0,43,1382,Hiraan,2016,3,0.696410412606109,0.3949200999786321,0.2471264367816092,0.5351503145552605,0.5751797403957595,0.5684935417106893,0.5608938487212648,0.49384217401280617,0.44527187670325896,0.4106697064833856,0.4417614740393617,0.41473374599679547,0.42648016725805626,0.4171898001883672,0.39750434346839036,0.24277456647398843,0.23837209302325582,0.23391812865497075,0.22941176470588234,0.22485207100591714,0.22023809523809523,0.11235955056179775,2016-03,0.0,0.044285073060578134,0.5584762440204455,-inf,0.5540753935617873,0.6839024256877021,0.36770125589026587,0.06102905714283191,0.5174744257757995,Hiraan,0.23598418949525807,0.0
