,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp_ban,x,x_dist,inv_distance_2,gdp_mean,accessibility_to_cities_mean,shapeName,gdp_pp_destination,Disp_log
61,2022-04,Middle Shabelle,289,1361,1455,Middle Shabelle,2022,4,0.323663957089326,0.3760180925788877,0.05172413793103448,0.2780008495055274,0.27160754306494805,0.283597369630596,0.18782535450362098,0.16910957906404384,0.42200250740985057,0.3426875589262111,0.238842699184023,0.23278198833269526,0.2841141147493711,0.2921845509285835,0.26846316022477074,0.046242774566473986,0.03508771929824561,0.03508771929824561,0.029411764705882353,0.023668639053254437,0.017857142857142856,0.1744186046511628,2022-04,0.00920240180986239,0.2379307952048895,0.9999999999999998,5.666426688112432,0.5646012786803402,0.4769109960304595,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.4638839739073519
62,2022-04,Mudug,17,1362,1455,Mudug,2022,4,0.25973197039111645,0.39885860048680305,0.034482758620689655,0.3658102387991531,0.4030929153909209,0.3285457076329615,0.13417872627416133,0.1288183515786801,0.3218127791850617,0.36976741018992093,0.24153755238288566,0.2096917981017658,0.2600726435473234,0.34010137249206385,0.3527825669348489,0.028901734104046242,0.017543859649122806,0.017543859649122806,0.011764705882352941,0.005917159763313609,0.0,0.11627906976744187,2022-04,0.013846127676946368,0.050718681885182554,0.0,2.833213344056216,0.03395332595718989,0.13335872527243073,0.0,0.06794018611938496,1.0,Mudug,0.5260861670737208,0.15681817206761708
69,2022-05,Bakool,890,1369,1456,Bakool,2022,5,0.7534057232845491,0.9023007315702493,0.06896551724137931,0.7307988035197912,0.6690476118828409,0.7790359916374957,0.7004065894445369,0.5818587351327702,0.7382377362524035,0.7748802436240574,0.19280667935825266,0.02106541809254242,0.5506129109085458,0.5315282912343429,0.45944368747003705,0.06358381502890173,0.05263157894736842,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.15116279069767444,2022-05,0.009593631461668,0.10923212783951888,0.28002343207492286,6.7912214627261855,0.2552467869836989,0.4964578461101281,0.15299238224724954,0.034269207850357586,0.2396657303160108,Bakool,0.11337357728381947,0.5857900810123814
71,2022-05,Bay,2827,1372,1456,Bay,2022,5,0.8236151720566561,0.8691746224811405,0.27011494252873564,0.73096194474597,0.5545218586078489,0.7631739862973979,0.7720645527640557,0.7069455444555517,0.8988683543906217,0.7444223964124514,0.1874290232691205,0.0,0.5234797369041583,0.4997367296472539,0.4200554729066298,0.2658959537572254,0.2573099415204678,0.2573099415204678,0.2529411764705882,0.2485207100591716,0.24404761904761904,0.22093023255813954,2022-05,0.0073738284372926914,0.10053790455849915,0.34990182636372524,7.94697135769359,0.26863590877708143,0.46283510361517033,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.7110511274382991
74,2022-05,Hiraan,29,1375,1456,Hiraan,2022,5,0.4965963960353238,0.43625736681121663,0.05747126436781609,0.47101270959105024,0.441840712413198,0.5747664709378998,0.4857211589085375,0.34965503900798445,0.5589216069626679,0.44105952077650273,0.22226533126556353,0.2095176652146944,0.3833069483187559,0.32892242231676555,0.3292284481833432,0.05202312138728323,0.04093567251461988,0.04093567251461988,0.03529411764705882,0.029585798816568046,0.023809523809523808,0.1744186046511628,2022-05,0.0036656517375699537,0.0,0.5017432022319003,3.3672958299864737,0.3325376204443856,0.4606061732576875,0.34422458867737493,0.05714120766014577,0.5885775562002598,Hiraan,1.0,0.21470243522583807
76,2022-05,Lower Shabelle,3191,1377,1456,Lower Shabelle,2022,5,0.748170274252274,0.5055692440459885,0.25862068965517243,0.6944804936349397,0.45701916480890004,0.6593474646144749,0.6567928905838307,0.5905689299703358,0.8315090124369758,0.46725565440528627,0.20850327532484714,0.17270622594365861,0.36048839632032204,0.34405751390713346,0.32647619426622737,0.2543352601156069,0.24561403508771928,0.24561403508771928,0.2411764705882353,0.23668639053254437,0.23214285714285712,0.9534883720930232,2022-05,0.010120940992362517,1.0,0.8311127926489761,8.068089626278244,0.6958878316935797,0.6882332568922526,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,0.7241780168546612
78,2022-05,Middle Shabelle,457,1379,1456,Middle Shabelle,2022,5,0.3131265388647637,0.3556448489461867,0.05747126436781609,0.30697623450935096,0.20564018517902546,0.3232276643161785,0.283597369630596,0.18782535450362098,0.45712180234339644,0.358169125272326,0.21779445679565146,0.23207224771554696,0.32371321525249014,0.2865809595207682,0.2921845509285835,0.05202312138728323,0.04093567251461988,0.04093567251461988,0.03529411764705882,0.029585798816568046,0.023809523809523808,0.2906976744186046,2022-05,0.003436016941944922,0.2379307952048895,0.9999999999999998,6.124683390894204,0.4369520518469276,0.3631343436716409,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.5135501814251595
86,2022-06,Bakool,5964,1387,1457,Bakool,2022,6,0.6466699644564265,1.0,0.07471264367816091,0.7701903751371805,0.6330676351055621,0.6925017295639571,0.7790359916374957,0.7004065894445369,0.7873732607538975,0.8594699833261199,0.6032934291345915,0.17515466061649518,0.0993195571275099,0.5553936539615147,0.5315282912343429,0.06936416184971098,0.05847953216374269,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.023255813953488372,2022-06,0.01003589106805695,0.10923212783951888,0.28002343207492286,8.693496675884628,0.2415581764148893,0.46894157146844384,0.15299238224724954,0.034269207850357586,0.2396657303160108,Bakool,0.11337357728381947,0.7919601051913864
88,2022-06,Bay,20678,1390,1457,Bay,2022,6,0.6984689365516428,0.984919842914457,0.27586206896551724,0.8458684032815313,0.6332216354442679,0.5860922509897212,0.7631739862973979,0.7720645527640557,0.8874585076874766,0.8279163167598429,0.5761262205828336,0.1685058840715128,0.07699279158263117,0.5280248938846676,0.4997367296472539,0.27167630057803466,0.2631578947368421,0.2631578947368421,0.2588235294117647,0.2544378698224852,0.25,0.3255813953488372,2022-06,0.017868989096599706,0.10053790455849915,0.34990182636372524,9.936825612146638,0.3063172581501258,0.530354645304718,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.9267130342515226
89,2022-06,Galgaduud,11,1391,1457,Galgaduud,2022,6,0.3551160346417741,0.3613760289414698,0.06321839080459771,0.3607886844160509,0.25612040057171226,0.4113370625688548,0.5067553935120721,0.38152180053303525,0.48408065355463237,0.3373579723624013,0.2609554722918444,0.23258687065231493,0.3393446397758876,0.35720428432547147,0.2886718601757766,0.057803468208092484,0.04678362573099415,0.04678362573099415,0.041176470588235294,0.03550295857988166,0.02976190476190476,0.06976744186046513,2022-06,0.013097688343057376,0.0031949352673421444,0.17775360482559616,2.3978952727983707,0.06345149976993912,0.14237868682370594,0.08566252913034295,0.0,0.5045525450071277,Galgaduud,0.5454441950719514,0.10963807075736967
91,2022-06,Hiraan,199,1393,1457,Hiraan,2022,6,0.44713743097023,0.4640139267921084,0.06321839080459771,0.4933782959200051,0.38783749068923035,0.4813966548566001,0.5747664709378998,0.4857211589085375,0.6015809746498637,0.41554893912877355,0.30553839958534723,0.211576475362878,0.2990558794458113,0.38663504323630127,0.32892242231676555,0.057803468208092484,0.04678362573099415,0.04678362573099415,0.041176470588235294,0.03550295857988166,0.02976190476190476,0.11627906976744187,2022-06,0.006191634489445305,0.0,0.5017432022319003,5.293304824724492,0.2930377419644654,0.4033414420355337,0.34422458867737493,0.05714120766014577,0.5885775562002598,Hiraan,1.0,0.42344474457592296
93,2022-06,Lower Shabelle,40661,1395,1457,Lower Shabelle,2022,6,0.6366013016900216,0.5243226717387117,0.26436781609195403,0.7645471395593185,0.5987842589504773,0.4954994322564777,0.6593474646144749,0.6567928905838307,0.7943425167919806,0.4815706942786344,0.32890432629049193,0.19456147231456353,0.26004025818620197,0.36361836723498975,0.34405751390713346,0.26011560693641617,0.25146198830409355,0.25146198830409355,0.24705882352941178,0.24260355029585798,0.23809523809523808,0.686046511627907,2022-06,0.059135212369660996,1.0,0.8311127926489761,10.613024681075675,0.9032532622995513,0.9008181241574754,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,1.0
95,2022-06,Middle Shabelle,159,1397,1457,Middle Shabelle,2022,6,0.2999956383666342,0.3617483738813501,0.06321839080459771,0.29561806197112656,0.23299206434063888,0.261935317792981,0.3232276643161785,0.283597369630596,0.47209678664881466,0.33876296638024134,0.23160340851540778,0.2060488170637194,0.3229609770444881,0.32652388255489495,0.2865809595207682,0.057803468208092484,0.04678362573099415,0.04678362573099415,0.041176470588235294,0.03550295857988166,0.02976190476190476,0.12790697674418605,2022-06,0.007297283505417681,0.2379307952048895,0.9999999999999998,5.0689042022202315,0.4898789287040945,0.4103092699755396,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.3991240356440794
96,2022-06,Mudug,17,1398,1457,Mudug,2022,6,0.34609195349090033,0.33728817712170045,0.04597701149425287,0.3216412860210549,0.16794160035753167,0.3389504505977386,0.44539485823762803,0.3285457076329615,0.4291727080623644,0.3416947965915868,0.2510091827399288,0.23591232354796668,0.3264923172026549,0.3018386193565055,0.26233074621668245,0.04046242774566474,0.029239766081871343,0.029239766081871343,0.023529411764705882,0.01775147928994083,0.011904761904761904,0.023255813953488372,2022-06,0.03868070557417204,0.050718681885182554,0.0,2.833213344056216,0.010520308815572683,0.04132069343916504,0.0,0.06794018611938496,1.0,Mudug,0.5260861670737208,0.15681817206761708
105,2022-07,Bay,2249,1408,1458,Bay,2022,7,0.6634089651139122,0.8099695387732716,0.28160919540229884,0.7109745891533316,0.7416898255421347,0.6592146883245273,0.5860922509897212,0.7631739862973979,0.9395619393915213,0.938167299824856,0.6505995322099636,0.6490797187989892,0.255588409769249,0.07766128799126057,0.5280248938846676,0.2774566473988439,0.26900584795321636,0.26900584795321636,0.2647058823529412,0.2603550295857988,0.25595238095238093,0.09302325581395349,2022-07,0.28317372297538657,0.10053790455849915,0.34990182636372524,7.718240951959316,0.3582516845390976,0.6234136446780629,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.686261153330183
108,2022-07,Hiraan,7,1411,1458,Hiraan,2022,7,0.4319510890651889,0.44779377827551425,0.06896551724137931,0.44006699643471914,0.40894992162215776,0.4312205634478999,0.4813966548566001,0.5747664709378998,0.7104510568213547,0.4419879403500755,0.28278395843638704,0.3145328590171259,0.30123796628016586,0.3016524573497891,0.38663504323630127,0.06358381502890173,0.05263157894736842,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.15116279069767444,2022-07,0.001360798788889078,0.0,0.5017432022319003,1.9459101490553132,0.30848012539353076,0.4257289523400124,0.34422458867737493,0.05714120766014577,0.5885775562002598,Hiraan,1.0,0.060651581712003966
109,2022-07,Lower Juba,9,1412,1458,Lower Juba,2022,7,0.7211493416989191,0.5023170966334387,0.9712643678160919,0.8341553605251136,0.8108309940207177,0.6936583785176716,0.5288624087208864,0.7545091590604307,1.0,0.4521705018936719,0.24853140139844537,0.29431388135320086,0.11067327334917543,0.34935316461219706,0.5705517239938342,0.9710982658959537,0.9707602339181287,0.9707602339181286,0.9705882352941176,0.9704142011834319,0.9702380952380952,0.25581395348837205,2022-07,0.017843474119308034,0.16095237386298109,0.015152044201296566,2.197224577336219,0.08340148754126857,0.30982622610839883,0.00574966922777842,0.039153384255340457,0.38841259897393965,Lower Juba,0.0,0.08788922923892445
110,2022-07,Lower Shabelle,12605,1413,1458,Lower Shabelle,2022,7,0.5932900901798616,0.4853198763263639,0.27011494252873564,0.6442881146948926,0.6649250343821158,0.6272178389576428,0.4954994322564777,0.6593474646144749,0.8473300499044278,0.4994339272589765,0.34167278201765144,0.3434218067025133,0.2832041450601825,0.26229807966693075,0.36361836723498975,0.2658959537572254,0.2573099415204678,0.2573099415204678,0.2529411764705882,0.2485207100591716,0.24404761904761904,0.45348837209302323,2022-07,0.022044940380003063,1.0,0.8311127926489761,9.44184883962202,1.0,1.0,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,0.8730670778444007
112,2022-07,Middle Shabelle,1187,1415,1458,Middle Shabelle,2022,7,0.3129829713159498,0.36539904149556807,0.06896551724137931,0.281464402102871,0.2222702960976535,0.28734880878853275,0.261935317792981,0.3232276643161785,0.5487264955302292,0.344576766913381,0.2142938737296097,0.22312180068025386,0.2953793248653436,0.32576511297518723,0.32652388255489495,0.06358381502890173,0.05263157894736842,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.1744186046511628,2022-07,0.023133579411114324,0.2379307952048895,0.9999999999999998,7.079184394609668,0.4691319188136744,0.3918169892908482,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.6169997210362878
120,2022-08,Bakool,1244,1423,1459,Bakool,2022,8,0.463330046651335,0.2914680658885867,0.08620689655172414,0.5846896114646734,0.5616489970235911,0.693620835555534,0.6590716017673703,0.6925017295639571,0.9451399710393678,0.798981399474636,0.7617515148718252,0.7759535455543675,0.8005378257169163,0.2649156524854549,0.100181907561643,0.08092485549132948,0.07017543859649122,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.11627906976744187,2022-08,0.008249842657640035,0.10923212783951888,0.28002343207492286,7.126087273299125,0.21438689917614948,0.4143230020301343,0.15299238224724954,0.034269207850357586,0.2396657303160108,Bakool,0.11337357728381947,0.6220830904491788
122,2022-08,Bay,3039,1426,1459,Bay,2022,8,0.5472414827333366,0.28179240022782565,0.28735632183908044,0.6731838138145739,0.6143541817466587,0.7599958944737774,0.6592146883245273,0.5860922509897212,0.9324483632677696,0.7715216020856457,0.7489390973523818,0.7411563409121622,0.7649378699996239,0.25780757770050494,0.07766128799126057,0.28323699421965315,0.27485380116959063,0.27485380116959063,0.27058823529411763,0.2662721893491124,0.26190476190476186,0.37209302325581395,2022-08,0.24746125975947883,0.10053790455849915,0.34990182636372524,8.019283792916793,0.297283546198984,0.5141675368055512,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.7188884037773295
123,2022-08,Galgaduud,12,1427,1459,Galgaduud,2022,8,0.3618828192887658,0.3680047616126072,0.07471264367816091,0.36656985454061686,0.26499438968174577,0.3345461872175695,0.30883807324007273,0.4113370625688548,0.7272811012980762,0.35794620323960397,0.21916320437133388,0.20017137920939918,0.3519375920664257,0.32631528612296096,0.3422910282405058,0.06936416184971098,0.05847953216374269,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.13953488372093023,2022-08,0.006310704383473099,0.0031949352673421444,0.17775360482559616,2.4849066497880004,0.06573100180777587,0.14795515143050594,0.08566252913034295,0.0,0.5045525450071277,Galgaduud,0.5454441950719514,0.11906842950552113
124,2022-08,Gedo,30,1428,1459,Gedo,2022,8,0.6186591082342173,0.4027754563366557,0.28735632183908044,0.7424172642402488,0.696475053413375,0.8397594399378043,0.6880166480898656,0.6319505140947272,0.9424304843642011,1.0,1.0,1.0,1.0,0.2782283597704996,0.0540678216390732,0.28323699421965315,0.27485380116959063,0.27485380116959063,0.27058823529411763,0.2662721893491124,0.26190476190476186,0.08139534883720931,2022-08,0.08462467468403954,0.05770226011574697,0.05234689120045444,3.4011973816621555,0.09110347566246632,0.2985202840620579,0.02109060051738606,0.007425122421044733,0.3606849911511749,Gedo,0.2020332842625826,0.21837671099851982
125,2022-08,Hiraan,101,1429,1459,Hiraan,2022,8,0.35230449154828664,0.3500542606787904,0.07471264367816091,0.42369779784109596,0.3586256818828858,0.45083678689777384,0.4312205634478999,0.4813966548566001,0.7816985535876919,0.42653773590344524,0.30636651353586875,0.2863999341707171,0.41035913487499937,0.3038534903371809,0.3016524573497891,0.06936416184971098,0.05847953216374269,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.5232558139534883,2022-08,0.0,0.0,0.5017432022319003,4.61512051684126,0.27167118528147466,0.37236539419233916,0.34422458867737493,0.05714120766014577,0.5885775562002598,Hiraan,1.0,0.3499426171303598
126,2022-08,Lower Juba,11,1430,1459,Lower Juba,2022,8,0.607349799344574,0.17951308873591684,0.9770114942528736,0.7354215598827579,0.7306330706432413,0.8242371282175412,0.6936583785176716,0.5288624087208864,0.9255154070404599,0.4784729210145322,0.3154489602079561,0.2440510754737508,0.3889294926112454,0.11163420338229134,0.34935316461219706,0.9768786127167629,0.9766081871345029,0.9766081871345029,0.9764705882352941,0.9763313609467456,0.9761904761904762,0.46511627906976744,2022-08,0.05922026229396656,0.16095237386298109,0.015152044201296566,2.3978952727983707,0.07456338277340076,0.27681659688485816,0.00574966922777842,0.039153384255340457,0.38841259897393965,Lower Juba,0.0,0.10963807075736967
127,2022-08,Lower Shabelle,22573,1431,1459,Lower Shabelle,2022,8,0.45922541719255644,0.32795287503239007,0.27586206896551724,0.5976034142598993,0.5514041850214884,0.6886713131755952,0.6272178389576428,0.4954994322564777,0.8493740317922971,0.4622825311115018,0.35760608723170717,0.359208351536786,0.4409778844757135,0.285663088942981,0.26229807966693075,0.27167630057803466,0.2631578947368421,0.2631578947368421,0.2588235294117647,0.2544378698224852,0.25,1.0,2022-08,0.0031893721614587767,1.0,0.8311127926489761,10.024509780783577,0.8339485473983248,0.8297689932822007,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,0.9362163106664942
129,2022-08,Middle Shabelle,861,1433,1459,Middle Shabelle,2022,8,0.24281279132916905,0.35413575832752797,0.07471264367816091,0.2954633120166722,0.20890967312888128,0.27738687677320323,0.28734880878853275,0.261935317792981,0.580435736905328,0.34805414327332346,0.2194795564360993,0.20172079864872686,0.31347459839294883,0.29794398077399364,0.32576511297518723,0.06936416184971098,0.05847953216374269,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.12790697674418605,2022-08,0.005315620269097961,0.2379307952048895,0.9999999999999998,6.7580945044277305,0.4432786294500807,0.368773365845386,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.5821997562548877
130,2022-08,Mudug,18,1434,1459,Mudug,2022,8,0.4459016614081919,0.4066840999437418,0.05747126436781609,0.4022396752813703,0.2558124340410338,0.3002111108595082,0.22690837722172252,0.3389504505977386,0.6781849227468111,0.33157290560712926,0.1986976606166711,0.2049540043881011,0.3389039575314321,0.3298704616828856,0.32932711429220873,0.05202312138728323,0.04093567251461988,0.04093567251461988,0.03529411764705882,0.029585798816568046,0.023809523809523808,0.011627906976744186,2022-08,0.013676027828335234,0.050718681885182554,0.0,2.8903717578961645,0.019276707867227273,0.07571326567134423,0.0,0.06794018611938496,1.0,Mudug,0.5260861670737208,0.16301304412498333
139,2022-09,Bay,1392,1444,1460,Bay,2022,9,0.30208477223434954,0.17097547481599554,0.29310344827586204,0.5479681034677889,0.5786808431403561,0.6416843438162015,0.7599958944737774,0.6592146883245273,0.7907606081667394,0.2684161732904243,0.6002976522337913,0.8627405001305314,0.8625278226440005,0.7715795075920284,0.25780757770050494,0.2890173410404624,0.2807017543859649,0.2807017543859649,0.27647058823529413,0.27218934911242604,0.26785714285714285,0.43023255813953487,2022-09,0.14937318205786798,0.10053790455849915,0.34990182636372524,7.238496840894364,0.2802031987143778,0.48356201833959567,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.6342661242755947
144,2022-09,Lower Shabelle,6058,1449,1460,Lower Shabelle,2022,9,0.2566624724101586,0.2955062470190491,0.28160919540229884,0.4530965099480795,0.5073352525525822,0.5831955224269088,0.6886713131755952,0.6272178389576428,0.7182749105746886,0.31238548543047095,0.32446849480387374,0.3789078236181915,0.4577096903069636,0.44480671216201223,0.285663088942981,0.2774566473988439,0.26900584795321636,0.26900584795321636,0.2647058823529412,0.2603550295857988,0.25595238095238093,0.9186046511627907,2022-09,0.0019986732211808335,1.0,0.8311127926489761,8.709134991587183,0.7694871705474481,0.7636851084151226,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,0.7936549976571098
146,2022-09,Middle Shabelle,120,1451,1460,Middle Shabelle,2022,9,0.09467795689596349,0.3389413117458475,0.08045977011494253,0.2198276112839886,0.22212421686336747,0.2649731018546456,0.27738687677320323,0.28734880878853275,0.5313941179678509,0.33732550983889614,0.22258124015416295,0.2081322249238855,0.290792154935891,0.316196368040661,0.29794398077399364,0.07514450867052022,0.06432748538011696,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.24418604651162792,2022-09,0.005511235095000766,0.2379307952048895,0.9999999999999998,4.787491742782046,0.46884925020437107,0.391565040345357,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.36862434077063755
156,2022-10,Bay,3043,1462,1461,Bay,2022,10,0.43445575367298983,0.10342193524485166,0.29885057471264365,0.28371625757821395,0.4604810339544246,0.6085391231863565,0.6416843438162015,0.7599958944737774,0.8492677939896203,0.162859547097506,0.15154728545169002,0.6789645692163143,0.9913921539814711,0.8700167932336904,0.7715795075920284,0.29479768786127164,0.28654970760233917,0.28654970760233917,0.2823529411764706,0.2781065088757396,0.2738095238095238,0.13953488372093023,2022-10,0.12704757692765656,0.10053790455849915,0.34990182636372524,8.02059914989697,0.2236092859384884,0.3821538915971968,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.7190309631601839
160,2022-10,Lower Juba,31,1466,1461,Lower Juba,2022,10,0.7127147420480034,0.846095207839323,0.9885057471264368,0.44977902777481554,0.5216409335092747,0.6631260906788855,0.7497227158229517,0.8242371282175412,0.8768270966606868,0.7194951745058649,0.06464863877301394,0.3557921447394015,0.4233459501610177,0.33857143951741475,0.392306405743972,0.9884393063583815,0.9883040935672514,0.9883040935672514,0.9882352941176471,0.9881656804733727,0.988095238095238,0.41860465116279066,2022-10,0.10138801476466687,0.16095237386298109,0.015152044201296566,3.4339872044851463,0.05153168412259315,0.19079500596464793,0.00574966922777842,0.039153384255340457,0.38841259897393965,Lower Juba,0.0,0.2219304967585818
161,2022-10,Lower Shabelle,24063,1467,1461,Lower Shabelle,2022,10,0.3526346461276446,0.2713621400118231,0.28735632183908044,0.23475603720055566,0.37092514499976975,0.5422496915439654,0.5831955224269088,0.6886713131755952,0.8236662730353406,0.28147904607838914,0.1907661923063681,0.3379374745219329,0.4785887202216431,0.461683793309018,0.44480671216201223,0.28323699421965315,0.27485380116959063,0.27485380116959063,0.27058823529411763,0.2662721893491124,0.26190476190476186,0.7325581395348837,2022-10,0.004618210889792309,1.0,0.8311127926489761,10.088430670035034,0.569954691392554,0.5591303498312564,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,0.9431441049159053
163,2022-10,Middle Shabelle,58,1469,1461,Middle Shabelle,2022,10,0.03887017031242491,0.3335134429546293,0.0,0.06015462758370001,0.15072642365125588,0.27725114996323785,0.2649731018546456,0.27738687677320323,0.551728120693675,0.32285231892450994,0.21301171871151203,0.21196705586376127,0.2975874822645434,0.2933169823546191,0.316196368040661,0.08092485549132948,0.07017543859649122,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.5581395348837209,2022-10,0.004533160965486741,0.2379307952048895,0.9999999999999998,4.060443010546419,0.33069193432553073,0.2684222897818276,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.289826250111897
164,2022-10,Mudug,43,1470,1461,Mudug,2022,10,0.0,0.4085967445538175,0.0,0.035128795925044566,0.3573682927802094,0.3709016794042474,0.3085519318525621,0.3002111108595082,0.5033681413250544,0.39209975889469856,0.2576578910903608,0.19379164038160912,0.270354851076708,0.29677353831421827,0.34184651973528346,0.06358381502890173,0.05263157894736842,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.06976744186046513,2022-10,0.020684141591113987,0.050718681885182554,0.0,3.7612001156935624,0.029396830641487987,0.11546214548587427,0.0,0.06794018611938496,1.0,Mudug,0.5260861670737208,0.2573940791828684
173,2022-11,Bay,24,1480,1462,Bay,2022,11,0.5385016070828005,0.0,0.3045977011494253,0.42639754954113523,0.21103535597460946,0.49871596373637095,0.6085391231863565,0.6416843438162015,0.9299054883901805,0.09851266418210508,0.057394903049882096,0.12414275395691313,0.7966121546342878,1.0,0.8700167932336904,0.3005780346820809,0.29239766081871343,0.29239766081871343,0.28823529411764703,0.28402366863905326,0.27976190476190477,0.18604651162790697,2022-11,0.22585007399343415,0.10053790455849915,0.34990182636372524,3.1780538303479453,0.10417502424940504,0.16814492574404832,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.19419224439157998
176,2022-11,Hiraan,4,1483,1462,Hiraan,2022,11,0.10989535623660784,0.3116035363533892,0.09195402298850575,0.057619149773997104,0.011982105516790565,0.31442518092092203,0.38972199203792157,0.4040789533348481,0.682539153034516,0.298829689231819,0.18863560865020318,0.19584818488996641,0.39338567989555806,0.415016696606199,0.3838457621899799,0.08670520231213873,0.07602339181286549,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.3255813953488372,2022-11,0.0,0.0,0.5017432022319003,1.3862943611198906,0.018123735607212733,0.0047863758153562155,0.34422458867737493,0.05714120766014577,0.5885775562002598,Hiraan,1.0,0.0
178,2022-11,Lower Shabelle,4940,1485,1462,Lower Shabelle,2022,11,0.4229522760427405,0.2565303535023715,0.29310344827586204,0.33820343624283233,0.16481840212502452,0.41550677126736246,0.5422496915439654,0.5831955224269088,0.8728368144803522,0.25848102056331285,0.16319885710907547,0.17263186216563703,0.435165163445059,0.48274410716244975,0.461683793309018,0.2890173410404624,0.2807017543859649,0.2807017543859649,0.27647058823529413,0.27218934911242604,0.26785714285714285,0.6395348837209303,2022-11,0.012196159145418361,1.0,0.8311127926489761,8.505120610181969,0.26847417712482424,0.2500615001133,0.7426717462482046,0.9999999999999999,0.08296218788690846,Lower Shabelle,0.21968073428723167,0.7715437649310414
180,2022-11,Middle Shabelle,714,1487,1462,Middle Shabelle,2022,11,0.0075825376082386264,0.35463646079903344,0.0,0.0,0.0,0.21091321522108852,0.27725114996323785,0.2649731018546456,0.5437573168088549,0.3176821022370358,0.20010219844079802,0.20013557972247623,0.30165193381839905,0.30017131068610947,0.2933169823546191,0.0,0.07602339181286549,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.4767441860465116,2022-11,0.005851434792223035,0.2379307952048895,0.9999999999999998,6.570882962339584,0.03903084528024658,0.008458143048636027,1.0,0.44308614018854486,0.0,Middle Shabelle,0.7292471613009842,0.5619096279433188
190,2022-12,Bay,13,1498,1463,Bay,2022,12,0.6324291816195592,0.3719263960063943,0.3103448275862069,0.5385474832090216,0.345722141184805,0.2669481406276718,0.49871596373637095,0.6085391231863565,0.8352413041587139,0.0,0.0,0.007735504889341077,0.20856892026496682,0.8035288068753229,1.0,0.30635838150289013,0.2982456140350877,0.2982456140350877,0.29411764705882354,0.28994082840236685,0.2857142857142857,0.313953488372093,2022-12,0.22040687883787785,0.10053790455849915,0.34990182636372524,2.5649493574615367,0.16866287940541833,0.28369785835189054,0.20657670899278555,0.1879583329237419,0.16147689760690798,Bay,0.690152857978403,0.1277435186105336
