index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal_x,Bakool_x,Banadir_x,Bari_x,Bay_x,Galgaduud_x,Gedo_x,Hiraan_x,Lower_Juba_x,Lower_Shabelle_x,Middle_Juba_x,Middle_Shabelle_x,Mudug_x,Nugaal_x,Sanaag_x,Sool_x,Togdheer_x,Woqooyi_Galbeed_x,April,August,December,February,January,July,June,March,May,November,October,September,month_name,yr_mth,Awdal_y,Bakool_y,Banadir_y,Bari_y,Bay_y,Galgaduud_y,Gedo_y,Hiraan_y,Lower_Juba_y,Lower_Shabelle_y,Middle_Juba_y,Middle_Shabelle_y,Mudug_y,Nugaal_y,Sanaag_y,Sool_y,Togdheer_y,Woqooyi_Galbeed_y,sum_disp,population_density,conflicts_pro_capite
1392,2017-01,Awdal,2017,1,1.1520635225392486,-0.5710584111506326,103,1.5267016101032955,-0.4649913081633856,102.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,42,0,0,8,8,8,0,0,0,0,12,5,737,254,3744,110,4928,145.836243184076,0.0
1392,2017-01,Bakool,2017,1,0.6342110420888839,0.3226340924719522,103,0.8773023677478362,0.0726990367199197,102.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,106.57695383900987,0.1125946986449494
1392,2017-01,Banadir,2017,1,0.5557844642376379,0.2134066959929208,24,0.6996209341664825,0.1230049955826146,23.0,41.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,111,81,0,7671,130,0,0,0,7597,0,94,114,0,0,0,0,0,15798,6473.564885512343,0.006333450073506925
1392,2017-01,Bari,2017,1,1.268083877048892,0.105977305498397,5,1.2513061477305882,0.0397715308618145,4.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,3,203,2,0,3,11,0,0,0,27,125,320,343,130,200,0,1367,64.17214810785832,0.24932935037654896
1392,2017-01,Bay,2017,1,0.8580635956200895,0.3495626665740632,103,1.088149947853277,0.1302636903589219,102.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,3159,0,0,6304,0,26,0,0,0,143,0,0,0,0,0,0,0,9632,102.0496526267132,0.2841753916211643
1392,2017-01,Galgaduud,2017,1,0.3750385662231169,0.2345478408053596,24,0.5145468407670324,0.1107831853314255,23.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0,0,0,0,44,51.36191847217759,0.15575742180139837
1392,2017-01,Gedo,2017,1,0.8836605269127469,0.4616669451890942,103,1.1237350709788034,0.2030191439520963,102.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,1206,0,0,1572,0,2629,0,0,0,0,0,0,0,0,0,0,0,5407,79.74471269582064,0.17556022871888446
1392,2017-01,Hiraan,2017,1,0.456444247609222,0.2286731078429176,53,0.59560192270334,0.1063952050156371,52.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.69794197309835,0.3219449209518746
1392,2017-01,Lower_Juba,2017,1,1.2463915045466891,-0.0836235770227121,103,1.3277121722184746,-0.1790215281724056,102.0,23.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,23,0,51,0,0,0,0,0,0,0,74,133.50869752476433,0.17227342058170977
1392,2017-01,Lower_Shabelle,2017,1,0.8164377197228456,0.1968981035090408,102,1.0141962704891212,0.1180581034663669,101.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,6,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,602,570.4128204566312,0.10518697660401172
1392,2017-01,Middle_Juba,2017,1,1.119256795206642,0.153246131529625,103,1.3108403859314814,0.0759583725410156,102.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,774,0,257,0,0,0,324,0,0,0,0,0,0,0,1355,62.62382265332726,0.0479050922299552
1392,2017-01,Middle_Shabelle,2017,1,0.2580195582792973,0.1791411636393214,24,0.3412262603747971,0.1070071082348925,23.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,173.59209066450586,0.13825514692592644
1392,2017-01,Mudug,2017,1,0.3785466958413821,0.1345613388649174,24,0.5532131545099631,0.0632129510784818,23.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,5,13,0,28,0,0,0,0,0,0,1870,12,0,0,0,15,1943,76.10800810934118,0.07883533085480376
1392,2017-01,Nugaal,2017,1,0.661312929490965,0.113939972109944,24,0.915329720681464,0.0455698668660881,23.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,269,35,0,55,0,0,359,20.901689131949347,0.1913720931714455
1392,2017-01,Sanaag,2017,1,1.1638728709732469,0.0525589771140259,53,1.4921675163426336,0.0556619202970425,52.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.871271486251306,0.08378271769695649
1392,2017-01,Sool,2017,1,0.975641509756722,0.0800894410551205,53,1.349049203337538,0.0468586135713127,52.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,958,22.90182323501607,0.17465858324695052
1392,2017-01,Togdheer,2017,1,0.98879183454748,-0.0614257286564309,54,1.4895404274051811,-0.0653624241194686,53.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,60.56157528727669,0.1155848401696153
1392,2017-01,Woqooyi_Galbeed,2017,1,1.0906340117927784,-0.4003203796897359,57,1.5881823362727367,-0.3547403215146533,56.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,January,2017-01,0,0,51,14,6,18,0,28,0,0,8,16,8,7,7,12028,6049,1328,19568,102.31151211488734,0.04887035580497936
1393,2017-02,Awdal,2017,2,0.775423750287479,-0.4118816705340482,104,1.1520635225392486,-0.5710584111506326,103.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,28,0,0,0,0,0,0,0,0,0,8,13,140,0,1195,0,1384,145.836243184076,0.006857006037503241
1393,2017-02,Bakool,2017,2,0.3744453406040482,0.5862906339221263,104,0.6342110420888839,0.3226340924719522,103.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,106.57695383900987,0.02814867466123735
1393,2017-02,Banadir,2017,2,0.3901109446207779,0.2497877517540894,25,0.5557844642376379,0.2134066959929208,24.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,839,8,0,9431,110,0,70,0,9527,0,301,26,0,0,0,0,0,20312,6473.564885512343,0.008341617169984732
1393,2017-02,Bari,2017,2,0.81866323075966,0.1993179604699439,6,1.268083877048892,0.105977305498397,5.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,44,1515,0,17,0,9,0,9,0,0,568,13,206,13,0,0,2394,64.17214810785832,0.20258009718094602
1393,2017-02,Bay,2017,2,0.6359935292008672,0.6585367859623733,104,0.8580635956200895,0.3495626665740632,103.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,4102,0,0,20626,0,0,0,0,0,19,0,0,0,0,0,0,0,24747,102.0496526267132,0.14698727152818844
1393,2017-02,Galgaduud,2017,2,0.219744210575511,0.2076155543823118,25,0.3750385662231169,0.2345478408053596,24.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,2334,0,6263,0,0,0,0,4759,0,0,0,0,0,13356,51.36191847217759,0.03893935545034959
1393,2017-02,Gedo,2017,2,0.6496947556491006,0.8228059572396781,104,0.8836605269127469,0.4616669451890942,103.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,209,0,0,1059,0,7341,0,0,0,121,0,0,0,0,0,0,0,8730,79.74471269582064,0.07524009802237905
1393,2017-02,Hiraan,2017,2,0.2606107190240834,0.2492958735971882,54,0.456444247609222,0.2286731078429176,53.0,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,240,49.69794197309835,0.2615802482733981
1393,2017-02,Lower_Juba,2017,2,1.059951788321486,0.6428493211954174,104,1.2463915045466891,-0.0836235770227121,103.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,670,0,947,0,1057,0,0,0,0,0,0,0,2674,133.50869752476433,0.12733252825604635
1393,2017-02,Lower_Shabelle,2017,2,0.6191436254365598,0.3069996878910837,103,0.8164377197228456,0.1968981035090408,102.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,0,0,10768,0,0,0,0,0,0,0,0,10768,570.4128204566312,0.05259348830200586
1393,2017-02,Middle_Juba,2017,2,0.8939163911091024,0.4732854150302573,104,1.119256795206642,0.153246131529625,103.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,995,0,0,917,0,661,0,225,0,278,0,0,0,0,0,0,0,3076,62.62382265332726,0.0
1393,2017-02,Middle_Shabelle,2017,2,0.1390852472817098,0.1777708796214337,25,0.2580195582792973,0.1791411636393214,24.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,0,0,0,0,1573,173.59209066450586,0.08640946682870403
1393,2017-02,Mudug,2017,2,0.2312387807602032,0.1842036196330697,25,0.3785466958413821,0.1345613388649174,24.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,5,7,0,10,0,0,0,0,0,0,11647,7,0,0,0,0,11676,76.10800810934118,0.24964521437354525
1393,2017-02,Nugaal,2017,2,0.398213519329144,0.2094031514853024,25,0.661312929490965,0.113939972109944,24.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,400,113,0,0,0,0,513,20.901689131949347,0.14352906987858413
1393,2017-02,Sanaag,2017,2,0.784992391448702,0.0585134678616315,54,1.1638728709732469,0.0525589771140259,53.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.871271486251306,0.04189135884847824
1393,2017-02,Sool,2017,2,0.6830386538487534,0.1348152301317519,54,0.975641509756722,0.0800894410551205,53.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,0,0,3311,22.90182323501607,0.1309939374352129
1393,2017-02,Togdheer,2017,2,0.653329880425094,-0.0309353165226982,55,0.98879183454748,-0.0614257286564309,54.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,1493,1399,0,3228,60.56157528727669,0.13209696019384606
1393,2017-02,Woqooyi_Galbeed,2017,2,0.7096270320545157,-0.2875749091302831,58,1.0906340117927784,-0.4003203796897359,57.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,February,2017-02,0,0,39,19,10,9,0,14,0,8,0,4,15,16,0,0,575,309,1018,102.31151211488734,0.04887035580497936
1394,2017-03,Awdal,2017,3,0.8001466092421681,-0.2788174705639907,105,0.775423750287479,-0.4118816705340482,104.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,910,0,21,0,0,6,0,9,0,0,0,7,0,12,0,0,7,0,972,145.836243184076,0.013714012075006481
1394,2017-03,Bakool,2017,3,0.5519860365809164,0.2676887359393182,105,0.3744453406040482,0.5862906339221263,104.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8231,106.57695383900987,0.02814867466123735
1394,2017-03,Banadir,2017,3,0.5877075266232616,0.1419159478657081,26,0.3901109446207779,0.2497877517540894,25.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,4433,0,0,7530,994,0,0,0,58930,210,714,23,0,0,0,0,0,72834,6473.564885512343,0.012203476970903588
1394,2017-03,Bari,2017,3,0.8101290749853481,0.2093495320056202,7,0.81866323075966,0.1993179604699439,6.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,26,5386,15,9,11,15,0,23,0,7,36,150,39,991,0,0,6708,64.17214810785832,0.1869970127824117
1394,2017-03,Bay,2017,3,0.8035839294204726,0.3057324118860863,105,0.6359935292008672,0.6585367859623733,104.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,6134,0,0,64404,0,0,0,0,0,505,0,0,0,0,0,0,0,71043,102.0496526267132,0.16658557439861355
1394,2017-03,Galgaduud,2017,3,0.3884904077537225,0.1787644345163282,26,0.219744210575511,0.2076155543823118,25.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,1368,0,822,0,0,0,0,3906,0,0,0,0,0,6096,51.36191847217759,0.25310581042727237
1394,2017-03,Gedo,2017,3,0.7789234147344412,0.525636293737042,105,0.6496947556491006,0.8228059572396781,104.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,54,0,0,756,0,1782,0,0,0,0,0,0,0,0,0,0,0,2592,79.74471269582064,0.12540016337063176
1394,2017-03,Hiraan,2017,3,0.4616008123669081,0.1576304578050737,55,0.2606107190240834,0.2492958735971882,54.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,1786,0,0,0,0,0,7801,0,0,0,0,0,0,0,0,0,0,9587,49.69794197309835,0.14085090291644514
1394,2017-03,Lower_Juba,2017,3,1.1580007371928531,0.5357539833285596,105,1.059951788321486,0.6428493211954174,104.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,783,0,0,464,0,2,0,4325,0,1041,0,0,0,0,0,0,0,6615,133.50869752476433,0.12733252825604635
1394,2017-03,Lower_Shabelle,2017,3,0.8080449398370998,0.1628412625020331,104,0.6191436254365598,0.3069996878910837,103.0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,0,0,0,0,8960,0,0,0,0,0,0,0,0,8960,570.4128204566312,0.0368154418114041
1394,2017-03,Middle_Juba,2017,3,1.02515958123154,0.3093385350363199,105,0.8939163911091024,0.4732854150302573,104.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,1556,0,905,0,22,29,465,0,0,0,0,0,0,0,2977,62.62382265332726,0.0
1394,2017-03,Middle_Shabelle,2017,3,0.3195539745415072,0.1275279100713189,26,0.1390852472817098,0.1777708796214337,25.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,1420,173.59209066450586,0.08640946682870403
1394,2017-03,Mudug,2017,3,0.366496406633065,0.1851848819616844,26,0.2312387807602032,0.1842036196330697,25.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,14,0,398,0,0,0,0,0,0,6855,8,0,0,0,17,7292,76.10800810934118,0.09197455266393773
1394,2017-03,Nugaal,2017,3,0.4658433271012799,0.2185670631387879,26,0.398213519329144,0.2094031514853024,25.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,312,100,0,0,0,0,412,20.901689131949347,0.09568604658572274
1394,2017-03,Sanaag,2017,3,0.7722699923510625,0.0682805154262743,55,0.784992391448702,0.0585134678616315,54.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21336,10660,0,0,31996,23.871271486251306,0.04189135884847824
1394,2017-03,Sool,2017,3,0.7104656239094842,0.144152664338084,55,0.6830386538487534,0.1348152301317519,54.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,41319,825,0,43224,22.90182323501607,0.17465858324695052
1394,2017-03,Togdheer,2017,3,0.7036999030362374,-0.0034744355496736,56,0.653329880425094,-0.0309353165226982,55.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474,9354,0,12828,60.56157528727669,0.13209696019384606
1394,2017-03,Woqooyi_Galbeed,2017,3,0.7580678662092751,-0.1838190598779361,59,0.7096270320545157,-0.2875749091302831,58.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,March,2017-03,5,0,29,13,0,22,0,23,0,4,0,13,5,23,729,17,1395,340,2618,102.31151211488734,0.03909628464398349
1395,2017-04,Awdal,2017,4,0.7590028764035955,-0.0597826654903015,106,0.8001466092421681,-0.2788174705639907,105.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,686,0,0,0,0,5,0,6,0,0,0,0,8,0,0,0,150,12,867,145.836243184076,0.013714012075006481
1395,2017-04,Bakool,2017,4,0.6491929978459217,1.106536690444392,106,0.5519860365809164,0.2676887359393182,105.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047,106.57695383900987,0.04691445776872892
1395,2017-04,Banadir,2017,4,0.6194013994180906,0.2959119515142666,27,0.5877075266232616,0.1419159478657081,26.0,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,832,25,0,2901,89,0,26,0,36833,210,2919,50,0,0,0,0,0,43885,6473.564885512343,0.011585579402756572
1395,2017-04,Bari,2017,4,0.6587105601112907,0.2286147345795703,8,0.8101290749853481,0.2093495320056202,7.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,8,15,2386,42,0,0,111,0,0,0,53,8,3,35,42,0,0,2703,64.17214810785832,0.07791542199267155
1395,2017-04,Bay,2017,4,0.9153462830909362,1.1001599975247762,106,0.8035839294204726,0.3057324118860863,105.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,7691,0,0,49197,0,0,0,0,0,0,0,0,0,0,0,0,0,56888,102.0496526267132,0.21558133157467635
1395,2017-04,Galgaduud,2017,4,0.4760387234401127,0.2305548835218325,27,0.3884904077537225,0.1787644345163282,26.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,982,51.36191847217759,0.05840903317552439
1395,2017-04,Gedo,2017,4,0.9362444922513424,1.5224462249137165,106,0.7789234147344412,0.525636293737042,105.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,100,0,0,162,0,169,0,0,0,0,0,0,0,0,0,0,0,431,79.74471269582064,0.21318027773007397
1395,2017-04,Hiraan,2017,4,0.5411103581446213,0.3339382534102239,56,0.4616008123669081,0.1576304578050737,55.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,257,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,1063,49.69794197309835,0.3219449209518746
1395,2017-04,Lower_Juba,2017,4,1.261678651950476,0.7585922537205565,106,1.1580007371928531,0.5357539833285596,105.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,120,0,0,0,1924,0,1056,0,0,0,0,0,0,0,3100,133.50869752476433,0.11235223081415854
1395,2017-04,Lower_Shabelle,2017,4,0.8686447062320117,0.4141651268477385,105,0.8080449398370998,0.1628412625020331,104.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.4128204566312,0.08590269755994291
1395,2017-04,Middle_Juba,2017,4,1.154857673693195,0.8051264189919525,106,1.02515958123154,0.3093385350363199,105.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,1150,0,832,0,0,0,0,0,0,0,0,0,0,0,1982,62.62382265332726,0.015968364076651732
1395,2017-04,Middle_Shabelle,2017,4,0.3222966770099013,0.1604904319802203,27,0.3195539745415072,0.1275279100713189,26.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,0,0,0,0,0,0,0,10024,0,0,0,0,0,0,10024,173.59209066450586,0.08064883570679042
1395,2017-04,Mudug,2017,4,0.4789833427348954,0.2068127639350962,27,0.366496406633065,0.1851848819616844,26.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,5,14,51,1679,12,7,0,15,0,0,0,7,3316,8,0,0,0,6,5120,76.10800810934118,0.15767066170960753
1395,2017-04,Nugaal,2017,4,0.6031733463870739,0.2327581789756866,27,0.4658433271012799,0.2185670631387879,26.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,800,0,0,0,0,0,0,0,0,0,102,0,0,0,0,902,20.901689131949347,0.1913720931714455
1395,2017-04,Sanaag,2017,4,0.8597726630995464,0.1171253843729695,56,0.7722699923510625,0.0682805154262743,55.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,360,3247,0,0,0,3607,23.871271486251306,0.04189135884847824
1395,2017-04,Sool,2017,4,0.8230527914889059,0.1800477792808927,56,0.7104656239094842,0.144152664338084,55.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6109,1435,0,7552,22.90182323501607,0.08732929162347526
1395,2017-04,Togdheer,2017,4,0.8124947453695451,0.0951835860270973,57,0.7036999030362374,-0.0034744355496736,56.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,1001,10918,0,12325,60.56157528727669,0.033024240048461516
1395,2017-04,Woqooyi_Galbeed,2017,4,0.8059840422663093,-0.0123303013353517,60,0.7580678662092751,-0.1838190598779361,59.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,April,2017-04,0,0,20,0,0,24,0,43,6,0,0,0,0,13,58,66,412,423,1065,102.31151211488734,0.0684184981269711
