,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp,x
63,2022-04,Lower Shabelle,2741,1359,1455,Lower Shabelle,2022,4,0.9361413126857788,0.3927514916737379,44,0.7232692759649582,0.9880664689637804,0.9839379846427464,0.8769124767538071,0.951982268442661,0.7492373834195851,0.1053495185729729,0.0631539870673694,0.246131161855701,0.2108056632384981,0.1790550605294139,0.0558833163045725,43.0,42.0,41.0,40.0,39.0,38.0,65,2022-04,634,651.9581789477397,0.008508246593928818,7.916078096302786,7.122752663360974e-05
64,2022-04,Middle Juba,0,1360,1455,Middle Juba,2022,4,1.1072467365474403,0.5348164062675216,166,0.8444842129775667,1.1813969665573347,1.2412508889579938,1.2455684113023788,1.4102474513527814,1.1796885338849348,-0.0068129799322947,-0.0613051015750227,0.3711581976814715,0.3837113155695925,0.3915602231105315,0.1678835701430376,165.0,164.0,163.0,162.0,161.0,160.0,0,2022-04,933,71.57637084443164,0.0031030528715675202,-inf,1.1951926764567164e-05
65,2022-04,Middle Shabelle,289,1361,1455,Middle Shabelle,2022,4,0.3868740198117563,0.1604904314189245,9,0.3458029066401339,0.4448583611248862,0.3808112643155104,0.2260327148969038,0.1957858774471379,0.1248510715374576,0.1275279286925687,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,8.0,7.0,6.0,5.0,4.0,3.0,16,2022-04,1082,198.4086833984086,0.009785907225679898,5.666426688112432,3.6468002387124864e-05
66,2022-04,Mudug,17,1362,1455,Mudug,2022,4,0.289195357503746,0.206812766290127,6,0.470268185176852,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1306706375076662,-0.077514577864589,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,5.0,4.0,3.0,2.0,1.0,0.0,11,2022-04,1628,86.98840946186222,0.002220736057353776,2.833213344056216,2.2362795852547414e-06
67,2022-04,Nugaal,0,1363,1455,Nugaal,2022,4,0.4122904085438447,0.2327581681835263,6,0.6525291932788249,0.9180677454801816,0.699843359740576,0.3285845914808786,0.3132471656021008,-0.0551951011854318,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,5.0,4.0,3.0,2.0,1.0,0.0,2,2022-04,0,23.889637414148865,0.0016594524274810532,-inf,1.92721629816781e-06
68,2022-04,Sanaag,0,1364,1455,Sanaag,2022,4,1.065478509501933,0.1171255351652517,9,1.3239006270169915,1.578739854612722,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.4777876606578908,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,8.0,7.0,6.0,5.0,4.0,3.0,0,2022-04,1068,27.283835937866325,0.0014701577646401877,-inf,2.693413036322484e-06
69,2022-04,Sool,0,1365,1455,Sool,2022,4,1.068230230706242,0.1800478135959616,9,1.333713313264574,1.5186932569831049,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.2434857352115295,0.1441526834600773,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,8.0,7.0,6.0,5.0,4.0,3.0,1,2022-04,261,26.17589280906721,0.0017204192404835263,-inf,3.2796622779168636e-06
70,2022-04,Togdheer,0,1366,1455,Togdheer,2022,4,1.6895854528329388,0.0996006011724358,9,1.8406100524609743,1.758926359579594,1.1395093137598202,0.7508382147884904,0.787171135352772,0.5399053070746052,-0.0063136829405922,-0.0181877567572241,-0.0041191792355541,-0.0213620682036838,-0.016666553010298,0.0622345030002352,8.0,7.0,6.0,5.0,4.0,3.0,0,2022-04,2184,69.21938048234784,0.001820272428158295,-inf,3.7756407167714024e-06
71,2022-04,Woqooyi Galbeed,0,1367,1455,Woqooyi Galbeed,2022,4,1.8417231990864995,0.0201744089763871,9,1.9256720267282188,1.7384902429898124,1.140915197240828,0.8507555628503026,0.9173600092014028,0.7252721090910278,-0.1846413737585071,-0.2262913291501256,-0.1729951268092957,-0.2025253778569082,-0.1732776226910705,0.0722083389906655,8.0,7.0,6.0,5.0,4.0,3.0,1,2022-04,61,116.93772861785706,0.0016107324240856426,-inf,2.9600576355460847e-06
72,2022-05,Awdal,0,1368,1456,Awdal,2022,5,1.886813156576578,-0.1987607378766393,10,1.7803344194653088,1.8384198458033505,1.647860668328938,1.2021176687602484,1.006870744127056,1.1097765445410086,-0.0270016073756892,-0.2755896053521825,-0.3285961509947575,-0.2385481742207353,-0.2628333875893948,-0.1857964102298976,9.0,8.0,7.0,6.0,5.0,4.0,1,2022-05,297,166.68480685728628,0.0014060378073769858,-inf,3.257725485718248e-06
73,2022-05,Bakool,890,1369,1456,Bakool,2022,5,1.0434561632383537,1.2278327487852403,12,0.9876206429961768,1.0416475597356258,1.181496841814472,1.054422718993279,0.8628358039352968,0.763590676708823,1.0477289102449832,0.0678811359003665,-0.2296161961933013,0.5924635795945545,0.5493644456310491,0.4191848196240749,11.0,10.0,9.0,8.0,7.0,6.0,14,2022-05,1128,121.81299458937367,0.004339161252142711,6.7912214627261855,2.2245601056303332e-05
75,2022-05,Bari,0,1371,1456,Bari,2022,5,0.6916857142008704,0.1496659710589757,10,0.1840005142358764,0.2876765002571668,0.5502113359432181,0.7348934792241926,0.852973720850748,1.120914584509283,0.2286141569994982,0.2093499347707191,0.19931836669239,0.1059776927120519,0.0397719283588131,0.2362076364799005,9.0,8.0,7.0,6.0,5.0,4.0,2,2022-05,1888,73.34594574161682,0.00124865886735538,-inf,8.578614360814351e-07
76,2022-05,Bay,2827,1372,1456,Bay,2022,5,1.1507258632996886,1.1606504109671785,47,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.1702301978500431,1.0649904194846656,1.0880363053111974,0.9828797309496704,0.0550444624803402,-0.2702868204323352,0.5430375612074938,0.4919511648267749,0.348052528216713,46.0,45.0,44.0,43.0,42.0,41.0,20,2022-05,867,116.63858187398264,0.0048678032659052834,7.94697135769359,2.7388738566775567e-05
77,2022-05,Galgaduud,0,1373,1456,Galgaduud,2022,5,0.4631503909408606,0.1161804650243324,10,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1938626792527827,0.2305549447788159,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,9.0,8.0,7.0,6.0,5.0,4.0,11,2022-05,1051,58.70440169785496,0.003565472503646411,-inf,9.425882606168042e-06
78,2022-05,Gedo,0,1374,1456,Gedo,2022,5,1.279632891590147,1.6603952130485071,47,1.0343991542002116,0.9437898579483616,1.176024154740842,1.208192724356865,1.1712979074965968,1.1960111860652232,1.411070887561925,0.0919229307498458,-0.3128949290373068,0.6873348159117371,0.5822494579152835,0.4029327574397971,46.0,45.0,44.0,43.0,42.0,41.0,11,2022-05,3660,91.14472277786004,0.002616749249414958,-inf,8.052680318561016e-06
79,2022-05,Hiraan,29,1375,1456,Hiraan,2022,5,0.6510893238917685,0.2826603868611642,10,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.487568026514266,0.4014035983033094,0.3369761194113926,0.1382000792579754,0.1342251714945293,0.287697628442261,0.1834727729966705,0.1840254337699723,9.0,8.0,7.0,6.0,5.0,4.0,16,2022-05,431,56.80291916884319,0.006016509264782172,3.3672958299864737,3.0818358857821465e-05
80,2022-05,Lower Juba,0,1376,1456,Lower Juba,2022,5,1.25454705739839,0.2008982062365125,167,1.0435168369666117,0.7771876684578174,1.1418586702350384,1.2923044623514308,1.3691994487692771,1.538599996036779,0.297939702500302,-0.2089341710589485,0.2203692287191772,0.6198379672550162,0.5773334109127387,0.922478870971114,166.0,165.0,164.0,163.0,162.0,161.0,23,2022-05,2538,152.59457104729574,0.0023353638652866275,-inf,6.227610843861972e-06
81,2022-05,Lower Shabelle,3191,1377,1456,Lower Shabelle,2022,5,1.0354571679862834,0.423230290156008,45,0.9361413126857788,0.7232692759649582,0.9880664689637804,0.9839379846427464,0.8769124767538071,0.951982268442661,0.3927514916737379,0.1053495185729729,0.0631539870673694,0.246131161855701,0.2108056632384981,0.1790550605294139,44.0,43.0,42.0,41.0,40.0,39.0,83,2022-05,1190,651.9581789477397,0.008508246593928818,8.068089626278244,7.152638868744096e-05
82,2022-05,Middle Juba,0,1378,1456,Middle Juba,2022,5,1.322332947935933,0.5964920496632677,167,1.1072467365474403,0.8444842129775667,1.1813969665573347,1.2412508889579938,1.2455684113023788,1.4102474513527814,0.5348164062675216,-0.0068129799322947,-0.0613051015750227,0.3711581976814715,0.3837113155695925,0.3915602231105315,166.0,165.0,164.0,163.0,162.0,161.0,0,2022-05,554,71.57637084443164,0.0031030528715675202,-inf,1.13755971091618e-05
83,2022-05,Middle Shabelle,457,1379,1456,Middle Shabelle,2022,5,0.3707743962975676,0.1191719012981683,10,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.3808112643155104,0.2260327148969038,0.1957858774471379,0.1604904314189245,0.1275279286925687,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,9.0,8.0,7.0,6.0,5.0,4.0,26,2022-05,404,198.4086833984086,0.009785907225679898,6.124683390894204,4.2601407299742105e-05
84,2022-05,Mudug,0,1380,1456,Mudug,2022,5,0.4076609736425814,0.1254141935297253,7,0.289195357503746,0.470268185176852,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1306706375076662,0.206812766290127,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,6.0,5.0,4.0,3.0,2.0,1.0,4,2022-05,1135,86.98840946186222,0.002220736057353776,-inf,3.1675838563878296e-06
85,2022-05,Nugaal,0,1381,1456,Nugaal,2022,5,0.6506349595730728,0.1513611822568351,7,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.699843359740576,0.3285845914808786,0.3132471656021008,0.2327581681835263,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,6.0,5.0,4.0,3.0,2.0,1.0,1,2022-05,560,23.889637414148865,0.0016594524274810532,-inf,2.528158761937025e-06
86,2022-05,Sanaag,0,1382,1456,Sanaag,2022,5,1.371820087250021,0.1223724369518897,10,1.065478509501933,1.3239006270169915,1.578739854612722,1.2461636353679828,0.9159941792265692,0.9178172449821042,0.1171255351652517,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,9.0,8.0,7.0,6.0,5.0,4.0,0,2022-05,1786,27.283835937866325,0.0014701577646401877,-inf,3.4122312549427957e-06
87,2022-05,Sool,0,1383,1456,Sool,2022,5,1.2417663882771746,0.1334049522420888,10,1.068230230706242,1.333713313264574,1.5186932569831049,1.1080530229873429,0.6680752325802594,0.6369192936815411,0.1800478135959616,0.1441526834600773,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,9.0,8.0,7.0,6.0,5.0,4.0,4,2022-05,461,26.17589280906721,0.0017204192404835263,-inf,4.495092638460394e-06
88,2022-05,Togdheer,0,1384,1456,Togdheer,2022,5,1.7651103595901805,0.0679425341814492,10,1.6895854528329388,1.8406100524609743,1.758926359579594,1.1395093137598202,0.7508382147884904,0.787171135352772,0.0996006011724358,-0.0063136829405922,-0.0181877567572241,-0.0041191792355541,-0.0213620682036838,-0.016666553010298,9.0,8.0,7.0,6.0,5.0,4.0,0,2022-05,8559,69.21938048234784,0.001820272428158295,-inf,5.828012023103993e-06
89,2022-05,Woqooyi Galbeed,0,1385,1456,Woqooyi Galbeed,2022,5,1.9629168714456449,-0.100647333630275,10,1.8417231990864995,1.9256720267282188,1.7384902429898124,1.140915197240828,0.8507555628503026,0.9173600092014028,0.0201744089763871,-0.1846413737585071,-0.2262913291501256,-0.1729951268092957,-0.2025253778569082,-0.1732776226910705,9.0,8.0,7.0,6.0,5.0,4.0,4,2022-05,58,116.93772861785706,0.0016107324240856426,-inf,4.510441556506081e-06
90,2022-06,Awdal,0,1386,1457,Awdal,2022,6,1.575111795168768,0.5439235752321407,11,1.886813156576578,1.7803344194653088,1.8384198458033505,1.647860668328938,1.2021176687602484,1.006870744127056,-0.1987607378766393,-0.0270016073756892,-0.2755896053521825,-0.3285961509947575,-0.2385481742207353,-0.2628333875893948,10.0,9.0,8.0,7.0,6.0,5.0,0,2022-06,871,166.68480685728628,0.0014060378073769858,-inf,3.634449987326403e-06
91,2022-06,Bakool,5964,1387,1457,Bakool,2022,6,0.8803796395573933,1.4259744997095294,13,1.0434561632383537,0.9876206429961768,1.0416475597356258,1.181496841814472,1.054422718993279,0.8628358039352968,1.2278327487852403,1.0477289102449832,0.0678811359003665,-0.2296161961933013,0.5924635795945545,0.5493644456310491,12.0,11.0,10.0,9.0,8.0,7.0,3,2022-06,1180,121.81299458937367,0.004339161252142711,8.693496675884628,1.9612473969515096e-05
93,2022-06,Bari,0,1389,1457,Bari,2022,6,0.952232144254548,0.0706698813813843,11,0.6916857142008704,0.1840005142358764,0.2876765002571668,0.5502113359432181,0.7348934792241926,0.852973720850748,0.1496659710589757,0.2286141569994982,0.2093499347707191,0.19931836669239,0.1059776927120519,0.0397719283588131,10.0,9.0,8.0,7.0,6.0,5.0,6,2022-06,3889,73.34594574161682,0.00124865886735538,-inf,4.4853051821339214e-07
94,2022-06,Bay,20678,1390,1457,Bay,2022,6,0.9595208420211104,1.395390762725958,48,1.1507258632996886,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.1702301978500431,1.0649904194846656,1.1606504109671785,0.9828797309496704,0.0550444624803402,-0.2702868204323352,0.5430375612074938,0.4919511648267749,47.0,46.0,45.0,44.0,43.0,42.0,29,2022-06,2101,116.63858187398264,0.0048678032659052834,9.936825612146638,2.0607454280194392e-05
95,2022-06,Galgaduud,11,1391,1457,Galgaduud,2022,6,0.4349281632976018,0.1307951821822435,11,0.4631503909408606,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.5390683642379399,0.2502380206873578,0.1161804650243324,0.2305549447788159,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,10.0,9.0,8.0,7.0,6.0,5.0,7,2022-06,1540,58.70440169785496,0.003565472503646411,2.3978952727983707,7.465512165167273e-06
96,2022-06,Gedo,0,1392,1457,Gedo,2022,6,1.0828321360659263,1.9946828636725968,48,1.279632891590147,1.0343991542002116,0.9437898579483616,1.176024154740842,1.208192724356865,1.1712979074965968,1.6603952130485071,1.411070887561925,0.0919229307498458,-0.3128949290373068,0.6873348159117371,0.5822494579152835,47.0,46.0,45.0,44.0,43.0,42.0,11,2022-06,5460,91.14472277786004,0.002616749249414958,-inf,6.462484621017901e-06
97,2022-06,Hiraan,199,1393,1457,Hiraan,2022,6,0.5755233076266698,0.3389528594931721,11,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.487568026514266,0.2826603868611642,0.3369761194113926,0.1382000792579754,0.1342251714945293,0.287697628442261,0.1834727729966705,10.0,9.0,8.0,7.0,6.0,5.0,11,2022-06,728,56.80291916884319,0.006016509264782172,5.293304824724492,2.5356155943293586e-05
98,2022-06,Lower Juba,0,1394,1457,Lower Juba,2022,6,1.134123229561797,0.3606330115616553,168,1.25454705739839,1.0435168369666117,0.7771876684578174,1.1418586702350384,1.2923044623514308,1.3691994487692771,0.2008982062365125,0.297939702500302,-0.2089341710589485,0.2203692287191772,0.6198379672550162,0.5773334109127387,167.0,166.0,165.0,164.0,163.0,162.0,26,2022-06,2972,152.59457104729574,0.0023353638652866275,-inf,4.238722775391673e-06
99,2022-06,Lower Shabelle,40661,1395,1457,Lower Shabelle,2022,6,0.8649962053635603,0.461263706972635,46,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.9880664689637804,0.9839379846427464,0.8769124767538071,0.423230290156008,0.3927514916737379,0.1053495185729729,0.0631539870673694,0.246131161855701,0.2108056632384981,45.0,44.0,43.0,42.0,41.0,40.0,60,2022-06,6953,651.9581789477397,0.008508246593928818,10.613024681075675,5.23576510116851e-05
100,2022-06,Middle Juba,0,1396,1457,Middle Juba,2022,6,1.078014007931302,0.7407264835140419,168,1.322332947935933,1.1072467365474403,0.8444842129775667,1.1813969665573347,1.2412508889579938,1.2455684113023788,0.5964920496632677,0.5348164062675216,-0.0068129799322947,-0.0613051015750227,0.3711581976814715,0.3837113155695925,167.0,166.0,165.0,164.0,163.0,162.0,0,2022-06,646,71.57637084443164,0.0031030528715675202,-inf,8.131485388754947e-06
101,2022-06,Middle Shabelle,159,1397,1457,Middle Shabelle,2022,6,0.3507123137345554,0.1315503268166041,11,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.3808112643155104,0.2260327148969038,0.1191719012981683,0.1604904314189245,0.1275279286925687,0.1777708987015868,0.1791411821595466,0.1070071270260876,10.0,9.0,8.0,7.0,6.0,5.0,12,2022-06,858,198.4086833984086,0.009785907225679898,5.0689042022202315,3.311546271482885e-05
102,2022-06,Mudug,17,1398,1457,Mudug,2022,6,0.4211406960077583,0.0819431363861612,8,0.4076609736425814,0.289195357503746,0.470268185176852,0.6422945436739754,0.453452928433778,0.1393336171746055,0.1254141935297253,0.206812766290127,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,7.0,6.0,5.0,4.0,3.0,2.0,3,2022-06,4548,86.98840946186222,0.002220736057353776,2.833213344056216,2.3192068595480974e-06
103,2022-06,Nugaal,0,1399,1457,Nugaal,2022,6,0.6776988453292393,0.0693517405097075,8,0.6506349595730728,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.699843359740576,0.3285845914808786,0.1513611822568351,0.2327581681835263,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,7.0,6.0,5.0,4.0,3.0,2.0,3,2022-06,501,23.889637414148865,0.0016594524274810532,-inf,1.7969233812312075e-06
104,2022-06,Sanaag,0,1400,1457,Sanaag,2022,6,1.293341217116362,0.0720599053750126,11,1.371820087250021,1.065478509501933,1.3239006270169915,1.578739854612722,1.2461636353679828,0.9159941792265692,0.1223724369518897,0.1171255351652517,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,10.0,9.0,8.0,7.0,6.0,5.0,0,2022-06,954,27.283835937866325,0.0014701577646401877,-inf,2.861430960108315e-06
105,2022-06,Sool,0,1401,1457,Sool,2022,6,1.1013815909274196,0.0684393251058053,11,1.2417663882771746,1.068230230706242,1.333713313264574,1.5186932569831049,1.1080530229873429,0.6680752325802594,0.1334049522420888,0.1800478135959616,0.1441526834600773,0.1348152190404009,0.0800894666180937,0.0468585684891949,10.0,9.0,8.0,7.0,6.0,5.0,3,2022-06,6254,26.17589280906721,0.0017204192404835263,-inf,3.947581164732137e-06
106,2022-06,Togdheer,0,1402,1457,Togdheer,2022,6,1.4167228706674786,0.1313343548371887,11,1.7651103595901805,1.6895854528329388,1.8406100524609743,1.758926359579594,1.1395093137598202,0.7508382147884904,0.0679425341814492,0.0996006011724358,-0.0063136829405922,-0.0181877567572241,-0.0041191792355541,-0.0213620682036838,10.0,9.0,8.0,7.0,6.0,5.0,0,2022-06,6168,69.21938048234784,0.001820272428158295,-inf,6.098662094160976e-06
107,2022-06,Woqooyi Galbeed,0,1403,1457,Woqooyi Galbeed,2022,6,1.5986634929318104,0.4397651578671362,11,1.9629168714456449,1.8417231990864995,1.9256720267282188,1.7384902429898124,1.140915197240828,0.8507555628503026,-0.100647333630275,0.0201744089763871,-0.1846413737585071,-0.2262913291501256,-0.1729951268092957,-0.2025253778569082,10.0,9.0,8.0,7.0,6.0,5.0,5,2022-06,163,116.93772861785706,0.0016107324240856426,-inf,4.9960770091058506e-06
108,2022-07,Awdal,0,1404,1458,Awdal,2022,7,1.3406469041262354,0.5210618943797205,12,1.575111795168768,1.886813156576578,1.7803344194653088,1.8384198458033505,1.647860668328938,1.2021176687602484,0.5439235752321407,-0.1987607378766393,-0.0270016073756892,-0.2755896053521825,-0.3285961509947575,-0.2385481742207353,11.0,10.0,9.0,8.0,7.0,6.0,0,2022-07,503,166.68480685728628,0.0014060378073769858,-inf,3.5196184500689844e-06
109,2022-07,Bakool,0,1405,1458,Bakool,2022,7,0.7805184021970233,1.099043770619714,14,0.8803796395573933,1.0434561632383537,0.9876206429961768,1.0416475597356258,1.181496841814472,1.054422718993279,1.4259744997095294,1.2278327487852403,1.0477289102449832,0.0678811359003665,-0.2296161961933013,0.5924635795945545,13.0,12.0,11.0,10.0,9.0,8.0,11,2022-07,1383,121.81299458937367,0.004339161252142711,-inf,1.8595237872428156e-05
111,2022-07,Bari,0,1407,1458,Bari,2022,7,1.1142886218204973,0.0505982620253739,12,0.952232144254548,0.6916857142008704,0.1840005142358764,0.2876765002571668,0.5502113359432181,0.7348934792241926,0.0706698813813843,0.1496659710589757,0.2286141569994982,0.2093499347707191,0.19931836669239,0.1059776927120519,11.0,10.0,9.0,8.0,7.0,6.0,5,2022-07,7712,73.34594574161682,0.00124865886735538,-inf,2.8688421170297606e-07
112,2022-07,Bay,2249,1408,1458,Bay,2022,7,0.9059543679060416,1.0405778747236625,49,0.9595208420211104,1.1507258632996886,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.1702301978500431,1.395390762725958,1.1606504109671785,0.9828797309496704,0.0550444624803402,-0.2702868204323352,0.5430375612074938,48.0,47.0,46.0,45.0,44.0,43.0,9,2022-07,33295,116.63858187398264,0.0048678032659052834,7.718240951959316,2.3407652925376415e-05
113,2022-07,Galgaduud,0,1409,1458,Galgaduud,2022,7,0.4713449012957401,0.1600157980422307,12,0.4349281632976018,0.4631503909408606,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.5390683642379399,0.1307951821822435,0.1161804650243324,0.2305549447788159,0.1787644719596218,0.2076155167797595,0.2345477880042063,11.0,10.0,9.0,8.0,7.0,6.0,7,2022-07,627,58.70440169785496,0.003565472503646411,-inf,5.3596695359121755e-06
114,2022-07,Gedo,0,1410,1458,Gedo,2022,7,1.0040892115783369,1.5270415597147649,49,1.0828321360659263,1.279632891590147,1.0343991542002116,0.9437898579483616,1.176024154740842,1.208192724356865,1.9946828636725968,1.6603952130485071,1.411070887561925,0.0919229307498458,-0.3128949290373068,0.6873348159117371,48.0,47.0,46.0,45.0,44.0,43.0,12,2022-07,12320,91.14472277786004,0.002616749249414958,-inf,7.08292059902443e-06
115,2022-07,Hiraan,7,1411,1458,Hiraan,2022,7,0.5523208132377689,0.3060571308046725,12,0.5755233076266698,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.7074664658997607,0.3389528594931721,0.2826603868611642,0.3369761194113926,0.1382000792579754,0.1342251714945293,0.287697628442261,11.0,10.0,9.0,8.0,7.0,6.0,14,2022-07,160,56.80291916884319,0.006016509264782172,1.9459101490553132,2.2420817691223158e-05
116,2022-07,Lower Juba,9,1412,1458,Lower Juba,2022,7,0.9941731616157978,0.4166346810696427,169,1.134123229561797,1.25454705739839,1.0435168369666117,0.7771876684578174,1.1418586702350384,1.2923044623514308,0.3606330115616553,0.2008982062365125,0.297939702500302,-0.2089341710589485,0.2203692287191772,0.6198379672550162,168.0,167.0,166.0,165.0,164.0,163.0,23,2022-07,2098,152.59457104729574,0.0023353638652866275,2.197224577336219,5.6912619215022044e-06
117,2022-07,Lower Shabelle,12605,1413,1458,Lower Shabelle,2022,7,0.7988230513331348,0.3821629900670506,47,0.8649962053635603,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.9880664689637804,0.9839379846427464,0.461263706972635,0.423230290156008,0.3927514916737379,0.1053495185729729,0.0631539870673694,0.246131161855701,46.0,45.0,44.0,43.0,42.0,41.0,40,2022-07,2592,651.9581789477397,0.008508246593928818,9.44184883962202,6.776751311858224e-05
118,2022-07,Middle Juba,0,1414,1458,Middle Juba,2022,7,0.966723473758015,0.6013496418975428,169,1.078014007931302,1.322332947935933,1.1072467365474403,0.8444842129775667,1.1813969665573347,1.2412508889579938,0.7407264835140419,0.5964920496632677,0.5348164062675216,-0.0068129799322947,-0.0613051015750227,0.3711581976814715,168.0,167.0,166.0,165.0,164.0,163.0,0,2022-07,614,71.57637084443164,0.0031030528715675202,-inf,1.0661609206685412e-05
119,2022-07,Middle Shabelle,1187,1415,1458,Middle Shabelle,2022,7,0.3705550462219134,0.1389541660136587,12,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.3808112643155104,0.1315503268166041,0.1191719012981683,0.1604904314189245,0.1275279286925687,0.1777708987015868,0.1791411821595466,11.0,10.0,9.0,8.0,7.0,6.0,16,2022-07,2720,198.4086833984086,0.009785907225679898,7.079184394609668,3.704859598460434e-05
120,2022-07,Mudug,0,1416,1458,Mudug,2022,7,0.521905031705108,0.103863217891218,9,0.4211406960077583,0.4076609736425814,0.289195357503746,0.470268185176852,0.6422945436739754,0.453452928433778,0.0819431363861612,0.1254141935297253,0.206812766290127,0.1851848641184435,0.1842036176883258,0.1345613667310362,8.0,7.0,6.0,5.0,4.0,3.0,4,2022-07,1834,86.98840946186222,0.002220736057353776,-inf,1.4262156744027304e-06
121,2022-07,Nugaal,0,1417,1458,Nugaal,2022,7,0.7790108908616197,0.085264552944247,9,0.6776988453292393,0.6506349595730728,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.699843359740576,0.0693517405097075,0.1513611822568351,0.2327581681835263,0.2185670737517008,0.2094031618567795,0.1139399752578671,8.0,7.0,6.0,5.0,4.0,3.0,0,2022-07,446,23.889637414148865,0.0016594524274810532,-inf,1.1353580538629408e-06
122,2022-07,Sanaag,0,1418,1458,Sanaag,2022,7,1.2887754365391608,0.070942014449155,12,1.293341217116362,1.371820087250021,1.065478509501933,1.3239006270169915,1.578739854612722,1.2461636353679828,0.0720599053750126,0.1223724369518897,0.1171255351652517,0.0682805278398302,0.0585135955062028,0.052559376182004,11.0,10.0,9.0,8.0,7.0,6.0,0,2022-07,821,27.283835937866325,0.0014701577646401877,-inf,2.3028867365131653e-06
123,2022-07,Sool,0,1419,1458,Sool,2022,7,1.0406200849158496,0.0766489090707046,12,1.1013815909274196,1.2417663882771746,1.068230230706242,1.333713313264574,1.5186932569831049,1.1080530229873429,0.0684393251058053,0.1334049522420888,0.1800478135959616,0.1441526834600773,0.1348152190404009,0.0800894666180937,11.0,10.0,9.0,8.0,7.0,6.0,1,2022-07,592,26.17589280906721,0.0017204192404835263,-inf,3.1617930903092798e-06
124,2022-07,Togdheer,0,1420,1458,Togdheer,2022,7,1.2383541308931951,0.136226451532739,12,1.4167228706674786,1.7651103595901805,1.6895854528329388,1.8406100524609743,1.758926359579594,1.1395093137598202,0.1313343548371887,0.0679425341814492,0.0996006011724358,-0.0063136829405922,-0.0181877567572241,-0.0041191792355541,11.0,10.0,9.0,8.0,7.0,6.0,1,2022-07,178,69.21938048234784,0.001820272428158295,-inf,5.5982584373375995e-06
125,2022-07,Woqooyi Galbeed,0,1421,1458,Woqooyi Galbeed,2022,7,1.3824729436226897,0.4174636839964853,12,1.5986634929318104,1.9629168714456449,1.8417231990864995,1.9256720267282188,1.7384902429898124,1.140915197240828,0.4397651578671362,-0.100647333630275,0.0201744089763871,-0.1846413737585071,-0.2262913291501256,-0.1729951268092957,11.0,10.0,9.0,8.0,7.0,6.0,2,2022-07,112,116.93772861785706,0.0016107324240856426,-inf,4.778275222560308e-06
