index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal_x,Bakool_x,Banadir_x,Bari_x,Bay_x,Galgaduud_x,Gedo_x,Hiraan_x,Lower_Juba_x,Lower_Shabelle_x,Middle_Juba_x,Middle_Shabelle_x,Mudug_x,Nugaal_x,Sanaag_x,Sool_x,Togdheer_x,Woqooyi_Galbeed_x,April,August,December,February,January,July,June,March,May,November,October,September,month_name,yr_mth,Awdal_y,Bakool_y,Banadir_y,Bari_y,Bay_y,Galgaduud_y,Gedo_y,Hiraan_y,Lower_Juba_y,Lower_Shabelle_y,Middle_Juba_y,Middle_Shabelle_y,Mudug_y,Nugaal_y,Sanaag_y,Sool_y,Togdheer_y,Woqooyi_Galbeed_y,sum_disp
1380,2016-01,Middle_Juba,2016,1,1.3914840780373088,0.1419018672441366,91,1.3515117136898975,0.2399794086237398,90.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,0,0,138,0,326,0,0,124,0,0,0,0,0,0,0,0,588
1380,2016-01,Middle_Shabelle,2016,1,0.8228446516836038,0.1791411636393214,12,0.7616255835680085,0.1070071082348925,11.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2016-01,Mudug,2016,1,1.423030519982296,0.1345613388649174,12,1.4946412581224968,0.0632129510784818,11.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,57,13,19,287,0,14,13,0,0,0,2752,5,0,0,0,6,3166
1380,2016-01,Nugaal,2016,1,2.09727166110983,0.113939972109944,12,2.244468886040334,0.0455698668660881,11.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2016-01,Sanaag,2016,1,2.851824565531849,0.0525589771140259,41,3.2362179791666965,0.0556619202970425,40.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2016-01,Sool,2016,1,2.552967664764614,0.0800894410551205,41,2.84508871025236,0.0468586135713127,40.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2016-01,Togdheer,2016,1,2.419044138857298,-0.0385252709742397,42,2.7979890307503834,-0.0377687169971134,41.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,807
1380,2016-01,Woqooyi_Galbeed,2016,1,2.2771660022705573,-0.2950300127133036,45,2.7400736881493897,-0.2621001822107607,44.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,January,2016-01,5,0,69,32,0,28,5,28,0,7,0,17,40,25,16,8,6,57,343
1381,2016-02,Awdal,2016,2,1.4098154886400571,0.0030933557533274,92,1.9282965335170077,-0.3803894467972647,91.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,41,0,0,5,0,0,0,7,0,0,12,18,0,0,0,0,83
1381,2016-02,Bakool,2016,2,1.5043576068260838,0.0046658664181495,92,1.7638218685098326,0.4828685595253122,91.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
1381,2016-02,Banadir,2016,2,0.8767200856223387,0.1552707253402493,13,0.9455741664212728,0.1997902086128191,12.0,35.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,344,0,0,0,0,0,0,3868,0,0,0,0,0,0,0,0,4212
1381,2016-02,Bari,2016,2,1.9360803181756745,0.1993179604699439,23,2.795626943857012,0.105977305498397,22.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,11,58,16,8,0,0,0,0,15,0,0,0,12,0,5,0,3,128
1381,2016-02,Bay,2016,2,1.117980820270617,-0.0093803377758418,92,1.2157562028983775,0.3884701618982338,91.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,75,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,145
1381,2016-02,Galgaduud,2016,2,1.146228019293665,0.2076155543823118,13,1.4032713286745575,0.2345478408053596,12.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,406
1381,2016-02,Gedo,2016,2,1.2599097816795624,-0.2208272199266326,92,1.413599022944032,0.2919951707217679,91.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,30,0,0,77,0,27,0,0,0,0,0,0,0,0,0,0,0,134
1381,2016-02,Hiraan,2016,2,1.267826533592587,0.1601034902829003,42,1.4989887094474712,0.2568918707115642,41.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2016-02,Lower_Juba,2016,2,1.480904775031313,0.0357901855770479,92,1.5593622720902367,-0.0522780123305882,91.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
1381,2016-02,Lower_Shabelle,2016,2,0.9941466213950012,0.1262252440567089,91,1.0107327035742666,0.2021954687144373,90.0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,723
1381,2016-02,Middle_Juba,2016,2,1.3376529561700927,0.0191064125690568,92,1.3914840780373088,0.1419018672441366,91.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,44,0,100,0,24,0,300,0,0,0,0,0,0,0,468
1381,2016-02,Middle_Shabelle,2016,2,0.7067655293922144,0.1777708796214337,13,0.8228446516836038,0.1791411636393214,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2016-02,Mudug,2016,2,1.1458134727961424,0.1842036196330697,13,1.423030519982296,0.1345613388649174,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,94,0,11,67,0,26,0,12,0,28,497,0,0,0,0,17,752
1381,2016-02,Nugaal,2016,2,1.6595070291352385,0.2094031514853024,13,2.09727166110983,0.113939972109944,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2016-02,Sanaag,2016,2,2.1966339791356955,0.0585134678616315,42,2.851824565531849,0.0525589771140259,41.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2016-02,Sool,2016,2,2.0654126708489717,0.1348152301317519,42,2.552967664764614,0.0800894410551205,41.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,23,0,0,0,0,0,0,0,0,0,0,120,39,0,0,182
1381,2016-02,Togdheer,2016,2,1.9594913810516383,0.0239066790166647,43,2.419044138857298,-0.0385252709742397,42.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2016-02,Woqooyi_Galbeed,2016,2,1.7584827154578,-0.0171614665409156,46,2.2771660022705573,-0.2950300127133036,45.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,February,2016-02,20,3,51,16,4,7,5,27,6,25,0,7,15,9,17,10,10,124,356
1382,2016-03,Awdal,2016,3,1.8262466054729949,0.0165922350213814,93,1.4098154886400571,0.0030933557533274,92.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,39,0,16,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,66
1382,2016-03,Bakool,2016,3,1.8941864752136928,-0.0468636542320154,93,1.5043576068260838,0.0046658664181495,92.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,1459,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1505
1382,2016-03,Banadir,2016,3,1.3777903769751034,0.1049607971813479,14,0.8767200856223387,0.1552707253402493,13.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,21,0,0,0,0,3920,0,0,0,0,0,0,0,0,3941
1382,2016-03,Bari,2016,3,2.253777486200014,0.2093495320056202,24,1.9360803181756745,0.1993179604699439,23.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,35,128,0,0,0,52,0,11,0,0,0,24,63,5,0,0,318
1382,2016-03,Bay,2016,3,1.654655219552695,-0.0489223282905294,93,1.117980820270617,-0.0093803377758418,92.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,24,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,149
1382,2016-03,Galgaduud,2016,3,1.6287976256549177,0.1787644345163282,14,1.146228019293665,0.2076155543823118,13.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2016-03,Gedo,2016,3,1.670004344008654,-0.3195221968387908,93,1.2599097816795624,-0.2208272199266326,92.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,19,0,0,88,0,38,0,0,0,0,0,0,0,0,0,0,0,145
1382,2016-03,Hiraan,2016,3,1.6829838157204842,0.1110750925331744,43,1.267826533592587,0.1601034902829003,42.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2016-03,Lower_Juba,2016,3,1.9313185096364935,-0.0189697204190534,93,1.480904775031313,0.0357901855770479,92.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,163,0,7,0,0,0,0,0,0,0,170
1382,2016-03,Lower_Shabelle,2016,3,1.59664831553627,0.0775724033936771,92,0.9941466213950012,0.1262252440567089,91.0,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,1380,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,2154
1382,2016-03,Middle_Juba,2016,3,1.8543178437262675,-0.0011545548318609,93,1.3376529561700927,0.0191064125690568,92.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,178,0,145,0,23,0,0,0,0,0,0,0,0,0,346
1382,2016-03,Middle_Shabelle,2016,3,1.0609413772875524,0.1275279100713189,14,0.7067655293922144,0.1777708796214337,13.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,660
1382,2016-03,Mudug,2016,3,1.75350363928673,0.1851848819616844,14,1.1458134727961424,0.1842036196330697,13.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,67,42,3,15,0,57,0,3,0,7,1216,0,0,0,0,5,1415
1382,2016-03,Nugaal,2016,3,2.321012086654613,0.2185670631387879,14,1.6595070291352385,0.2094031514853024,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2016-03,Sanaag,2016,3,2.583710935015762,0.0682805154262743,43,2.1966339791356955,0.0585134678616315,42.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2016-03,Sool,2016,3,2.55882948547075,0.144152664338084,43,2.0654126708489717,0.1348152301317519,42.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,230
1382,2016-03,Togdheer,2016,3,2.4098128728361834,0.0288896045360193,44,1.9594913810516383,0.0239066790166647,43.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2016-03,Woqooyi_Galbeed,2016,3,2.156293290460858,0.006753635400471,47,1.7584827154578,-0.0171614665409156,46.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,March,2016-03,92,13,46,17,0,18,0,10,0,5,0,18,28,20,31,20,65,121,504
1383,2016-04,Awdal,2016,4,1.7688751032505474,0.6333691138833247,94,1.8262466054729949,0.0165922350213814,93.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,85,0,30,0,7,17,0,18,0,0,7,0,0,5,0,0,0,0,169
1383,2016-04,Bakool,2016,4,1.7732799532212058,0.1136983704859193,94,1.8941864752136928,-0.0468636542320154,93.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,884,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,921
1383,2016-04,Banadir,2016,4,1.4158772600106124,0.1634195574208211,15,1.3777903769751034,0.1049607971813479,14.0,42.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,658,0,123,0,0,25,0,13990,0,0,6,0,0,0,0,0,14802
1383,2016-04,Bari,2016,4,1.8771481754903625,0.2286147345795703,25,2.253777486200014,0.2093495320056202,24.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,60,90,0,0,0,16,0,5,0,16,0,0,26,0,0,0,213
1383,2016-04,Bay,2016,4,1.7672162121102732,0.1311099941866291,94,1.654655219552695,-0.0489223282905294,93.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,32,52,0,73,0,91,0,0,0,20,5,3,17,0,0,0,0,293
1383,2016-04,Galgaduud,2016,4,1.400556695393681,0.2305548835218325,15,1.6287976256549177,0.1787644345163282,14.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2016-04,Gedo,2016,4,1.7401613037541794,-0.0060119910458496,94,1.670004344008654,-0.3195221968387908,93.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,266,0,0,0,11,0,0,0,0,0,0,0,277
1383,2016-04,Hiraan,2016,4,1.5212278891827054,0.1784081864641366,44,1.6829838157204842,0.1110750925331744,43.0,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1383,2016-04,Lower_Juba,2016,4,2.057235562809085,-0.0340551100588005,94,1.9313185096364935,-0.0189697204190534,93.0,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,229
1383,2016-04,Lower_Shabelle,2016,4,1.74648526556688,0.162617972416479,93,1.59664831553627,0.0775724033936771,92.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,100,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,1798
1383,2016-04,Middle_Juba,2016,4,2.01261096270015,0.1237356972542987,94,1.8543178437262675,-0.0011545548318609,93.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,165,0,125,0,0,0,350,0,0,0,0,0,0,0,640
1383,2016-04,Middle_Shabelle,2016,4,0.9803446921002936,0.1604904319802203,15,1.0609413772875524,0.1275279100713189,14.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2016-04,Mudug,2016,4,1.4505033118254385,0.2068127639350962,15,1.75350363928673,0.1851848819616844,14.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,12,481,0,62,0,13,0,6,0,0,45,0,0,0,0,0,619
1383,2016-04,Nugaal,2016,4,1.9017945127321745,0.2327581789756866,15,2.321012086654613,0.2185670631387879,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2016-04,Sanaag,2016,4,2.195638411935184,0.1171253843729695,44,2.583710935015762,0.0682805154262743,43.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2016-04,Sool,2016,4,2.1429822419549804,0.1800477792808927,44,2.55882948547075,0.144152664338084,43.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,246,13,0,290
1383,2016-04,Togdheer,2016,4,2.104613992224997,0.2012546064938454,45,2.4098128728361834,0.0288896045360193,44.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2016-04,Woqooyi_Galbeed,2016,4,1.964779127411048,0.5095813773129396,48,2.156293290460858,0.006753635400471,47.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,April,2016-04,5,0,45,24,25,28,4,26,6,0,0,9,23,12,38,4,35,0,284
1384,2016-05,Awdal,2016,5,1.4482904769909692,0.9506963816689658,95,1.7688751032505474,0.6333691138833247,94.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2016-05,11,0,36,8,6,20,0,8,0,0,0,0,0,16,0,0,0,0,105
1384,2016-05,Bakool,2016,5,1.2848912931342826,-0.1302690957369923,95,1.7732799532212058,0.1136983704859193,94.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2016-05,0,739,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,922
1384,2016-05,Banadir,2016,5,0.999455404292686,0.0907223333786963,16,1.4158772600106124,0.1634195574208211,15.0,65.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2016-05,0,0,128,0,56,0,22,47,0,2747,0,0,0,0,0,0,0,0,3000
1384,2016-05,Bari,2016,5,1.169938094149544,0.1496665339062142,26,1.8771481754903625,0.2286147345795703,25.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2016-05,0,0,38,16,0,0,7,3,0,16,0,34,6,8,0,5,0,4,137
1384,2016-05,Bay,2016,5,1.3802553664049022,-0.0713290653359143,95,1.7672162121102732,0.1311099941866291,94.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2016-05,0,27,12,0,90,0,0,20,0,0,0,0,5,0,0,0,0,0,154
