,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,inv_distance,log_disp,x
29,2020-02,Middle Shabelle,0,893,1429,Middle Shabelle,2020,2,0.3072158360700135,0.1777708987015868,13,0.2723270029839358,0.0392024139346331,0.0030452511904917,0.2416162842955199,0.4953652942064062,0.3500428398536309,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,0.0852958225854196,0.1161113475981224,12.0,11.0,10.0,9.0,8.0,7.0,27,0.009785907225679898,-inf,3.75417919298935e-06
30,2020-02,Mudug,11,894,1429,Mudug,2020,2,0.196851894583196,0.1842036176883258,3,0.1662497263937417,0.1476666979804699,-0.1451717353774993,0.2066738430328934,0.2330862510943745,0.1162276153929967,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,0.2226834906995919,2.0,1.0,0.0,8.0,7.0,6.0,3,0.002220736057353776,2.3978952727983707,7.282432230756408e-07
31,2020-02,Nugaal,0,895,1429,Nugaal,2020,2,0.3364122500469239,0.2094031618567795,3,0.3378957095723301,0.3880588172182331,-0.020303674150367,0.4196197272339675,0.4255195999811877,0.269736587219334,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,0.2624304914273327,2.0,1.0,0.0,8.0,7.0,6.0,4,0.0016594524274810532,-inf,1.068629525138211e-06
32,2020-02,Sanaag,0,896,1429,Sanaag,2020,2,0.7187136933036445,0.0585135955062028,13,0.809018532258687,0.9634005740189236,0.4702392957452765,0.9299762489496066,0.8985460700300787,0.6814308718230938,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,0.0656321122766688,12.0,11.0,10.0,9.0,8.0,7.0,3,0.0014701577646401877,-inf,2.082259176578281e-06
33,2020-02,Sool,0,897,1429,Sool,2020,2,0.4621082058196579,0.1348152190404009,12,0.4822723169842762,0.5957839931933231,0.0923808255141215,0.5915097049743359,0.5709620607347369,0.3668973587815112,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,0.1818122086174714,11.0,10.0,9.0,8.0,7.0,6.0,1,0.0017204192404835263,-inf,1.76342670226634e-06
34,2020-02,Togdheer,0,898,1429,Togdheer,2020,2,0.3037179643856543,0.0940161056177091,12,0.3503132316488053,0.458652947231622,0.0010648688083401,0.6216002713530507,0.5810943437774222,0.3917997906558785,0.0910377095089832,0.1446700153390121,0.1368900630468489,0.1184917809677164,0.0778984095321831,0.0426120360734709,11.0,10.0,9.0,8.0,7.0,6.0,0,0.001820272428158295,-inf,1.5196968743687845e-06
35,2020-02,Woqooyi Galbeed,0,899,1429,Woqooyi Galbeed,2020,2,0.2507172855171168,0.2895833306962175,13,0.3388812050525032,0.4855836430569744,0.0867549138628845,0.7098452361734526,0.6199369696643485,0.4516434489215154,0.2583844335040678,0.3743042049984927,0.3090113068742174,0.1489485210587621,0.1696327782666355,0.1035067153477154,12.0,11.0,10.0,9.0,8.0,7.0,2,0.0016107324240856426,-inf,1.259826824818497e-06
36,2020-03,Awdal,0,900,1430,Awdal,2020,3,0.2590472979803884,0.0699160744011088,141,0.1575753042259539,0.1928211683185939,0.4235243639391764,0.079284918114252,0.6288603891551939,0.5286516975860361,0.4089263166442337,0.3657618513898316,0.4831302826094016,0.4160505724678048,0.163824550560811,0.2015643526770895,140.0,139.0,138.0,137.0,136.0,135.0,0,0.0014060378073769858,-inf,3.8119632702590927e-07
37,2020-03,Bakool,0,901,1430,Bakool,2020,3,0.7823108373308625,0.2598255308795166,19,0.5981257390747327,0.6476107394407322,0.3854183759890103,0.4247144956698664,0.7262822301760561,0.8991121447870731,0.5849067547677866,1.146358566701533,1.3216027386295237,0.7789028208748817,1.2558620225086692,0.5088673277238215,18.0,17.0,16.0,15.0,14.0,13.0,2,0.004339161252142711,-inf,1.2193422478600543e-05
39,2020-03,Bari,0,903,1430,Bari,2020,3,1.1769781747356896,0.2093499347707191,18,1.3720421225590158,1.8940601460743705,1.922863373929813,1.587124006932486,1.812432172246501,1.657962803357347,0.19931836669239,0.1059776927120519,0.0397719283588131,0.2362076364799005,0.2261675852022191,0.2405121695049659,17.0,16.0,15.0,14.0,13.0,12.0,12,0.00124865886735538,-inf,2.9531219202354926e-06
40,2020-03,Bay,0,904,1430,Bay,2020,3,1.2069646366504392,0.4093012652213402,21,0.9914644808183518,1.0957516522394135,0.7667864053208924,0.8904232965535865,1.1485942317299205,1.3918451912052845,0.7547038262947035,1.2227129810919295,1.40670274409824,0.7663460015359146,1.4333757916959369,0.6556481470602794,20.0,19.0,18.0,17.0,16.0,15.0,27,0.0048678032659052834,-inf,2.5964392738066126e-05
41,2020-03,Galgaduud,20,905,1430,Galgaduud,2020,3,0.3008867291198523,0.1787644719596218,4,0.2431583536550208,0.2069027494377533,0.1213393290141788,-0.1081000036699152,0.1985077013462469,0.2918909713193416,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.1471661595411663,0.1348486054746306,3.0,2.0,1.0,0.0,8.0,7.0,2,0.003565472503646411,2.995732273553991,2.630270687140471e-06
42,2020-03,Gedo,0,906,1430,Gedo,2020,3,1.1248477526573024,0.5036166029485334,21,0.9855295666796748,1.1191833120691883,0.8421812204224705,1.0371425563974104,1.287385466540961,1.4652825744066185,0.915188224117944,1.627922130450815,1.804372778553542,1.030005663392564,1.6268874324814022,0.5400493444439212,20.0,19.0,18.0,17.0,16.0,15.0,8,0.002616749249414958,-inf,7.66346966057643e-06
43,2020-03,Hiraan,0,907,1430,Hiraan,2020,3,0.6028805149717118,0.1665632380660331,14,0.4064624184293792,0.3867097017618971,0.1605098414939922,0.0694985403120712,0.3497074423969906,0.5478042275056265,0.2580985978051617,0.3685799608196031,0.3024959276028192,0.243765937143734,0.2680976438516625,0.1592283104399535,13.0,12.0,11.0,10.0,9.0,8.0,9,0.006016509264782172,-inf,1.3998266177732234e-05
44,2020-03,Lower Juba,0,908,1430,Lower Juba,2020,3,1.2151586751301338,0.9394422557821864,141,1.1036526085932117,1.2753155107461849,1.1400981780592945,1.3485500612103274,1.633203912185093,1.8841429673111,1.1133270426940525,1.326709231889707,0.7314123219048595,0.6190057261484627,0.5990624787275507,0.0240984275054541,140.0,139.0,138.0,137.0,136.0,135.0,24,0.0023353638652866275,-inf,6.955474360442091e-06
45,2020-03,Lower Shabelle,151,909,1430,Lower Shabelle,2020,3,1.1951183678890795,0.201488211122693,19,0.9109204970328044,0.991222377932367,0.6587868443993922,0.7391795156901699,1.008990756248986,1.314725889667552,0.3360359196500412,0.4360472747604675,0.4627965251536148,0.2943914913680741,0.510708213976921,0.2996621442376332,18.0,17.0,16.0,15.0,14.0,13.0,58,0.008508246593928818,5.017279836814924,7.175484575853866e-05
46,2020-03,Middle Juba,0,910,1430,Middle Juba,2020,3,1.2978791304405757,0.433866935818887,141,1.150025828580769,1.3081830976798208,1.0846967739218951,1.2633128657704182,1.5046044224334545,1.748700100780456,0.609358725725575,0.8071185072767121,0.8170631983999681,0.5288116150092136,0.8193473855088409,0.4027533457173234,140.0,139.0,138.0,137.0,136.0,135.0,7,0.0031030528715675202,-inf,1.2596412793902907e-05
47,2020-03,Middle Shabelle,0,911,1430,Middle Shabelle,2020,3,0.5744837060692436,0.1275279286925687,14,0.3072158360700135,0.2723270029839358,0.0392024139346331,0.0030452511904917,0.2416162842955199,0.4953652942064062,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,0.0852958225854196,13.0,12.0,11.0,10.0,9.0,8.0,19,0.009785907225679898,-inf,2.6079117729743674e-05
48,2020-03,Mudug,0,912,1430,Mudug,2020,3,0.1912111320622943,0.1851848641184435,4,0.196851894583196,0.1662497263937417,0.1476666979804699,-0.1451717353774993,0.2066738430328934,0.2330862510943745,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,0.2327336772430206,3.0,2.0,1.0,0.0,8.0,7.0,6,0.002220736057353776,-inf,8.19888561471283e-07
49,2020-03,Nugaal,0,913,1430,Nugaal,2020,3,0.2778375357853881,0.2185670737517008,4,0.3364122500469239,0.3378957095723301,0.3880588172182331,-0.020303674150367,0.4196197272339675,0.4255195999811877,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,0.2754573657847433,3.0,2.0,1.0,0.0,8.0,7.0,4,0.0016594524274810532,-inf,9.304912442266556e-07
50,2020-03,Sanaag,0,914,1430,Sanaag,2020,3,0.5433562498785451,0.0682805278398302,14,0.7187136933036445,0.809018532258687,0.9634005740189236,0.4702392957452765,0.9299762489496066,0.8985460700300787,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,0.063488065981665,13.0,12.0,11.0,10.0,9.0,8.0,3,0.0014701577646401877,-inf,1.7485834119758926e-06
51,2020-03,Sool,0,915,1430,Sool,2020,3,0.3412358316841812,0.1441526834600773,13,0.4621082058196579,0.4822723169842762,0.5957839931933231,0.0923808255141215,0.5915097049743359,0.5709620607347369,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,0.1952241718424453,12.0,11.0,10.0,9.0,8.0,7.0,2,0.0017204192404835263,-inf,1.4274500343247225e-06
52,2020-03,Togdheer,0,916,1430,Togdheer,2020,3,0.3032589006851793,0.0420313633796548,13,0.3037179643856543,0.3503132316488053,0.458652947231622,0.0010648688083401,0.6216002713530507,0.5810943437774222,0.0940161056177091,0.0910377095089832,0.1446700153390121,0.1368900630468489,0.1184917809677164,0.0778984095321831,12.0,11.0,10.0,9.0,8.0,7.0,2,0.001820272428158295,-inf,1.1607249585989644e-06
53,2020-03,Woqooyi Galbeed,0,917,1430,Woqooyi Galbeed,2020,3,0.3108062933598112,0.0477819289862703,14,0.2507172855171168,0.3388812050525032,0.4855836430569744,0.0867549138628845,0.7098452361734526,0.6199369696643485,0.2895833306962175,0.2583844335040678,0.3743042049984927,0.3090113068742174,0.1489485210587621,0.1696327782666355,13.0,12.0,11.0,10.0,9.0,8.0,2,0.0016107324240856426,-inf,8.792133727244771e-07
54,2020-04,Awdal,0,918,1431,Awdal,2020,4,-0.0863536749474969,0.1404414978040904,0,0.2590472979803884,0.1575753042259539,0.1928211683185939,0.4235243639391764,0.079284918114252,0.6288603891551939,0.0699160744011088,0.4089263166442337,0.3657618513898316,0.4831302826094016,0.4160505724678048,0.163824550560811,141.0,140.0,139.0,138.0,137.0,136.0,2,0.0014060378073769858,-inf,3.115172868451682e-07
55,2020-04,Bakool,0,919,1431,Bakool,2020,4,0.4637230483444926,-0.0818907454994354,20,0.7823108373308625,0.5981257390747327,0.6476107394407322,0.3854183759890103,0.4247144956698664,0.7262822301760561,0.2598255308795166,0.5849067547677866,1.146358566701533,1.3216027386295237,0.7789028208748817,1.2558620225086692,19.0,18.0,17.0,16.0,15.0,14.0,4,0.004339161252142711,-inf,1.1261703038096182e-05
57,2020-04,Bari,0,921,1431,Bari,2020,4,0.8083641021758188,0.2286141569994982,19,1.1769781747356896,1.3720421225590158,1.8940601460743705,1.922863373929813,1.587124006932486,1.812432172246501,0.2093499347707191,0.19931836669239,0.1059776927120519,0.0397719283588131,0.2362076364799005,0.2261675852022191,18.0,17.0,16.0,15.0,14.0,13.0,7,0.00124865886735538,-inf,2.13921805810298e-06
58,2020-04,Bay,0,922,1431,Bay,2020,4,0.8382062684048343,-0.0152281922431872,22,1.2069646366504392,0.9914644808183518,1.0957516522394135,0.7667864053208924,0.8904232965535865,1.1485942317299205,0.4093012652213402,0.7547038262947035,1.2227129810919295,1.40670274409824,0.7663460015359146,1.4333757916959369,21.0,20.0,19.0,18.0,17.0,16.0,21,0.0048678032659052834,-inf,2.3493255167080428e-05
59,2020-04,Galgaduud,6,923,1431,Galgaduud,2020,4,-0.0267370938406489,0.2305549447788159,0,0.3008867291198523,0.2431583536550208,0.2069027494377533,0.1213393290141788,-0.1081000036699152,0.1985077013462469,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.1471661595411663,4.0,3.0,2.0,1.0,0.0,8.0,6,0.003565472503646411,1.791759469228055,3.0911734700971316e-06
60,2020-04,Gedo,0,924,1431,Gedo,2020,4,0.7874769702034209,-0.0114068804753864,22,1.1248477526573024,0.9855295666796748,1.1191833120691883,0.8421812204224705,1.0371425563974104,1.287385466540961,0.5036166029485334,0.915188224117944,1.627922130450815,1.804372778553542,1.030005663392564,1.6268874324814022,21.0,20.0,19.0,18.0,17.0,16.0,6,0.002616749249414958,-inf,6.748292127307757e-06
61,2020-04,Hiraan,0,925,1431,Hiraan,2020,4,0.298554074568608,0.1616541420962532,15,0.6028805149717118,0.4064624184293792,0.3867097017618971,0.1605098414939922,0.0694985403120712,0.3497074423969906,0.1665632380660331,0.2580985978051617,0.3685799608196031,0.3024959276028192,0.243765937143734,0.2680976438516625,14.0,13.0,12.0,11.0,10.0,9.0,9,0.006016509264782172,-inf,1.4713282595435116e-05
62,2020-04,Lower Juba,0,926,1431,Lower Juba,2020,4,0.8700896444265447,0.8567822486093688,142,1.2151586751301338,1.1036526085932117,1.2753155107461849,1.1400981780592945,1.3485500612103274,1.633203912185093,0.9394422557821864,1.1133270426940525,1.326709231889707,0.7314123219048595,0.6190057261484627,0.5990624787275507,141.0,140.0,139.0,138.0,137.0,136.0,22,0.0023353638652866275,-inf,6.019237872684266e-06
63,2020-04,Lower Shabelle,72,927,1431,Lower Shabelle,2020,4,0.8339844726295664,0.1201154138652622,20,1.1951183678890795,0.9109204970328044,0.991222377932367,0.6587868443993922,0.7391795156901699,1.008990756248986,0.201488211122693,0.3360359196500412,0.4360472747604675,0.4627965251536148,0.2943914913680741,0.510708213976921,19.0,18.0,17.0,16.0,15.0,14.0,51,0.008508246593928818,4.276666119016055,6.594177171345106e-05
64,2020-04,Middle Juba,0,928,1431,Middle Juba,2020,4,0.9283045422944682,0.2454425491993794,142,1.2978791304405757,1.150025828580769,1.3081830976798208,1.0846967739218951,1.2633128657704182,1.5046044224334545,0.433866935818887,0.609358725725575,0.8071185072767121,0.8170631983999681,0.5288116150092136,0.8193473855088409,141.0,140.0,139.0,138.0,137.0,136.0,5,0.0031030528715675202,-inf,1.1073526394085168e-05
65,2020-04,Middle Shabelle,0,929,1431,Middle Shabelle,2020,4,0.3475239749259176,0.1604904314189245,15,0.5744837060692436,0.3072158360700135,0.2723270029839358,0.0392024139346331,0.0030452511904917,0.2416162842955199,0.1275279286925687,0.1777708987015868,0.1791411821595466,0.1070071270260876,0.1171268113369072,0.0742876805249436,14.0,13.0,12.0,11.0,10.0,9.0,18,0.009785907225679898,-inf,2.9420211251633123e-05
66,2020-04,Mudug,0,930,1431,Mudug,2020,4,-0.1586285044702363,0.206812766290127,0,0.1912111320622943,0.196851894583196,0.1662497263937417,0.1476666979804699,-0.1451717353774993,0.2066738430328934,0.1851848641184435,0.1842036176883258,0.1345613667310362,0.0632129805140632,0.2036611554941206,0.226562483429295,4.0,3.0,2.0,1.0,0.0,8.0,3,0.002220736057353776,-inf,9.708083145380071e-07
67,2020-04,Nugaal,0,931,1431,Nugaal,2020,4,-0.1894030675026146,0.2327581681835263,0,0.2778375357853881,0.3364122500469239,0.3378957095723301,0.3880588172182331,-0.020303674150367,0.4196197272339675,0.2185670737517008,0.2094031618567795,0.1139399752578671,0.0455698636885864,0.2369268966034977,0.2620036209329585,4.0,3.0,2.0,1.0,0.0,8.0,2,0.0016594524274810532,-inf,9.264061195551934e-07
68,2020-04,Sanaag,0,932,1431,Sanaag,2020,4,-0.0182659860979655,0.1171255351652517,0,0.5433562498785451,0.7187136933036445,0.809018532258687,0.9634005740189236,0.4702392957452765,0.9299762489496066,0.0682805278398302,0.0585135955062028,0.052559376182004,0.0556622316736382,0.0991973368265734,0.1078463782343433,14.0,13.0,12.0,11.0,10.0,9.0,5,0.0014701577646401877,-inf,1.5534017973136333e-06
69,2020-04,Sool,0,933,1431,Sool,2020,4,-0.2067231564544865,0.1800478135959616,0,0.3412358316841812,0.4621082058196579,0.4822723169842762,0.5957839931933231,0.0923808255141215,0.5915097049743359,0.1441526834600773,0.1348152190404009,0.0800894666180937,0.0468585684891949,0.1879169981718459,0.2054640465564217,13.0,12.0,11.0,10.0,9.0,8.0,0,0.0017204192404835263,-inf,1.3677674438869214e-06
70,2020-04,Togdheer,0,934,1431,Togdheer,2020,4,-0.167800011941951,0.121328057914301,0,0.3032589006851793,0.3037179643856543,0.3503132316488053,0.458652947231622,0.0010648688083401,0.6216002713530507,0.0420313633796548,0.0940161056177091,0.0910377095089832,0.1446700153390121,0.1368900630468489,0.1184917809677164,13.0,12.0,11.0,10.0,9.0,8.0,0,0.001820272428158295,-inf,1.0063365861975786e-06
71,2020-04,Woqooyi Galbeed,0,935,1431,Woqooyi Galbeed,2020,4,-0.0972473313249439,0.1216976834051273,0,0.3108062933598112,0.2507172855171168,0.3388812050525032,0.4855836430569744,0.0867549138628845,0.7098452361734526,0.0477819289862703,0.2895833306962175,0.2583844335040678,0.3743042049984927,0.3090113068742174,0.1489485210587621,14.0,13.0,12.0,11.0,10.0,9.0,0,0.0016107324240856426,-inf,6.50475703324054e-07
72,2020-05,Awdal,0,936,1432,Awdal,2020,5,0.0430864595556675,0.1066061413139926,1,-0.0863536749474969,0.2590472979803884,0.1575753042259539,0.1928211683185939,0.4235243639391764,0.079284918114252,0.1404414978040904,0.0699160744011088,0.4089263166442337,0.3657618513898316,0.4831302826094016,0.4160505724678048,0.0,141.0,140.0,139.0,138.0,137.0,0,0.0014060378073769858,-inf,5.121215651642122e-07
73,2020-05,Bakool,0,937,1432,Bakool,2020,5,0.1256166972187069,0.1080299201003034,21,0.4637230483444926,0.7823108373308625,0.5981257390747327,0.6476107394407322,0.3854183759890103,0.4247144956698664,-0.0818907454994354,0.2598255308795166,0.5849067547677866,1.146358566701533,1.3216027386295237,0.7789028208748817,20.0,19.0,18.0,17.0,16.0,15.0,2,0.004339161252142711,-inf,1.4729599075828703e-05
75,2020-05,Bari,0,939,1432,Bari,2020,5,0.6862955027206096,0.1496659710589757,20,0.8083641021758188,1.1769781747356896,1.3720421225590158,1.8940601460743705,1.922863373929813,1.587124006932486,0.2286141569994982,0.2093499347707191,0.19931836669239,0.1059776927120519,0.0397719283588131,0.2362076364799005,19.0,18.0,17.0,16.0,15.0,14.0,6,0.00124865886735538,-inf,1.8350843053503796e-06
76,2020-05,Bay,0,940,1432,Bay,2020,5,0.4217591011832453,0.1705976075176359,23,0.8382062684048343,1.2069646366504392,0.9914644808183518,1.0957516522394135,0.7667864053208924,0.8904232965535865,-0.0152281922431872,0.4093012652213402,0.7547038262947035,1.2227129810919295,1.40670274409824,0.7663460015359146,22.0,21.0,20.0,19.0,18.0,17.0,26,0.0048678032659052834,-inf,2.8599640970563777e-05
77,2020-05,Galgaduud,12,941,1432,Galgaduud,2020,5,-0.1439684303556203,0.1161804650243324,0,-0.0267370938406489,0.3008867291198523,0.2431583536550208,0.2069027494377533,0.1213393290141788,-0.1081000036699152,0.2305549447788159,0.1787644719596218,0.2076155167797595,0.2345477880042063,0.1107831436936235,0.1467965885013168,0.0,4.0,3.0,2.0,1.0,0.0,10,0.003565472503646411,2.4849066497880004,3.825050879720762e-06
78,2020-05,Gedo,0,942,1432,Gedo,2020,5,0.4424544657545545,0.1538960301198602,23,0.7874769702034209,1.1248477526573024,0.9855295666796748,1.1191833120691883,0.8421812204224705,1.0371425563974104,-0.0114068804753864,0.5036166029485334,0.915188224117944,1.627922130450815,1.804372778553542,1.030005663392564,22.0,21.0,20.0,19.0,18.0,17.0,11,0.002616749249414958,-inf,7.70225621870594e-06
79,2020-05,Hiraan,0,943,1432,Hiraan,2020,5,0.0208817452593342,0.1089296306275935,16,0.298554074568608,0.6028805149717118,0.4064624184293792,0.3867097017618971,0.1605098414939922,0.0694985403120712,0.1616541420962532,0.1665632380660331,0.2580985978051617,0.3685799608196031,0.3024959276028192,0.243765937143734,15.0,14.0,13.0,12.0,11.0,10.0,12,0.006016509264782172,-inf,2.1823300226221102e-05
