,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp_ban,x,x_dist,inv_distance_2,Disp_log,gdp_mean,accessibility_to_cities_mean,shapeName,gdp_pp_destination
10,2016-07,Bay,60,112,1386,Bay,2016,7,0.640900487124283,0.4460933703447682,0.5574712643678161,0.756629725043676,0.7653945017395429,0.9198694674944972,0.8837708840320452,0.6984525623062305,0.7447365709877067,0.12039328022056275,0.2709042320264606,0.34414046227850775,0.2774870105813357,0.32029035275514817,0.5493494445151065,0.5549132947976878,0.5523255813953488,0.5497076023391813,0.5470588235294117,0.5443786982248521,0.5416666666666666,0.16853932584269662,2016-07,0.00012824678100579676,0.12313663582074608,0.4239239912730125,0.30322809481195667,0.40612943138193947,0.5494168425098633,0.23498115087993202,0.30322809481195667,0.14978774169081593,0.14337545351115855,Bay,0.18451350034889197
11,2016-07,Lower Shabelle,198,117,1386,Lower Shabelle,2016,7,0.6037660532560994,0.404603600839353,0.5517241379310345,0.7295950242045117,0.7429672867600285,0.9115910673168541,0.8622499120651785,0.6515842795070588,0.669864168830766,0.2789300211582422,0.32807044892607223,0.35765318834229304,0.3391440304439952,0.38590417073901345,0.4659816351827333,0.5491329479768786,0.5465116279069767,0.5438596491228069,0.5411764705882353,0.5384615384615384,0.5357142857142857,0.38202247191011235,2016-07,2.1374463500966126e-05,0.8447885656549582,0.8503428062385867,0.4240769565957866,0.8062445609244765,0.8010791632436762,0.7518840614303502,0.4240769565957866,0.7969199309273909,0.07366218628697868,Lower Shabelle,0.0713953260313553
12,2016-08,Galgaduud,37,131,1387,Galgaduud,2016,8,0.40649152622346846,0.3729846397079254,0.10919540229885058,0.358162444878076,0.5649671199854019,0.576604374412558,0.7895013977905825,0.8917771747272074,0.7193453216679147,0.3629423000237712,0.34223390065073,0.3377376833371018,0.413711946701481,0.4113257011059485,0.4684073865549129,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.10112359550561797,2016-08,0.0005557360510251193,0.04503726258995813,0.2713770923662948,0.25429563738680727,0.26962946469859855,0.3508404539263358,0.11839568159879194,0.25429563738680727,0.0,0.4479925675603976,Galgaduud,0.14971952416367024
13,2016-08,Hiraan,62,133,1387,Hiraan,2016,8,0.4708573756918214,0.3522985698866683,0.27586206896551724,0.41707865612143075,0.586986117006937,0.6199877485285172,0.8342699914445898,0.9122851509149386,0.7637518637305237,0.3609653155179618,0.32228364984370467,0.3185121663440046,0.3882941433008283,0.37857366609830045,0.44714322280577035,0.27167630057803466,0.26744186046511625,0.2631578947368421,0.2588235294117647,0.2544378698224852,0.25,0.11235955056179775,2016-08,0.0,0.04247329641756503,0.5584762440204455,0.30654708148897425,0.41297134670196756,0.4883477468274101,0.36770125589026587,0.30654708148897425,0.045536967261631076,0.5225984354253008,Hiraan,0.25901326262004426
14,2016-08,Lower Shabelle,97,135,1387,Lower Shabelle,2016,8,0.611793177226202,0.36202809336140096,0.5574712643678161,0.5659234939847232,0.7295950242045117,0.7429672867600285,0.9178385041517744,0.8796097852363809,0.6638060684063312,0.3857109725454393,0.2889260370415471,0.32679311749691464,0.3805975966570346,0.36236310814794503,0.4319809025865593,0.5549132947976878,0.5523255813953488,0.5497076023391813,0.5470588235294117,0.5443786982248521,0.5416666666666666,0.3707865168539326,2016-08,8.122296130367127e-05,0.8447885656549582,0.8503428062385867,0.351850795347147,0.79087929871578,0.7853042728451525,0.7518840614303502,0.351850795347147,0.7969199309273909,0.07366218628697868,Lower Shabelle,0.0713953260313553
15,2016-08,Mudug,21,138,1387,Mudug,2016,8,0.3861155369024092,0.4113591998097364,0.10919540229885058,0.333594783484732,0.5973987867304501,0.5895845601849055,0.8080339739086387,0.938977734616907,0.7191981088162736,0.3367742243651472,0.32499401011031537,0.3416977222107378,0.4021393541222317,0.4144322588726219,0.4579293161740021,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.033707865168539325,2016-08,0.0002864178109129461,0.08316584798342162,0.11386305624464363,0.19696507340867322,0.228870012489771,0.2954618368060327,0.035799858926612055,0.19696507340867322,0.05414288842945435,0.8879007191492195,Mudug,0.14506633255044832
16,2016-09,Galgaduud,9,149,1388,Galgaduud,2016,9,0.5222784768374829,0.3683910427003582,0.11494252873563218,0.34980814565620727,0.358162444878076,0.5649671199854019,0.6065237201931375,0.8053966086132835,0.8955734343296604,0.35558993150280777,0.35254585812846745,0.3440054491739164,0.35796267094345324,0.43638493294042313,0.45549500909217105,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.10112359550561797,2016-09,0.0,0.04503726258995813,0.2713770923662948,0.11120156302706749,0.2278993595254211,0.24860563530216925,0.11839568159879194,0.11120156302706749,0.0,0.4479925675603976,Galgaduud,0.14971952416367024
17,2016-10,Bay,251,166,1389,Bay,2016,10,0.7925783947402755,0.33270492462712997,0.5747126436781609,0.6957202427558756,0.6094394009829149,0.606604474094625,0.7738275394968371,0.7977165902046497,0.9461244135029981,0.3169360880281406,0.32342388021526336,0.41386414881770955,0.1256367658818382,0.2903159462634706,0.4341670957640855,0.5722543352601156,0.5697674418604651,0.567251461988304,0.5647058823529412,0.5621301775147929,0.5595238095238095,0.20224719101123595,2016-10,0.00021801952770985448,0.12313663582074608,0.4239239912730125,0.4480849201132827,0.34747233474324046,0.44415911529808083,0.23498115087993202,0.4480849201132827,0.14978774169081593,0.14337545351115855,Bay,0.18451350034889197
18,2016-10,Lower Shabelle,15,171,1389,Lower Shabelle,2016,10,0.7634869510432213,0.3590624905517512,0.5689655172413793,0.6658513993955635,0.5747172532144078,0.5659234939847232,0.7487032517880855,0.7764545747600067,0.9385514192459682,0.34194494803793574,0.3390741654832289,0.3774907670361021,0.2914571641557103,0.36869600459362356,0.4482685951297023,0.5664739884393063,0.563953488372093,0.5614035087719298,0.5588235294117647,0.5562130177514792,0.5535714285714285,0.6404494382022472,2016-10,7.267317590328482e-05,0.8447885656549582,0.8503428062385867,0.16290734529709958,0.6129185720488008,0.6025992255584005,0.7518840614303502,0.16290734529709958,0.7969199309273909,0.07366218628697868,Lower Shabelle,0.0713953260313553
19,2016-12,Bakool,150,199,1391,Bakool,2016,12,0.6025684425356792,0.3379879542392058,0.5862068965517241,0.6337878962107519,0.7114977316973871,0.6344580184204217,0.5556954848305151,0.5660019329924282,0.7213128842735921,0.2615852206426,0.27273504338328014,0.29304634229333404,0.3100776009335648,0.43075707606104713,0.23917929118806658,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.07865168539325842,2016-12,0.0018168293975821205,0.13011231482308272,0.3620021645234014,0.39597506535162763,0.34745340159262994,0.4766044166919308,0.18331513547256373,0.39597506535162763,0.02730981475304338,0.21279937430300888,Bakool,0.045835300578528984
20,2016-12,Bay,261,202,1391,Bay,2016,12,0.6794020947223147,0.3661481796363783,0.5862068965517241,0.7232114679887987,0.7727684706898292,0.6957202427558756,0.6370384523289215,0.6471764529952184,0.7967943973680321,0.281465101150005,0.3179206302218598,0.3141985734727844,0.33910578043691064,0.46693167616992726,0.21416502592840314,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.19101123595505617,2016-12,0.0075922094355431674,0.12313663582074608,0.4239239912730125,0.4520393302096838,0.40890289379021744,0.5543937057767381,0.23498115087993202,0.4520393302096838,0.14978774169081593,0.14337545351115855,Bay,0.18451350034889197
21,2016-12,Galgaduud,54,203,1391,Galgaduud,2016,12,0.47038046941039996,0.3566184020227088,0.13218390804597702,0.4544777021951859,0.5104172055433094,0.4766533980070356,0.3957540972395224,0.41164215829452855,0.6214634425642763,0.35678191924547853,0.3480112197600572,0.34574382753318694,0.37163906262158186,0.4022540062418162,0.4340261999004561,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.033707865168539325,2016-12,0.0,0.04503726258995813,0.2713770923662948,0.29256350081156357,0.25862210393330165,0.3238734590745178,0.11839568159879194,0.29256350081156357,0.0,0.4479925675603976,Galgaduud,0.14971952416367024
22,2016-12,Lower Shabelle,156,207,1391,Lower Shabelle,2016,12,0.6524525691043588,0.3601772296379641,0.5804597701149425,0.6915054305666365,0.7408986313216259,0.6658513993955635,0.6047699528329703,0.6086090415627237,0.7720633346261718,0.3285929298600317,0.33693479970821205,0.3372137427405676,0.36072204304409783,0.42589433536190435,0.366420362421725,0.5780346820809248,0.5755813953488372,0.5730994152046783,0.5705882352941176,0.5680473372781065,0.5654761904761905,0.651685393258427,2016-12,3.8474034301739025e-05,0.8447885656549582,0.8503428062385867,0.3999449869069096,0.8038675934443256,0.7986388273111718,0.7518840614303502,0.3999449869069096,0.7969199309273909,0.07366218628697868,Lower Shabelle,0.0713953260313553
23,2016-12,Mudug,65,210,1391,Mudug,2016,12,0.48447123289344907,0.333347440377082,0.13218390804597702,0.4614066836374693,0.49268464422423125,0.47706807348041774,0.37500947672282015,0.38835090271682204,0.6511315935035669,0.3832817931134426,0.3760301882768766,0.3877234773707452,0.40987518289699154,0.3750841341106885,0.41216231042682855,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.15730337078651685,2016-12,0.05580872420102255,0.08316584798342162,0.11386305624464363,0.3113300196620845,0.22067302688008056,0.2632197107429068,0.035799858926612055,0.3113300196620845,0.05414288842945435,0.8879007191492195,Mudug,0.14506633255044832
24,2017-01,Bakool,111,217,1392,Bakool,2017,1,0.5139849507650127,0.4602542832239058,0.5919540229885057,0.564611504738576,0.6337878962107519,0.7114977316973871,0.6602891236167102,0.566883428144261,0.5812257947348155,0.3222511828014276,0.27579137243663004,0.2595459963713649,0.3071688204082884,0.3335095440341966,0.47346841248880356,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.1348314606741573,2017-01,0.002030574032591782,0.13494563250533378,0.3620021645234014,0.3654972004138748,0.3242291080186628,0.42985209676577835,0.18331513547256373,0.3654972004138748,0.02730981475304338,0.21279937430300888,Bakool,0.04151726068992277
25,2017-01,Bay,7671,220,1392,Bay,2017,1,0.5955577671466226,0.4734275584917217,0.5919540229885057,0.6487832006763905,0.7232114679887987,0.7727684706898292,0.7172222392830871,0.6498640920684744,0.6595528604204749,0.3490773426310403,0.2908457723194715,0.31445840916489176,0.3312093446781253,0.3623251382613661,0.506928766270828,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.3258426966292135,2017-01,0.04108599374155708,0.12776467081036463,0.4239239912730125,0.7942320313408552,0.39026374776385653,0.5209465312602806,0.23498115087993202,0.7942320313408552,0.14978774169081593,0.14337545351115855,Bay,0.17623036711262463
26,2017-01,Galgaduud,130,221,1392,Galgaduud,2017,1,0.41954425682060925,0.41716312372073583,0.13793103448275862,0.41979884044520355,0.4544777021951859,0.5104172055433094,0.5136358017019103,0.40372190429746324,0.4322806797951721,0.33999902973406215,0.347880798113019,0.3510264165656787,0.3670620374462545,0.39462016586388715,0.4471039800650961,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.0898876404494382,2017-01,0.00015817102990714932,0.04736651298957072,0.2713770923662948,0.38149039441951305,0.24733434481063654,0.29621951471492647,0.11839568159879194,0.38149039441951305,0.0,0.4479925675603976,Galgaduud,0.14243138474642525
27,2017-01,Lower Shabelle,7366,225,1392,Lower Shabelle,2017,1,0.5803883806359449,0.3987451720157995,0.5862068965517241,0.6192598445501865,0.6915054305666365,0.7408986313216259,0.6894640843629856,0.6169459235486864,0.6223383235375339,0.3433892610644713,0.3265341749105497,0.3375656430598645,0.3573671873502534,0.3837830961028094,0.46897053210715905,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.6741573033707865,2017-01,0.001996374890990236,0.8706571380457985,0.8503428062385867,0.790125315598415,0.7471128387589193,0.7403710266972219,0.7518840614303502,0.790125315598415,0.7969199309273909,0.07366218628697868,Lower Shabelle,0.0663464701941162
28,2017-01,Middle Shabelle,94,227,1392,Middle Shabelle,2017,1,0.37690170186336214,0.39005863398714913,0.13793103448275862,0.3506087465840062,0.40855902105611225,0.4766791333553664,0.479768627449045,0.4100347259546734,0.3991965275939688,0.33823934051624577,0.3374103315780446,0.319771262183876,0.34290864445335645,0.38101048900100887,0.4376777792314794,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.2696629213483146,2017-01,2.564935620115935e-05,0.241241438320047,1.0,0.3486708471874991,0.494034320425189,0.44098363122084866,0.9999999999999999,0.3486708471874991,0.3531041762339394,0.0,Middle Shabelle,0.18536128808800806
29,2017-01,Mudug,114,228,1392,Mudug,2017,1,0.4208234039082167,0.3682505276939225,0.13793103448275862,0.4352353506939402,0.4614066836374693,0.49268464422423125,0.5140211740410012,0.38255962762781087,0.40980643904236214,0.3178305091455496,0.3679483079707665,0.3850768577105697,0.41477392099164295,0.4325762673324777,0.42197271307158135,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.06741573033707865,2017-01,0.008118021237666934,0.08661742947422807,0.11386305624464363,0.36819656104302234,0.21822459931629729,0.25358903503760777,0.035799858926612055,0.36819656104302234,0.05414288842945435,0.8879007191492195,Mudug,0.13791102181460757
30,2017-02,Bakool,839,235,1393,Bakool,2017,2,0.4193267239773002,0.5892330527626318,0.5977011494252873,0.46756779378339935,0.564611504738576,0.6337878962107519,0.7318848084694987,0.6735828743981471,0.5820763686422046,0.4387252534760503,0.321731771991654,0.26326024275727444,0.2690940720589298,0.3306220657029221,0.383517540433458,0.5953757225433526,0.5930232558139534,0.5906432748538011,0.5882352941176471,0.5857988165680473,0.5833333333333333,0.033707865168539325,2017-02,0.00249226244421265,0.13494563250533378,0.3620021645234014,0.5702329711654343,0.3035551120710867,0.3882337254850907,0.18331513547256373,0.5702329711654343,0.02730981475304338,0.21279937430300888,Bakool,0.04151726068992277
31,2017-02,Bay,9431,238,1393,Bay,2017,2,0.5146352427897269,0.6245753333509774,0.5977011494252873,0.5569312706175558,0.6487832006763905,0.7232114679887987,0.7888258371027395,0.7316622374034685,0.6621462220100849,0.45127445657473697,0.34204636780854425,0.28155531157376695,0.33150466039254245,0.354486531343566,0.4101710479878833,0.5953757225433526,0.5930232558139534,0.5906432748538011,0.5882352941176471,0.5857988165680473,0.5833333333333333,0.16853932584269662,2017-02,0.10569244711957729,0.12776467081036463,0.4239239912730125,0.8151395487910233,0.36227013904433336,0.4707131614018589,0.23498115087993202,0.8151395487910233,0.14978774169081593,0.14337545351115855,Bay,0.17623036711262463
32,2017-02,Galgaduud,110,239,1393,Galgaduud,2017,2,0.36295424561493816,0.4039880616901937,0.14367816091954022,0.36410748506951507,0.41979884044520355,0.4544777021951859,0.5450136822906745,0.5239769478695887,0.4246382538830273,0.3976754992297138,0.3351716508019828,0.3508679198453647,0.3730659530032369,0.3900766601230407,0.4400429206755742,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.02247191011235955,2017-02,0.05636873514474786,0.04736651298957072,0.2713770923662948,0.36458117583875116,0.24033666670030462,0.27907586387984723,0.11839568159879194,0.36458117583875116,0.0,0.4479925675603976,Galgaduud,0.14243138474642525
33,2017-02,Hiraan,70,241,1393,Hiraan,2017,2,0.3778445867814673,0.42437776941927075,0.3103448275862069,0.39660493583330947,0.45215798822095926,0.5091651229967509,0.6114110845152921,0.5686463042203387,0.4891429474928618,0.3949378031987209,0.3336231626774756,0.3337781479179987,0.3327703660014528,0.3667945906552486,0.421117612302897,0.30635838150289013,0.3023255813953488,0.2982456140350877,0.29411764705882354,0.28994082840236685,0.2857142857142857,0.14606741573033707,2017-02,0.001025974248046374,0.04472720295895863,0.5584762440204455,0.3188312304361338,0.3355029388134858,0.375875211788806,0.36770125589026587,0.3188312304361338,0.045536967261631076,0.5225984354253008,Hiraan,0.248599747953676
34,2017-02,Lower Shabelle,8724,243,1393,Lower Shabelle,2017,2,0.5084944030499641,0.452606011762996,0.5919540229885057,0.5403131228059901,0.6192598445501865,0.6915054305666365,0.7592080870014145,0.7033452212505192,0.6303827628875375,0.3801300815634078,0.3377389649326843,0.3249261391348606,0.3577671389248579,0.38045280939456483,0.4300189760549086,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.33707865168539325,2017-02,0.04084232485764607,0.8706571380457985,0.8503428062385867,0.8072520505113504,0.6640997833425246,0.6551448956326289,0.7518840614303502,0.8072520505113504,0.7969199309273909,0.07366218628697868,Lower Shabelle,0.0663464701941162
35,2017-02,Middle Shabelle,301,245,1393,Middle Shabelle,2017,2,0.33356125094878813,0.389388301752352,0.14367816091954022,0.3173923274826515,0.3506087465840062,0.40855902105611225,0.5136597184561438,0.48942791811117925,0.43072963325415453,0.37185506052802997,0.3338390942433725,0.3381435397778158,0.3375429724203087,0.3661001523433335,0.42745440272871926,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.16853932584269662,2017-02,0.0037747302542706176,0.241241438320047,1.0,0.46647227910453115,0.4059471561438116,0.36235549555748536,0.9999999999999999,0.46647227910453115,0.3531041762339394,0.0,Middle Shabelle,0.18536128808800806
36,2017-02,Mudug,26,246,1393,Mudug,2017,2,0.3671442102311425,0.39253513890429637,0.14367816091954022,0.36550879786220003,0.4352353506939402,0.4614066836374693,0.5285341963498427,0.5243700789974448,0.4042183113357233,0.35108009382403393,0.3183841367308515,0.3752552402752932,0.41176591093191517,0.4374391299568591,0.4751511065159946,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.21348314606741572,2017-02,0.04847728322019117,0.08661742947422807,0.11386305624464363,0.21858304912241353,0.2161759167373249,0.24553072127206083,0.035799858926612055,0.21858304912241353,0.05414288842945435,0.8879007191492195,Mudug,0.13791102181460757
37,2017-03,Bakool,4433,253,1394,Bakool,2017,3,0.4840222131387967,0.4333754475416951,0.603448275862069,0.36386917662233864,0.46756779378339935,0.564611504738576,0.6596663557416029,0.7466200114230477,0.6850329926550642,0.5615937688189729,0.4099338733707326,0.3190899522015069,0.2733154910490627,0.292826154367516,0.38084671487597915,0.6011560693641618,0.5988372093023255,0.5964912280701754,0.5941176470588235,0.591715976331361,0.5892857142857143,0.033707865168539325,2017-03,0.03518664181529044,0.13494563250533378,0.3620021645234014,0.7387259629348887,0.2745527133577622,0.3298496278610804,0.18331513547256373,0.7387259629348887,0.02730981475304338,0.21279937430300888,Bakool,0.04151726068992277
38,2017-03,Bay,7523,256,1394,Bay,2017,3,0.5757054190512898,0.45198607418505765,0.603448275862069,0.46828019233556073,0.5569312706175558,0.6487832006763905,0.7427707909880672,0.8047074467087907,0.7410750373871142,0.5952617403793559,0.4194369849004147,0.3437775472794642,0.29410871338905475,0.35477968433976304,0.402920586066027,0.6011560693641618,0.5988372093023255,0.5964912280701754,0.5941176470588235,0.591715976331361,0.5892857142857143,0.19101123595505617,2017-03,0.29817376583847743,0.12776467081036463,0.4239239912730125,0.792260063790882,0.32772322450436053,0.4087201560361934,0.23498115087993202,0.792260063790882,0.14978774169081593,0.14337545351115855,Bay,0.17623036711262463
39,2017-03,Galgaduud,994,257,1394,Galgaduud,2017,3,0.42444422722051517,0.38987435022547956,0.14942528735632182,0.30211281111140553,0.36410748506951507,0.41979884044520355,0.4930271563526134,0.5559865664496013,0.5406749695492479,0.38512459401459176,0.3788482028463787,0.3354229518317702,0.3728858138860407,0.39603660654145995,0.4358403224701538,0.1445086705202312,0.13953488372093023,0.13450292397660818,0.12941176470588234,0.1242603550295858,0.11904761904761904,0.14606741573033707,2017-03,0.0260597459003779,0.04736651298957072,0.2713770923662948,0.5873924477068997,0.22909898014482327,0.2515445925833319,0.11839568159879194,0.5873924477068997,0.0,0.4479925675603976,Galgaduud,0.14243138474642525
