index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,April,August,December,February,January,July,June,March,May,November,October,September,month_name
1155,1997-04,Mudug,1997,4,-0.32248437514733036,0.14577002914420514,0,0.02739382877222149,0.17629891297616584,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1155,1997-04,Nugaal,1997,4,-0.33563059568179415,0.1847532446639372,0,0.09994489270538437,0.2652174463329054,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1155,1997-04,Sanaag,1997,4,-0.23138219103603044,0.08086481750271445,0,0.07816046483041168,0.07139002376009781,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1155,1997-04,Sool,1997,4,-0.34272882418714823,0.14568658174110885,0,0.007168904122159758,0.1630353202633957,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1155,1997-04,Togdheer,1997,4,-0.3134548772238018,0.07293708322273258,0,0.009418672821906551,0.024070852447910573,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1155,1997-04,Woqooyi_Galbeed,1997,4,-0.29417137708766034,0.035534865670897094,0,0.018242182632892512,0.15181041776383672,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,April
1156,1997-05,Awdal,1997,5,-0.17983280067617033,0.07334479493947159,0,-0.2823639228452199,0.014255673133089864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Bakool,1997,5,-0.20904304695461337,-0.2177777875432442,0,-0.28315311108789515,0.21268318740938205,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Banadir,1997,5,-0.2794990382631189,-0.03929792179656914,0,-0.2537016175074372,0.15036298942436369,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Bari,1997,5,0.05240720084975518,0.0813020114996858,1,-0.03739985504299428,0.18240511539189885,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Bay,1997,5,-0.12567848389831507,-0.15171296653771868,0,-0.18372732609614947,0.14611469148399422,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Galgaduud,1997,5,-0.27538113682474524,-0.10459659629400808,0,-0.31879959813354525,0.26989605291882685,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Gedo,1997,5,-0.021485872398047574,-0.24416061751225707,0,-0.13260347334509115,0.0197205767213795,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Hiraan,1997,5,-0.3080403930825781,-0.16616402576955477,0,-0.33666838101263186,0.25567229856611934,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Lower_Juba,1997,5,0.049306515546963005,0.35242545417037535,6,0.08595770407787473,0.14511163235124566,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
