time_x,admin1,conflicts,TA,PA
2003-10-16,Awdal,0.0,-0.02186221653951721,-0.18262537011939897
2003-11-16,Awdal,0.0,-0.19073141303105798,-0.5322741456772072
2003-12-16,Awdal,0.0,-0.31854414063645625,0.00638574661306357
2004-01-16,Awdal,0.0,-0.4125594250674343,-0.09335391464797449
2004-02-15,Awdal,0.0,-0.05805997649448303,-0.1756236509444661
2004-03-16,Awdal,0.0,-0.09694801437014651,-0.155215192934787
2004-04-16,Awdal,0.0,0.09853549243493277,0.017887786154346903
2004-05-16,Awdal,0.0,-0.11715836643543727,0.007475771187199554
2004-06-16,Awdal,0.0,0.3365797021006558,-0.40910933082485684
2004-07-16,Awdal,0.0,0.3303063049842547,0.13726507955424186
2004-08-16,Awdal,0.0,0.4570971595552192,-0.021903850495367538
