time,admin1,conflicts,TA,PA,DL
2000-05-16,Awdal,0.0,0.9529478576664208,0.6914865742138062,3
2000-06-16,Awdal,0.0,1.0630622257128797,0.1030203808254621,4
2000-07-16,Awdal,0.0,0.9429690308043168,0.0182568561785294,5
2000-08-16,Awdal,0.0,0.4924963749161309,0.0241250769206758,6
2000-09-16,Awdal,0.0,-0.234152831305525,0.1613425604449033,0
2000-10-16,Awdal,0.0,-0.8511256638638199,0.054036604133543,0
2000-11-16,Awdal,0.0,-0.9418638574940356,-0.6026307089168931,0
2000-12-16,Awdal,0.0,-0.9516962614885,-0.6282239399875881,0
2001-01-16,Awdal,0.0,-0.8504576805757172,-0.7455499059217634,0
2001-02-15,Awdal,0.0,-0.3195589930958257,-0.7588929954034569,0
2001-03-16,Awdal,0.0,0.3751603243591082,-0.2866318632253488,1
2001-04-16,Awdal,0.0,1.0032940257279093,0.0897314994808016,2
2001-05-16,Awdal,0.0,0.952650121424203,0.3772942038539265,3
2001-06-16,Awdal,0.0,1.012830654000077,-0.3398262868139119,4
2001-07-16,Awdal,0.0,0.9736047675393532,-0.05143166067209,5
2001-08-16,Awdal,0.0,0.6665889270226559,0.3032905370720209,6
2001-09-16,Awdal,0.0,-0.0371365443966619,0.4445302232333065,0
2001-10-16,Awdal,0.0,-0.729018612944925,-0.1349198001526593,0
2001-11-16,Awdal,0.0,-1.0345027506057878,-0.7561706549691651,0
2001-12-16,Awdal,0.0,-0.9238815161854156,-0.7367495265223919,0
2002-01-16,Awdal,0.0,-0.9493793066985172,-0.0565383364666494,0
2002-02-15,Awdal,0.0,-0.4928943854479632,-0.0555533275326676,0
2002-03-16,Awdal,0.0,0.0534386469713343,0.0189151009795171,1
2002-04-16,Awdal,0.0,0.7852079775439559,0.0178096457812708,2
2002-05-16,Awdal,0.0,1.03443622520124,0.2350413646009876,3
2002-06-16,Awdal,0.0,1.0349784837065428,0.0273923309183438,4
2002-07-16,Awdal,0.0,0.9958827112431624,-0.1750443337589466,5
2002-08-16,Awdal,0.0,0.6230472971377459,0.2352897869699689,6
2002-09-16,Awdal,2.0,-0.0756077787496214,0.5524957348320919,0
2002-10-16,Awdal,0.0,-0.7201080686784281,0.0208471112916047,0
2002-11-16,Awdal,0.0,-1.0257938788120011,-0.6500379761207173,0
2002-12-16,Awdal,0.0,-0.9606027692783676,-0.6912946965239458,0
2003-01-16,Awdal,0.0,-0.9211396293756768,-0.1606512715772495,0
2003-02-15,Awdal,0.0,-0.2522977500563235,-0.2370686077924407,0
2003-03-16,Awdal,0.0,0.291893650684742,0.170328101456751,1
2003-04-16,Awdal,0.0,0.9676291558330836,0.3645356667496158,2
2003-05-16,Awdal,0.0,0.9742460105589718,0.4893266892527859,3
2003-06-16,Awdal,0.0,0.980268207614462,0.139828229705271,4
2003-07-16,Awdal,0.0,0.9081468013583928,0.0870725816164627,5
2003-08-16,Awdal,0.0,0.6647595638937989,0.1226269470045426,6
2003-09-16,Awdal,0.0,0.0380979633769804,0.0418501498039305,7
2003-10-16,Awdal,0.0,-0.5773149043834095,-0.6528711090469937,0
2003-11-16,Awdal,0.0,-1.023154201369466,-0.6338720393114801,0
2003-12-16,Awdal,0.0,-0.9852380808830938,-0.2053252191146954,0
2004-01-16,Awdal,0.0,-0.844178716737673,0.5342996175463364,0
2004-02-15,Awdal,0.0,-0.1325203624287484,0.6808848581016416,0
2004-03-16,Awdal,0.0,0.575398259291028,0.4035124030417638,1
2004-04-16,Awdal,0.0,0.9841206337493538,0.4205623364744635,2
2004-05-16,Awdal,0.0,0.9895945244682648,0.2303368529095932,3
2004-06-16,Awdal,0.0,0.8770104035064351,-0.0520460729770669,4
2004-07-16,Awdal,0.0,0.998619542343654,-0.0512413824360132,5
2004-08-16,Awdal,0.0,0.6933789632026145,0.5474451603472423,6
2004-09-16,Awdal,0.0,0.0672780498941819,0.7010286836040595,7
2004-10-16,Awdal,0.0,-0.6529761904168699,0.6501753292983166,0
2004-11-16,Awdal,0.0,-0.9791949851186648,-0.0047956946787737,0
2004-12-16,Awdal,0.0,-0.9577839504069356,-0.2246350605942943,0
2005-01-16,Awdal,0.0,-0.8649802466498658,-0.7919906584431754,0
2005-02-15,Awdal,0.0,-0.2375837898203106,-0.7671544712514021,0
2005-03-16,Awdal,0.0,0.2784039629639121,-0.1286717256387131,1
2005-04-16,Awdal,0.0,0.9155240645840232,0.3057838278946065,2
2005-05-16,Awdal,0.0,0.8928129835640873,0.2018300081880931,3
2005-06-16,Awdal,0.0,1.0770450416603203,-0.3592946009203352,4
2005-07-16,Awdal,0.0,1.0167195691222688,-0.1751191189838505,5
2005-08-16,Awdal,0.0,0.901650183567992,0.4876531165820241,6
2005-09-16,Awdal,0.0,0.1754552304709354,1.013655528726525,7
2005-10-16,Awdal,0.0,-0.4883146828294156,0.2488100082213358,0
2005-11-16,Awdal,0.0,-1.0165188694465284,-0.1644753602151615,0
2005-12-16,Awdal,0.0,-0.9901419743057216,-0.77401524205308,0
2006-01-16,Awdal,2.0,-0.7519808659752759,-0.3869539089593735,0
2006-02-15,Awdal,1.0,-0.0951047468694066,-0.3093698114630447,0
2006-03-16,Awdal,0.0,0.4973512054879813,0.3337828998440025,1
2006-04-16,Awdal,0.0,0.9771399691923722,0.6768057480573471,2
2006-05-16,Awdal,0.0,0.9859807083698958,0.4660617483619169,3
2006-06-16,Awdal,0.0,1.0668881167819495,-0.1757145246547625,4
2006-07-16,Awdal,0.0,0.9985458094019845,-0.2002112303404971,5
2006-08-16,Awdal,0.0,0.5934934237501639,0.3866810167482373,6
2006-09-16,Awdal,2.0,-0.0985632288957514,0.5502537389238199,0
2006-10-16,Awdal,0.0,-0.7288222725837485,-0.1311268603911128,0
2006-11-16,Awdal,0.0,-1.0359039633439453,-0.7239792342322141,0
2006-12-16,Awdal,0.0,-0.9967553408900696,-0.2521368043992005,0
2007-01-16,Awdal,0.0,-0.8824905841319478,-0.0846656730410036,0
2007-02-15,Awdal,0.0,-0.166974533188284,0.0460250240452762,0
2007-03-16,Awdal,2.0,0.4988582273069163,-0.0969191796911334,1
2007-04-16,Awdal,0.0,0.9892249714238126,0.4741300951287829,2
2007-05-16,Awdal,0.0,0.9852766062837832,0.5672430633022693,3
2007-06-16,Awdal,0.0,0.975812606733883,0.6910658795617463,4
2007-07-16,Awdal,0.0,0.9028291331939764,0.6445594890078507,5
2007-08-16,Awdal,0.0,0.9066815575131963,0.7097256270961672,6
2007-09-16,Awdal,1.0,0.2188743341096842,0.7219922517922092,7
2007-10-16,Awdal,0.0,-0.3259063072303023,0.0796495117865345,0
2007-11-16,Awdal,0.0,-1.0541819684974587,-0.2178992073135273,0
2007-12-16,Awdal,0.0,-0.9772700070202464,-0.8189459920790884,0
2008-01-16,Awdal,0.0,-0.5322487551441668,-0.1853960056942889,0
2008-02-15,Awdal,0.0,0.0868373407074904,-0.0676782895084445,1
2008-03-16,Awdal,0.0,0.0140326274488121,0.4012817743190939,2
2008-04-16,Awdal,0.0,0.269194172049816,0.3667922986755847,3
2008-05-16,Awdal,0.0,0.3011542747474325,0.9154953241992356,4
2008-06-16,Awdal,0.0,0.9915370562570178,0.4680492749038463,5
2008-07-16,Awdal,0.0,0.9689934471844062,0.0974362674093112,6
2008-08-16,Awdal,0.0,0.9356613245639196,0.0325605019596783,7
2008-09-16,Awdal,0.0,0.2388538455589322,-0.0119214517655403,8
2008-10-16,Awdal,2.0,-0.4514262121569642,-0.254482464236555,0
2008-11-16,Awdal,0.0,-1.0403012796149025,-0.5064926969375501,0
2008-12-16,Awdal,2.0,-0.8770901074626402,-0.5146292289261303,0
2009-01-16,Awdal,1.0,-0.9058261735856078,-0.0140320181843995,0
2009-02-15,Awdal,2.0,-0.3299452950782905,-0.1909921146892162,0
2009-03-16,Awdal,1.0,0.1261965715899062,0.124365782481199,1
2009-04-16,Awdal,0.0,0.8922109423657648,0.3086456807716253,2
2009-05-16,Awdal,0.0,0.9497840820725858,0.2878816502934164,3
2009-06-16,Awdal,0.0,1.048490473169298,0.2236727143337109,4
2009-07-16,Awdal,0.0,0.8299120486752076,0.208440937269871,5
2009-08-16,Awdal,0.0,0.8040985176050954,0.6206325973239575,6
2009-09-16,Awdal,2.0,0.0779925562755385,0.2548761341548123,7
2009-10-16,Awdal,0.0,-0.4471984531050568,-0.146327212238824,0
2009-11-16,Awdal,0.0,-1.044767846148553,-0.4320601577871445,0
2009-12-16,Awdal,1.0,-0.9778443911061596,-0.4330219037762902,0
1997-06-16,Bakool,0.0,-0.9254385906791686,-0.0658275832554375,0
1997-07-16,Bakool,2.0,-0.9228719908603452,-0.5650559813384846,0
1997-08-16,Bakool,6.0,-0.3412117716340699,-0.1866797464907902,0
1997-09-16,Bakool,0.0,0.3579972662548384,0.401829390999284,1
1997-10-16,Bakool,0.0,0.5205693658998077,0.9071163341591564,2
1997-11-16,Bakool,0.0,0.0424888239413348,1.071212521090558,3
1997-12-16,Bakool,0.0,0.0620840508936575,0.5775700234382749,4
1998-01-16,Bakool,0.0,0.5377367634213894,-0.1779130508137334,5
1998-02-15,Bakool,0.0,1.0430348167721686,-0.6768451180003737,6
1998-03-16,Bakool,0.0,0.9939302293061388,-0.1889549349254227,7
1998-04-16,Bakool,0.0,0.3809832444631673,0.5658663797464504,8
1998-05-16,Bakool,0.0,-0.2787463862263312,1.0985463027691855,0
1998-06-16,Bakool,0.0,-0.8638437426958844,0.3854682985542593,0
1998-07-16,Bakool,0.0,-0.9858793835686036,-0.1887338982531719,0
1998-08-16,Bakool,0.0,-0.7244144251788418,-0.2380168693934824,0
1998-09-16,Bakool,0.0,-0.0973374972118648,-0.2695006790277159,0
1998-10-16,Bakool,2.0,0.4823432206548038,0.3006175865891456,1
1998-11-16,Bakool,0.0,0.1984023835315612,0.3791065939586364,2
1998-12-16,Bakool,0.0,0.0137619830300732,0.4583103033749189,3
1999-01-16,Bakool,0.0,0.1585034186004199,-0.1174374660610166,4
1999-02-15,Bakool,0.0,0.8820772449996079,-0.6345885332305319,5
1999-03-16,Bakool,0.0,0.9532306398186632,0.0372619725209555,6
1999-04-16,Bakool,0.0,0.2769711258363557,0.2074197402536688,7
1999-05-16,Bakool,0.0,-0.4319331214447213,0.2488062362191138,0
1999-06-16,Bakool,0.0,-1.0180315992240188,-0.5112101333034449,0
1999-07-16,Bakool,3.0,-1.0142112593506654,-0.6781602174132518,0
1999-08-16,Bakool,0.0,-0.8007407599610544,-0.1828126565085753,0
1999-09-16,Bakool,0.0,-0.0940118047182231,0.0079824161978286,0
1999-10-16,Bakool,0.0,0.2287764192726215,0.5850717125404409,1
1999-11-16,Bakool,0.0,0.2788728925556522,0.1876370106560526,2
1999-12-16,Bakool,0.0,0.2649523455506992,0.0455945068374999,3
2000-01-16,Bakool,0.0,0.6006246089344065,-0.5340352694846219,4
2000-02-15,Bakool,0.0,1.0693539065570326,-0.1379276092436001,5
2000-03-16,Bakool,0.0,1.0201597405835472,0.5700607807891618,6
2000-04-16,Bakool,0.0,0.6081132832814976,1.1449063855513255,7
2000-05-16,Bakool,0.0,-0.1298830540428971,0.8301848736639013,0
2000-06-16,Bakool,0.0,-0.7237429304116021,0.0797846197398599,0
2000-07-16,Bakool,0.0,-0.962735079666002,-0.4994518386049769,0
2000-08-16,Bakool,0.0,-0.7140961947456983,-0.9107689600800652,0
2000-09-16,Bakool,1.0,-0.0576547315506092,-0.1760945355904116,0
2000-10-16,Bakool,0.0,0.2671650238289225,0.4072034182982024,1
2000-11-16,Bakool,0.0,0.7403976748319154,0.8282131634090731,2
2000-12-16,Bakool,4.0,0.4672220066523325,0.0968141903667817,3
2001-01-16,Bakool,0.0,0.813598591888297,-0.530322951176067,4
2001-02-15,Bakool,0.0,0.8066450581720722,-0.6961739128645644,5
2001-03-16,Bakool,0.0,1.0108142128635265,0.0509282315852925,6
2001-04-16,Bakool,0.0,0.5374266127776174,0.6555231578463957,7
2001-05-16,Bakool,0.0,-0.1818442709956857,0.6469798129819598,0
2001-06-16,Bakool,0.0,-0.7803925469710493,-0.065663895998272,0
2001-07-16,Bakool,0.0,-0.9290366928089396,-0.6562821363763991,0
2001-08-16,Bakool,0.0,-0.6227949988293507,-0.1970536571343339,0
2001-09-16,Bakool,0.0,0.045274460973694,-0.0789059463567824,1
2001-10-16,Bakool,0.0,0.5171862351482492,0.5226010018384484,2
2001-11-16,Bakool,0.0,0.2070871279706941,0.1661728064744901,3
2001-12-16,Bakool,0.0,0.1276308316755305,0.1064483210281233,4
2002-01-16,Bakool,0.0,0.1814432701173892,-0.6334848361884385,5
2002-02-15,Bakool,0.0,0.9374048454783804,-0.8239307912185628,6
2002-03-16,Bakool,0.0,0.9769439900234372,-0.1668718240715954,7
2002-04-16,Bakool,0.0,0.548747547238596,0.5849336859591332,8
2002-05-16,Bakool,0.0,-0.1602926485307215,0.6524585263634495,0
2002-06-16,Bakool,0.0,-0.8372800687683687,-0.0055931817128253,0
2002-07-16,Bakool,0.0,-1.004435766264843,-0.5883312694683996,0
2002-08-16,Bakool,2.0,-0.6783920352115933,-0.8154563420419345,0
2002-09-16,Bakool,0.0,0.015644983176281,-0.1649115919082395,1
2002-10-16,Bakool,0.0,0.2496773909503261,0.4186072239696388,2
2002-11-16,Bakool,0.0,0.3712824098976133,0.8312123491660285,3
2002-12-16,Bakool,0.0,0.3663044110759469,0.0939083262034793,4
2003-01-16,Bakool,0.0,0.7167419640197097,-0.5170751515813287,5
2003-02-15,Bakool,0.0,0.9865389644247128,-0.7271241545652205,6
2003-03-16,Bakool,0.0,0.9106557645259584,0.0172188070080553,7
2003-04-16,Bakool,0.0,0.3925914212345771,0.6224439577457771,8
2003-05-16,Bakool,0.0,-0.347969430886473,0.8318354217716664,0
2003-06-16,Bakool,0.0,-0.9649478628372437,0.0790873617083801,0
2003-07-16,Bakool,0.0,-1.0354663479096309,-0.4994518386049769,0
2003-08-16,Bakool,0.0,-0.6599218455542207,-0.9107689600800652,0
2003-09-16,Bakool,0.0,-0.0008262292502782,-0.1760945355904116,0
2003-10-16,Bakool,0.0,0.565454937341868,0.4072034182982024,1
2003-11-16,Bakool,0.0,0.9164910972274708,0.8282131634090731,2
2003-12-16,Bakool,0.0,0.9594089073459792,0.0968141903667817,3
2004-01-16,Bakool,2.0,1.103927904976395,-0.5261003333795884,4
2004-02-15,Bakool,0.0,1.0176331181072584,-0.7219793336683592,5
2004-03-16,Bakool,0.0,1.0030039757513258,0.0268446841353875,6
2004-04-16,Bakool,4.0,0.3716264027825346,0.6456977123379805,7
2004-05-16,Bakool,2.0,-0.2467252991342372,0.8318840889909689,0
2004-06-16,Bakool,4.0,-0.95591289343293,0.0797846197398598,0
2004-07-16,Bakool,0.0,-0.9781225841214494,-0.4994518386049769,0
2004-08-16,Bakool,0.0,-0.4591619769029166,-0.9107689600800284,0
2004-09-16,Bakool,0.0,0.2444597240136046,-0.1760945355903872,1
2004-10-16,Bakool,0.0,0.3146663521644254,0.4072034182982269,2
2004-11-16,Bakool,0.0,0.2409035290182476,0.8282131634090608,3
2004-12-16,Bakool,2.0,0.2474806579721956,0.0968141903667815,4
2005-01-16,Bakool,8.0,0.7254881649418955,-0.5261003333795885,5
2005-02-15,Bakool,4.0,0.9959968632942312,-0.7219793336683563,6
2005-03-16,Bakool,3.0,0.9339077261517216,0.026844684135389,7
2005-04-16,Bakool,4.0,0.3648436074253249,0.645697712337982,8
2005-05-16,Bakool,2.0,-0.3724346663926758,0.8318840889909674,0
2005-06-16,Bakool,2.0,-0.9895836619388878,0.0797846197398598,0
2005-07-16,Bakool,2.0,-0.9114690784956097,-0.4994518386049769,0
2005-08-16,Bakool,0.0,-0.1752015733525359,-0.9107689600800284,0
2005-09-16,Bakool,4.0,0.4861294962955389,-0.1760945355903872,1
2005-10-16,Bakool,4.0,0.7221721103508608,0.4072034182982269,2
2005-11-16,Bakool,2.0,0.1831802074643862,0.8282131634090608,3
2005-12-16,Bakool,7.0,-0.4957864975100592,0.0968141903667815,0
2006-01-16,Bakool,4.0,-0.1230532974858598,-0.5261003333795885,0
2006-02-15,Bakool,0.0,0.3906000534307825,-0.7219793336683563,1
2006-03-16,Bakool,2.0,0.988991296092291,0.026844684135389,2
2006-04-16,Bakool,0.0,0.23560531727829,0.645697712337982,3
2006-05-16,Bakool,0.0,-0.4357040630606181,0.8318840889909674,0
2006-06-16,Bakool,0.0,-1.0076481535430502,0.0797846197398598,0
2006-07-16,Bakool,1.0,-0.985438925180244,-0.4994518386049769,0
2006-08-16,Bakool,2.0,-0.6869774258358342,-0.9107689600800284,0
2006-09-16,Bakool,0.0,-0.0024752812032563,-0.1760945355903872,0
2006-10-16,Bakool,3.0,0.5828664895950675,0.4072034182982269,1
2006-11-16,Bakool,0.0,0.4909478777227005,0.8282131634090608,2
2006-12-16,Bakool,2.0,0.4747080431452586,0.0968141903667815,3
2007-01-16,Bakool,0.0,0.5955925611608616,-0.5261003333795885,4
2007-02-15,Bakool,2.0,1.0739713048835755,-0.7219793336683563,5
2007-03-16,Bakool,0.0,1.011832247896819,0.026844684135389,6
2007-04-16,Bakool,4.0,0.3191239277195772,0.645697712337982,7
2007-05-16,Bakool,0.0,-0.3662355285269842,0.8318840889909674,0
2007-06-16,Bakool,2.0,-1.0011805916126353,0.0797846197398598,0
2007-07-16,Bakool,4.0,-1.0001660711470768,-0.5130091247203384,0
2007-08-16,Bakool,0.0,-0.6054610474963225,-0.8133651068386002,0
2007-09-16,Bakool,2.0,0.0927762077346283,-0.0911854420329232,1
2007-10-16,Bakool,8.0,0.5065942918690259,0.5067703689542059,2
2007-11-16,Bakool,0.0,0.2078845973224388,0.6713098251679194,3
2007-12-16,Bakool,2.0,0.2341418565064137,0.0314653649526874,4
2008-01-16,Bakool,0.0,0.5343596245480163,-0.5920458351276139,5
2008-02-15,Bakool,0.0,1.0167342004223947,-0.6424156858760486,6
2008-03-16,Bakool,7.0,0.7219241206416641,0.0273485787846124,7
2008-04-16,Bakool,0.0,0.6081020154665083,0.6398057317284204,8
2008-05-16,Bakool,0.0,-0.033910407398226,0.9974621428445648,0
2008-06-16,Bakool,6.0,-0.4371080154380826,0.2321260709518292,0
2008-07-16,Bakool,4.0,-1.018557752114033,-0.3440542617134504,0
2008-08-16,Bakool,2.0,-0.3771856889268214,-0.8571442321296,0
2008-09-16,Bakool,0.0,0.2893102129228643,-0.7276345733180035,1
2008-10-16,Bakool,8.0,0.6140694892232134,-0.1403784078655826,2
2008-11-16,Bakool,0.0,0.0307949287940948,0.0640008478261649,3
2008-12-16,Bakool,4.0,-0.031155537744549,0.0356525918701998,0
2009-01-16,Bakool,6.0,0.2864844492476124,-0.6074288274661839,1
2009-02-15,Bakool,10.0,0.9671792489561278,-0.6755820556925136,2
2009-03-16,Bakool,7.0,1.0104111993721776,-0.0149221090119511,3
2009-04-16,Bakool,0.0,0.5530402714116877,0.6255826279654695,4
2009-05-16,Bakool,0.0,-0.1651250558024951,0.8147982495432305,0
2009-06-16,Bakool,4.0,-0.7765432900860995,0.0751310903332714,0
2009-07-16,Bakool,2.0,-1.012667693525967,-0.5229517534087917,0
2009-08-16,Bakool,3.0,-0.5774248579446095,-0.8483934024519701,0
2009-09-16,Bakool,0.0,0.0538314277837531,-0.1077978644278125,1
2009-10-16,Bakool,4.0,0.3154654090964374,0.4917393050394121,2
2009-11-16,Bakool,0.0,0.1545960496951595,0.8430518646281824,3
2009-12-16,Bakool,0.0,0.1858028432242962,0.0968141903667815,4
1997-06-16,Banadir,0.0,-0.6837707570291106,0.0351654239276158,0
1997-07-16,Banadir,0.0,-1.0054271576701266,-0.5358068465389692,0
1997-08-16,Banadir,4.0,-0.7264014994815691,-0.8771764367512919,0
1997-09-16,Banadir,0.0,-0.0003521354402182,-0.941421466248046,0
1997-10-16,Banadir,2.0,0.420667041479044,-0.3693784485304471,1
1997-11-16,Banadir,2.0,0.5081197746281876,0.3427578486190956,2
1997-12-16,Banadir,0.0,0.5008039743620005,0.6638086296070423,3
1998-01-16,Banadir,0.0,0.7407108198874216,-0.085234876655457,4
1998-02-15,Banadir,0.0,1.0587636162845058,-0.6207238103046394,5
1998-03-16,Banadir,2.0,1.0400337938402715,-0.2372026723054554,6
1998-04-16,Banadir,2.0,0.8219130036049346,0.5143533006175204,7
1998-05-16,Banadir,6.0,0.1251656630379711,1.0635999854994609,8
1998-06-16,Banadir,0.0,-0.5400296304204947,0.4118375226015642,0
1998-07-16,Banadir,0.0,-1.042859979369174,-0.1614216183337235,0
1998-08-16,Banadir,2.0,-0.8290445882522088,-0.887256890925794,0
1998-09-16,Banadir,6.0,-0.1354811651118087,-0.9466359441120008,0
1998-10-16,Banadir,2.0,0.5477109021161849,-0.4032558365632788,1
1998-11-16,Banadir,0.0,0.7333996790281198,0.3098107258929301,2
1998-12-16,Banadir,2.0,0.4502450105861359,0.3510165824719284,3
1999-01-16,Banadir,0.0,0.4628068896861527,-0.2292419030213938,4
1999-02-15,Banadir,4.0,0.7990222349412331,-0.8113603225207725,5
1999-03-16,Banadir,2.0,1.0448850522291353,-0.0984126192891289,6
1999-04-16,Banadir,1.0,0.8443259034659235,0.4195219871804605,7
1999-05-16,Banadir,0.0,0.1088066596301696,0.989604619998178,8
1999-06-16,Banadir,4.0,-0.5766869663493857,0.2384484173602795,0
1999-07-16,Banadir,6.0,-1.0337821277135666,-0.2612481272290668,0
1999-08-16,Banadir,7.0,-0.8115741311432338,-0.9255087707316684,0
1999-09-16,Banadir,1.0,-0.0883746278444135,-0.9350459844809292,0
1999-10-16,Banadir,3.0,0.3678290523925023,-0.3523270805815084,1
1999-11-16,Banadir,0.0,0.8871476754407749,0.185818851232675,2
1999-12-16,Banadir,4.0,0.7868486313694504,0.1771641279218664,3
2000-01-16,Banadir,6.0,0.9782345187761232,-0.4203316433238868,4
2000-02-15,Banadir,2.0,0.996762662189536,-0.9146570594823458,5
2000-03-16,Banadir,0.0,1.0589751691684188,-0.155890317981583,6
2000-04-16,Banadir,4.0,0.9537940655155835,0.4484079491487082,7
2000-05-16,Banadir,22.0,0.193835436149497,0.97161369573201,8
2000-06-16,Banadir,4.0,-0.4550304394468176,0.2156659017129839,0
2000-07-16,Banadir,12.0,-0.9910746565669936,-0.3695371836103354,0
2000-08-16,Banadir,0.0,-0.8056259024029099,-0.9706194230510654,0
2000-09-16,Banadir,2.0,-0.1178143898723311,-0.8956395713278358,0
2000-10-16,Banadir,2.0,0.448995661668578,-0.3100712429689676,1
2000-11-16,Banadir,0.0,1.022500121937773,0.3006653762003012,2
2000-12-16,Banadir,4.0,0.8442578715313629,0.2263173693661225,3
2001-01-16,Banadir,4.0,0.9652022491110146,-0.4070016448271205,4
2001-02-15,Banadir,6.0,0.9543669889562656,-0.8891140471165535,5
2001-03-16,Banadir,4.0,1.074041177119099,-0.1339610779913611,6
2001-04-16,Banadir,6.0,0.9349493828321692,0.4980383971409006,7
2001-05-16,Banadir,7.0,0.1867404477846434,0.9650620670594718,8
2001-06-16,Banadir,6.0,-0.4640038430002724,0.2084334741628354,0
2001-07-16,Banadir,2.0,-0.9834169795185664,-0.3904460836681832,0
2001-08-16,Banadir,4.0,-0.7254946361776006,-0.9570913667054198,0
2001-09-16,Banadir,8.0,-0.0176765269590823,-0.946963490935499,0
2001-10-16,Banadir,4.0,0.5502865769373463,-0.3646977556691297,1
2001-11-16,Banadir,0.0,0.8385497754452619,0.2156833190010968,2
2001-12-16,Banadir,2.0,0.837617722407264,0.2071614366812128,3
2002-01-16,Banadir,2.0,0.8193384941818348,-0.4190146335696452,4
2002-02-15,Banadir,12.0,1.0308749473872687,-0.8964256172075271,5
2002-03-16,Banadir,12.0,1.0204326832153363,-0.143589038458279,6
2002-04-16,Banadir,6.0,0.8497564043843043,0.5012302898221705,7
2002-05-16,Banadir,14.0,0.1003986799292789,0.9321685264104604,8
2002-06-16,Banadir,12.0,-0.6093830197180388,0.176191615200346,0
2002-07-16,Banadir,2.0,-1.035412602773243,-0.408072271740277,0
2002-08-16,Banadir,4.0,-0.8241291869134776,-0.971433446713248,0
2002-09-16,Banadir,0.0,-0.1029811853050947,-0.89293443704348,0
2002-10-16,Banadir,4.0,0.4380083678745288,-0.3071085612309827,1
2002-11-16,Banadir,4.0,0.9849957329704,0.3012580439804794,2
2002-12-16,Banadir,8.0,0.8883965341631496,0.2252713158375549,3
2003-01-16,Banadir,36.0,0.9380639442937576,-0.4091052812590867,4
2003-02-15,Banadir,58.0,0.9374005809753632,-0.8869303149313218,5
2003-03-16,Banadir,30.0,0.9995417117500096,-0.1313708882349401,6
2003-04-16,Banadir,4.0,0.9714080473105264,0.5003361552829583,7
2003-05-16,Banadir,100.0,0.2065971241051486,0.9713270667756274,8
2003-06-16,Banadir,92.0,-0.4654747122509122,0.2156334764456246,0
2003-07-16,Banadir,124.0,-1.04253895678506,-0.3695371836103354,0
2003-08-16,Banadir,52.0,-0.7682202954104121,-0.9706194230510656,0
2003-09-16,Banadir,52.0,-0.0879446117805343,-0.8956395713278361,0
2003-10-16,Banadir,44.0,0.5902630180039927,-0.3100712429689678,1
2003-11-16,Banadir,30.0,1.0000467019498416,0.3006653762003015,2
2003-12-16,Banadir,24.0,0.8983906462674703,0.2263173693661229,3
2004-01-16,Banadir,56.0,0.9380174060702552,-0.4062592857155847,4
2004-02-15,Banadir,56.0,0.9314747088628854,-0.8920116165365174,5
2004-03-16,Banadir,30.0,1.040856259817634,-0.1381475948090604,6
2004-04-16,Banadir,28.0,0.8717379015636332,0.4940638172370986,7
2004-05-16,Banadir,102.0,0.1923254076263185,0.970161768329492,8
2004-06-16,Banadir,42.0,-0.5230037241107225,0.2156659017129844,0
2004-07-16,Banadir,0.0,-1.0394337325617335,-0.3695371836103351,0
2004-08-16,Banadir,0.0,-0.7304277865437276,-0.9706194230510636,0
2004-09-16,Banadir,2.0,-0.0135641814623246,-0.8956395713278336,0
2004-10-16,Banadir,0.0,0.4220557877443698,-0.3100712429689655,1
2004-11-16,Banadir,0.0,0.8782876493874262,0.300665376200302,2
2004-12-16,Banadir,7.0,0.7917962953159914,0.2263173693661227,3
2005-01-16,Banadir,15.0,0.9690874425623512,-0.4062592857155846,4
2005-02-15,Banadir,15.0,0.9657756012441872,-0.8920116165365157,5
2005-03-16,Banadir,14.0,1.0175905969557195,-0.1381475948090618,6
2005-04-16,Banadir,32.0,0.8961588860256112,0.494063817237097,7
2005-05-16,Banadir,4.0,0.1339455254217151,0.9701617683294892,8
2005-06-16,Banadir,16.0,-0.5356590600051923,0.2156659017129845,0
2005-07-16,Banadir,12.0,-0.9704435208927914,-0.3695371836103349,0
2005-08-16,Banadir,18.0,-0.3375069559865903,-0.9706194230510616,0
2005-09-16,Banadir,13.0,0.3535027337965726,-0.8956395713278309,1
2005-10-16,Banadir,23.0,0.8928570283959164,-0.3100712429689631,2
2005-11-16,Banadir,11.0,0.980788584641936,0.3006653762003025,3
2005-12-16,Banadir,14.0,0.5106561685141371,0.2263173693661226,4
2006-01-16,Banadir,15.0,0.493073114560989,-0.4062592857155844,5
2006-02-15,Banadir,19.0,0.5285681957110114,-0.8920116165365141,6
2006-03-16,Banadir,23.0,0.9517921732620772,-0.1381475948090633,7
2006-04-16,Banadir,52.0,0.6049041057958435,0.4940638172370953,8
2006-05-16,Banadir,18.0,-0.1364602083458644,0.970161768329486,0
2006-06-16,Banadir,13.0,-0.7687315393621122,0.2156659017129845,0
2006-07-16,Banadir,9.0,-1.0361150931841536,-0.3695371836103345,0
2006-08-16,Banadir,11.0,-0.7837817108768389,-0.9706194230510596,0
2006-09-16,Banadir,7.0,-0.0844844996039935,-0.8956395713278283,0
2006-10-16,Banadir,3.0,0.569803642651942,-0.3100712429689607,1
2006-11-16,Banadir,12.0,0.95009907522146,0.3006653762003031,2
