index,time,admin1,conflicts,TA,PA,DL
121,2007-02-15,Bay,8.0,-0.026590167660057267,0.38569922273435764,0
122,2007-03-16,Bay,16.0,0.095343919620319,0.4971154981748344,1
123,2007-04-16,Bay,6.0,0.041832875100181376,0.4118843282114446,2
124,2007-05-16,Bay,8.0,0.021914780549789997,0.272446814940637,3
125,2007-06-16,Bay,4.0,-0.132109879314404,0.4405584385473156,0
126,2007-07-16,Bay,2.0,-0.5084249505488062,-0.2592431761046274,0
127,2007-08-16,Bay,6.0,-0.6327734646843298,-0.6411815260020066,0
128,2007-09-16,Bay,14.0,-0.5142579784951103,-1.2824156218462546,0
129,2007-10-16,Bay,8.0,0.08461058016155876,-0.016829305259776255,1
130,2007-11-16,Bay,8.0,0.046462338275159665,0.29305581957021387,2
131,2007-12-16,Bay,14.0,-0.24796889230784813,0.6547620163673065,0
132,2008-01-16,Bay,12.0,-0.38215699614905935,0.17420848439616102,0
133,2008-02-15,Bay,10.0,-0.9007716617543942,0.38569922273435764,0
134,2008-03-16,Bay,30.0,-1.452375024313808,0.4971154981748344,0
135,2008-04-16,Bay,38.0,-1.6329037291121906,0.017101948360263464,0
136,2008-05-16,Bay,25.0,-1.3538956890133444,-0.024242114263056447,0
137,2008-06-16,Bay,30.0,-0.771843282473049,0.14386950934362205,0
138,2008-07-16,Bay,20.0,-0.6084103947808503,0.46492334168519794,0
139,2008-08-16,Bay,18.0,-0.01765680692231042,0.2658056573679987,0
140,2008-09-16,Bay,44.0,0.7493189701388833,-0.3772181278978109,1
141,2008-10-16,Bay,36.0,1.1643208567207504,-0.24662491629708164,2
142,2008-11-16,Bay,36.0,0.5332752687803782,-0.5986266260027993,3
143,2008-12-16,Bay,22.0,-0.1981935580363343,-0.2351307397841449,0
144,2009-01-16,Bay,8.0,-0.49152441070062397,0.13434118619087543,0
145,2009-02-15,Bay,0.0,-0.23056811056670382,0.7268046428371123,0
146,2009-03-16,Bay,6.0,0.14447524810682225,0.44838011960136726,1
147,2009-04-16,Bay,0.0,0.3969924923353209,-0.6073514465260582,2
148,2009-05-16,Bay,2.0,1.0341538269211206,-1.1494503708867976,3
149,2009-06-16,Bay,2.0,1.218698688755745,-0.5914979486038973,4
150,2009-07-16,Bay,2.0,1.3953912265087365,-0.03460062593948209,5
151,2009-08-16,Bay,0.0,1.3908321381025044,0.2670365514807381,6
152,2009-09-16,Bay,2.0,1.7190456066957298,0.3944963185255623,7
153,2009-10-16,Bay,3.0,1.3798853127578823,0.24981998024883154,8
154,2009-11-16,Bay,2.0,1.0597798003491417,0.2666774279997227,9
155,2009-12-16,Bay,0.0,1.1917110092923617,-0.139771807460687,10
0,1997-01-16,Galgaduud,0.0,,,0
1,1997-02-15,Galgaduud,0.0,,,0
2,1997-03-16,Galgaduud,0.0,-0.3063202805035025,-1.2466666769939836,0
3,1997-04-16,Galgaduud,0.0,-1.0142771582339736,0.17037917481425816,0
4,1997-05-16,Galgaduud,0.0,-0.9779585213573437,0.12337280759595926,0
5,1997-06-16,Galgaduud,0.0,-1.2781673731345287,-0.5504388240182403,0
6,1997-07-16,Galgaduud,0.0,-0.34368098877069025,-1.8011224058323567,0
7,1997-08-16,Galgaduud,0.0,0.1776197545447403,,1
8,1997-09-16,Galgaduud,0.0,0.5424344886234026,,2
9,1997-10-16,Galgaduud,0.0,0.07503995383461026,,3
10,1997-11-16,Galgaduud,0.0,-0.1564668286694806,0.5996686278832716,0
11,1997-12-16,Galgaduud,0.0,-0.46871833711324024,2.280953700118992,0
12,1998-01-16,Galgaduud,0.0,0.1545973711036588,2.3016914032605587,1
13,1998-02-15,Galgaduud,0.0,0.37086998008684463,0.648432128226132,2
14,1998-03-16,Galgaduud,0.0,0.7642219762290724,-0.7721438101843985,3
15,1998-04-16,Galgaduud,0.0,0.14623169904096697,-1.3475926863921535,4
16,1998-05-16,Galgaduud,0.0,-0.1424418421067989,0.16702663645494273,0
17,1998-06-16,Galgaduud,0.0,0.018371591437707762,-0.09368249737024725,1
18,1998-07-16,Galgaduud,0.0,0.23807457350053263,-0.23949671576696208,2
19,1998-08-16,Galgaduud,0.0,0.24387467537835997,,3
20,1998-09-16,Galgaduud,0.0,-0.1535210838617408,,0
21,1998-10-16,Galgaduud,0.0,0.010439659003243174,,1
22,1998-11-16,Galgaduud,0.0,-0.13986985065541027,-1.762875746205878,0
23,1998-12-16,Galgaduud,0.0,-0.21484928977477982,-1.3825398378481921,0
24,1999-01-16,Galgaduud,0.0,-0.2960323582545328,-1.0640396325686405,0
25,1999-02-15,Galgaduud,0.0,-0.06373519076350684,-1.540142400250497,0
26,1999-03-16,Galgaduud,0.0,-0.14922442981529857,-0.26327099738470777,0
27,1999-04-16,Galgaduud,0.0,-0.19931038735323958,-0.3262825728540726,0
28,1999-05-16,Galgaduud,0.0,-0.22137711174878313,-0.005040623767138874,0
29,1999-06-16,Galgaduud,0.0,-0.22037347261978465,-1.6622479349906143,0
30,1999-07-16,Galgaduud,0.0,-0.5501558437727602,-1.4328740895271244,0
31,1999-08-16,Galgaduud,0.0,-1.0634462641519595,,0
32,1999-09-16,Galgaduud,0.0,-0.9373022006458829,,0
33,1999-10-16,Galgaduud,0.0,-1.0963802907271367,,0
34,1999-11-16,Galgaduud,0.0,-1.0936522523975214,-1.1717812563660008,0
35,1999-12-16,Galgaduud,0.0,-1.4420385676035143,-0.791445348008315,0
36,2000-01-16,Galgaduud,0.0,-1.6297403140743496,-0.4504349232465102,0
37,2000-02-15,Galgaduud,0.0,-1.1724385732606082,0.10759991441418948,0
38,2000-03-16,Galgaduud,4.0,-0.8710600329092445,0.22820814845630877,0
39,2000-04-16,Galgaduud,0.0,-0.07801321107095437,0.15034960844319714,0
40,2000-05-16,Galgaduud,0.0,-0.40392481804324226,-0.028535882028375936,0
41,2000-06-16,Galgaduud,0.0,-0.28358614621885925,0.2306369256379106,0
42,2000-07-16,Galgaduud,8.0,-0.19821680408306153,0.3473493211126444,0
43,2000-08-16,Galgaduud,0.0,0.04029795604366452,,1
44,2000-09-16,Galgaduud,0.0,-0.11076866797708194,,0
45,2000-10-16,Galgaduud,2.0,-0.47450524899504903,,0
46,2000-11-16,Galgaduud,0.0,0.14837354309737205,0.23349883746886105,1
47,2000-12-16,Galgaduud,0.0,0.21852562781349913,-0.010696851426248164,2
48,2001-01-16,Galgaduud,0.0,0.15322153049271267,0.010040851715318507,3
49,2001-02-15,Galgaduud,0.0,-0.4726566685572841,0.24318526722748612,0
50,2001-03-16,Galgaduud,0.0,-0.46837149093706715,0.22820814845630877,0
51,2001-04-16,Galgaduud,0.0,0.17298360372840274,0.15034960844319714,1
52,2001-05-16,Galgaduud,0.0,-0.0777011833647933,-0.028535882028375936,0
53,2001-06-16,Galgaduud,0.0,-0.2545700584609886,0.2306369256379106,0
54,2001-07-16,Galgaduud,0.0,-0.4590680135191722,0.3473493211126444,0
55,2001-08-16,Galgaduud,0.0,-0.4227538218208238,,0
56,2001-09-16,Galgaduud,0.0,-0.3258747609931857,,0
57,2001-10-16,Galgaduud,0.0,-0.12239510506279205,,0
58,2001-11-16,Galgaduud,0.0,0.02540761528466214,0.23349883746886105,1
59,2001-12-16,Galgaduud,2.0,0.4146615567025642,-0.010696851426248164,2
60,2002-01-16,Galgaduud,0.0,-0.3117307052858382,0.010040851715318507,0
61,2002-02-15,Galgaduud,0.0,-0.14472207392308314,0.24318526722748612,0
62,2002-03-16,Galgaduud,0.0,-0.3410636714346149,0.22820814845630877,0
63,2002-04-16,Galgaduud,0.0,0.08218650746195659,0.15034960844319714,1
64,2002-05-16,Galgaduud,0.0,0.7118589778951586,-0.028535882028375936,2
65,2002-06-16,Galgaduud,0.0,1.078664085522166,0.2306369256379106,3
66,2002-07-16,Galgaduud,0.0,1.5848861687679525,0.3473493211126444,4
67,2002-08-16,Galgaduud,0.0,1.3359857206759906,,5
68,2002-09-16,Galgaduud,0.0,0.9706198586461694,,6
69,2002-10-16,Galgaduud,2.0,-0.18520755882635945,,0
70,2002-11-16,Galgaduud,2.0,-0.0906021890995754,0.23349883746886105,0
71,2002-12-16,Galgaduud,0.0,0.09747523347300731,-0.010696851426248164,1
72,2003-01-16,Galgaduud,0.0,0.8783692465195142,0.010040851715318507,2
73,2003-02-15,Galgaduud,0.0,0.9554224173962368,0.24318526722748612,3
74,2003-03-16,Galgaduud,2.0,0.8314752877078746,0.22820814845630877,4
75,2003-04-16,Galgaduud,0.0,0.8555034616410983,0.15034960844319714,5
76,2003-05-16,Galgaduud,0.0,0.8619638450361581,-0.028535882028375936,6
77,2003-06-16,Galgaduud,0.0,0.9969713401473985,0.2306369256379106,7
78,2003-07-16,Galgaduud,0.0,0.5191336396632001,0.3473493211126444,8
79,2003-08-16,Galgaduud,0.0,0.07395905538657331,,9
80,2003-09-16,Galgaduud,0.0,-0.9192436904102191,,0
81,2003-10-16,Galgaduud,0.0,-0.5980097223626318,,0
82,2003-11-16,Galgaduud,0.0,-0.32812379728558067,0.23349883746886105,0
83,2003-12-16,Galgaduud,0.0,0.3609266853695001,-0.010696851426248164,1
84,2004-01-16,Galgaduud,2.0,0.8472618087433409,0.010040851715318507,2
85,2004-02-15,Galgaduud,0.0,0.35819608715095574,0.24318526722748612,3
86,2004-03-16,Galgaduud,4.0,0.3561336720855366,0.22820814845630877,4
87,2004-04-16,Galgaduud,0.0,-0.43954167616916995,0.15034960844319714,0
88,2004-05-16,Galgaduud,8.0,0.11864385631474295,-0.028535882028375936,1
89,2004-06-16,Galgaduud,12.0,0.20045035199002015,0.2306369256379106,2
90,2004-07-16,Galgaduud,2.0,0.5872891708062317,0.3473493211126444,3
91,2004-08-16,Galgaduud,0.0,0.5153390951157132,,4
92,2004-09-16,Galgaduud,0.0,0.34070157225446734,,5
93,2004-10-16,Galgaduud,0.0,-0.35129024888997734,,0
94,2004-11-16,Galgaduud,0.0,-0.6654748245945524,0.23349883746886105,0
95,2004-12-16,Galgaduud,2.0,-0.12753107109403702,-0.010696851426248164,0
96,2005-01-16,Galgaduud,2.0,0.6386667501205362,0.010040851715318507,1
97,2005-02-15,Galgaduud,6.0,1.0090002219415053,0.24318526722748612,2
98,2005-03-16,Galgaduud,6.0,0.8880865529985044,0.22820814845630877,3
99,2005-04-16,Galgaduud,4.0,0.7700321546377159,0.15034960844319714,4
100,2005-05-16,Galgaduud,4.0,0.24488186644233365,-0.028535882028375936,5
101,2005-06-16,Galgaduud,0.0,-0.7704624793642972,0.2306369256379106,0
102,2005-07-16,Galgaduud,2.0,-1.0862550329851344,0.3473493211126444,0
103,2005-08-16,Galgaduud,0.0,-0.5178876040240392,,0
104,2005-09-16,Galgaduud,0.0,0.42470753279354617,,1
105,2005-10-16,Galgaduud,8.0,0.8759798609783415,,2
106,2005-11-16,Galgaduud,2.0,0.7627654421025953,0.23349883746886105,3
107,2005-12-16,Galgaduud,0.0,0.2816339988545083,-0.010696851426248164,4
108,2006-01-16,Galgaduud,8.0,-0.24253121424369736,0.010040851715318507,0
109,2006-02-15,Galgaduud,2.0,-0.13737604293747072,0.24318526722748612,0
110,2006-03-16,Galgaduud,0.0,0.16880241794451653,0.22820814845630877,1
111,2006-04-16,Galgaduud,2.0,-0.03142063919979569,0.15034960844319714,0
112,2006-05-16,Galgaduud,2.0,-0.4805037807946493,-0.028535882028375936,0
113,2006-06-16,Galgaduud,2.0,-0.3255884606266483,0.2306369256379106,0
114,2006-07-16,Galgaduud,2.0,0.10389259261272743,0.3473493211126444,1
115,2006-08-16,Galgaduud,2.0,-0.04759849090447865,,0
116,2006-09-16,Galgaduud,6.0,-0.321863072942123,,0
117,2006-10-16,Galgaduud,2.0,0.02377719313887346,,1
118,2006-11-16,Galgaduud,1.0,0.47747835617896506,0.23349883746886105,2
119,2006-12-16,Galgaduud,8.0,0.4133356628891556,-0.010696851426248164,3
120,2007-01-16,Galgaduud,4.0,-0.08507571402412245,0.010040851715318507,0
121,2007-02-15,Galgaduud,2.0,0.04170919678477092,0.24318526722748612,1
122,2007-03-16,Galgaduud,4.0,0.5712536258809923,0.22820814845630877,2
123,2007-04-16,Galgaduud,2.0,0.6116474117954933,0.15034960844319714,3
124,2007-05-16,Galgaduud,4.0,0.5163189462737577,-0.028535882028375936,4
125,2007-06-16,Galgaduud,2.0,0.0924677166879873,0.2306369256379106,5
126,2007-07-16,Galgaduud,0.0,-0.5378889042310468,0.3473493211126444,0
127,2007-08-16,Galgaduud,2.0,-1.0106229864892147,,0
